,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
1,South Korea,4/28/2021,"$73,988",183,183,348,"$217,314",6/17/2021,https://www.the-numbers.com/movie/Octonauts-The-Ring-of-Fire-(2021-China),https://www.the-numbers.com/movie/Octonauts-The-Ring-of-Fire-(2021-China)/South-Korea#tab=box-office,"$8,437,314",6/17/2021
0,Australia,1/1/2021,$0,0,398,"2,706","$5,703,127",6/29/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Australia#tab=box-office,"$6,262,056",10/20/2022
1,Germany,8/19/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Germany#tab=box-office,"$6,262,056",10/20/2022
2,Italy,7/15/2021,"$47,168",0,0,0,"$47,802",10/20/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Italy#tab=box-office,"$6,262,056",10/20/2022
3,Lithuania,10/22/2021,"$2,152",13,13,21,"$3,547",11/10/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Lithuania#tab=box-office,"$6,262,056",10/20/2022
4,Mexico,4/29/2021,"$138,827",0,0,0,"$236,169",10/19/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Mexico#tab=box-office,"$6,262,056",10/20/2022
5,New Zealand,1/21/2021,"$56,821",101,101,471,"$258,126",10/19/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/New-Zealand#tab=box-office,"$6,262,056",10/20/2022
6,Spain,12/10/2021,"$12,702",73,73,73,"$13,285",12/24/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Spain#tab=box-office,"$6,262,056",10/20/2022
0,Australia,1/1/2021,$0,0,398,"2,706","$5,703,127",6/29/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Australia#tab=box-office,"$6,262,056",10/20/2022
1,Germany,8/19/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Germany#tab=box-office,"$6,262,056",10/20/2022
2,Italy,7/15/2021,"$47,168",0,0,0,"$47,802",10/20/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Italy#tab=box-office,"$6,262,056",10/20/2022
3,Lithuania,10/22/2021,"$2,152",13,13,21,"$3,547",11/10/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Lithuania#tab=box-office,"$6,262,056",10/20/2022
4,Mexico,4/29/2021,"$138,827",0,0,0,"$236,169",10/19/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Mexico#tab=box-office,"$6,262,056",10/20/2022
5,New Zealand,1/21/2021,"$56,821",101,101,471,"$258,126",10/19/2022,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/New-Zealand#tab=box-office,"$6,262,056",10/20/2022
6,Spain,12/10/2021,"$12,702",73,73,73,"$13,285",12/24/2021,https://www.the-numbers.com/movie/Penguin-Bloom,https://www.the-numbers.com/movie/Penguin-Bloom/Spain#tab=box-office,"$6,262,056",10/20/2022
0,Lithuania,5/28/2021,"$1,596",4,4,7,"$2,694",10/20/2022,https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia),https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia)/Lithuania#tab=box-office,"$33,396,899",10/20/2022
1,Russia (CIS),1/1/2021,"$8,180,220","1,983","1,983","10,572","$33,394,205",10/19/2022,https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia),https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia)/Russia-(CIS)#tab=box-office,"$33,396,899",10/20/2022
0,Lithuania,5/28/2021,"$1,596",4,4,7,"$2,694",10/20/2022,https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia),https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia)/Lithuania#tab=box-office,"$33,396,899",10/20/2022
1,Russia (CIS),1/1/2021,"$8,180,220","1,983","1,983","10,572","$33,394,205",10/19/2022,https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia),https://www.the-numbers.com/movie/Posledniy-bogatyr-Koren-Zla-(2021-Russia)/Russia-(CIS)#tab=box-office,"$33,396,899",10/20/2022
0,Japan,1/8/2021,"$4,300,000",0,0,0,"$15,486,691",2/27/2021,https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan),https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan)/Japan#tab=box-office,"$15,775,367",9/1/2021
1,South Korea,7/22/2021,"$68,401",153,153,289,"$288,676",9/1/2021,https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan),https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan)/South-Korea#tab=box-office,"$15,775,367",9/1/2021
0,Japan,1/8/2021,"$4,300,000",0,0,0,"$15,486,691",2/27/2021,https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan),https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan)/Japan#tab=box-office,"$15,775,367",9/1/2021
1,South Korea,7/22/2021,"$68,401",153,153,289,"$288,676",9/1/2021,https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan),https://www.the-numbers.com/movie/Gintama-The-Final-(2021-Japan)/South-Korea#tab=box-office,"$15,775,367",9/1/2021
0,China,1/8/2021,$0,0,"98,057","134,528","$17,100,000",2/18/2021,https://www.the-numbers.com/movie/Ji-Hun-(2021-China),https://www.the-numbers.com/movie/Ji-Hun-(2021-China)/China#tab=box-office,"$17,100,000",2/18/2021
0,China,1/8/2021,$0,0,"98,057","134,528","$17,100,000",2/18/2021,https://www.the-numbers.com/movie/Ji-Hun-(2021-China),https://www.the-numbers.com/movie/Ji-Hun-(2021-China)/China#tab=box-office,"$17,100,000",2/18/2021
0,Australia,2/11/2021,"$114,124",43,43,129,"$328,737",10/19/2022,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/Australia#tab=box-office,"$159,944,397",10/20/2022
1,China,2/12/2021,"$48,640,000","64,802","64,802","208,501","$159,300,000",4/20/2021,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/China#tab=box-office,"$159,944,397",10/20/2022
2,New Zealand,1/12/2021,$0,0,25,62,"$73,621",3/31/2021,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/New-Zealand#tab=box-office,"$159,944,397",10/20/2022
3,Russia (CIS),5/27/2021,"$124,976",798,798,"1,243","$242,039",10/20/2022,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/Russia-(CIS)#tab=box-office,"$159,944,397",10/20/2022
0,Australia,2/11/2021,"$114,124",43,43,129,"$328,737",10/19/2022,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/Australia#tab=box-office,"$159,944,397",10/20/2022
1,China,2/12/2021,"$48,640,000","64,802","64,802","208,501","$159,300,000",4/20/2021,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/China#tab=box-office,"$159,944,397",10/20/2022
2,New Zealand,1/12/2021,$0,0,25,62,"$73,621",3/31/2021,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/New-Zealand#tab=box-office,"$159,944,397",10/20/2022
3,Russia (CIS),5/27/2021,"$124,976",798,798,"1,243","$242,039",10/20/2022,https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese),https://www.the-numbers.com/movie/Sha-Xiao-Shuo-Jia-Ci-(2021-Chinese)/Russia-(CIS)#tab=box-office,"$159,944,397",10/20/2022
0,Australia,1/14/2021,"$309,924",77,77,134,"$637,793",10/19/2022,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/Australia#tab=box-office,"$11,734,563",10/19/2022
1,India,1/15/2021,"$11,000,000",0,0,0,"$11,000,000",1/22/2021,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/India#tab=box-office,"$11,734,563",10/19/2022
2,New Zealand,1/13/2021,"$48,297",29,29,84,"$96,770",10/19/2022,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/New-Zealand#tab=box-office,"$11,734,563",10/19/2022
0,Australia,1/14/2021,"$309,924",77,77,134,"$637,793",10/19/2022,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/Australia#tab=box-office,"$11,734,563",10/19/2022
1,India,1/15/2021,"$11,000,000",0,0,0,"$11,000,000",1/22/2021,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/India#tab=box-office,"$11,734,563",10/19/2022
2,New Zealand,1/13/2021,"$48,297",29,29,84,"$96,770",10/19/2022,https://www.the-numbers.com/movie/Master-(2021-India),https://www.the-numbers.com/movie/Master-(2021-India)/New-Zealand#tab=box-office,"$11,734,563",10/19/2022
0,Australia,1/21/2021,"$654,684",279,279,"1,456","$2,657,684",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Australia#tab=box-office,"$8,289,754",10/20/2022
1,Mexico,3/18/2021,"$419,572",0,0,0,"$1,511,651",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Mexico#tab=box-office,"$8,289,754",10/20/2022
2,New Zealand,1/28/2021,"$4,881",7,78,477,"$514,528",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/New-Zealand#tab=box-office,"$8,289,754",10/20/2022
3,Portugal,6/11/2021,"$9,328",24,26,58,"$24,303",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Portugal#tab=box-office,"$8,289,754",10/20/2022
4,Romania,5/28/2021,"$66,858",64,64,158,"$155,541",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Romania#tab=box-office,"$8,289,754",10/20/2022
5,Russia (CIS),2/4/2021,"$358,596",835,835,"1,583","$682,497",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Russia-(CIS)#tab=box-office,"$8,289,754",10/20/2022
6,South Korea,4/28/2021,"$67,037",210,210,210,"$106,178",5/6/2021,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/South-Korea#tab=box-office,"$8,289,754",10/20/2022
7,United Kingdom,1/15/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/United-Kingdom#tab=box-office,"$8,289,754",10/20/2022
8,Rest of World,,,,,,"$2,637,372",,https://www.the-numbers.com/movie/Marksman-The-(2021),,"$8,289,754",10/20/2022
0,Australia,1/21/2021,"$654,684",279,279,"1,456","$2,657,684",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Australia#tab=box-office,"$8,289,754",10/20/2022
1,Mexico,3/18/2021,"$419,572",0,0,0,"$1,511,651",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Mexico#tab=box-office,"$8,289,754",10/20/2022
2,New Zealand,1/28/2021,"$4,881",7,78,477,"$514,528",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/New-Zealand#tab=box-office,"$8,289,754",10/20/2022
3,Portugal,6/11/2021,"$9,328",24,26,58,"$24,303",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Portugal#tab=box-office,"$8,289,754",10/20/2022
4,Romania,5/28/2021,"$66,858",64,64,158,"$155,541",10/20/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Romania#tab=box-office,"$8,289,754",10/20/2022
5,Russia (CIS),2/4/2021,"$358,596",835,835,"1,583","$682,497",10/19/2022,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/Russia-(CIS)#tab=box-office,"$8,289,754",10/20/2022
6,South Korea,4/28/2021,"$67,037",210,210,210,"$106,178",5/6/2021,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/South-Korea#tab=box-office,"$8,289,754",10/20/2022
7,United Kingdom,1/15/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Marksman-The-(2021),https://www.the-numbers.com/movie/Marksman-The-(2021)/United-Kingdom#tab=box-office,"$8,289,754",10/20/2022
8,Rest of World,,,,,,"$2,637,372",,https://www.the-numbers.com/movie/Marksman-The-(2021),,"$8,289,754",10/20/2022
0,China,1/15/2021,$0,0,"1,321","3,370","$7,900,000",3/9/2021,https://www.the-numbers.com/movie/Mei-You-Guo-Bu-Qu-De-Nian-(2021-China),https://www.the-numbers.com/movie/Mei-You-Guo-Bu-Qu-De-Nian-(2021-China)/China#tab=box-office,"$7,900,000",3/9/2021
0,China,1/15/2021,$0,0,"1,321","3,370","$7,900,000",3/9/2021,https://www.the-numbers.com/movie/Mei-You-Guo-Bu-Qu-De-Nian-(2021-China),https://www.the-numbers.com/movie/Mei-You-Guo-Bu-Qu-De-Nian-(2021-China)/China#tab=box-office,"$7,900,000",3/9/2021
0,China,1/15/2021,"$930,000","2,648","45,624","153,338","$25,860,000",2/18/2021,https://www.the-numbers.com/movie/Wish-Dragon-(2020),https://www.the-numbers.com/movie/Wish-Dragon-(2020)/China#tab=box-office,"$25,860,000",2/18/2021
0,China,1/15/2021,"$930,000","2,648","45,624","153,338","$25,860,000",2/18/2021,https://www.the-numbers.com/movie/Wish-Dragon-(2020),https://www.the-numbers.com/movie/Wish-Dragon-(2020)/China#tab=box-office,"$25,860,000",2/18/2021
0,China,1/21/2021,"$8,050,000","85,626","85,626","215,521","$36,010,000",2/18/2021,https://www.the-numbers.com/movie/Da-Hong-Bao-(2021-China),https://www.the-numbers.com/movie/Da-Hong-Bao-(2021-China)/China#tab=box-office,"$36,010,000",2/18/2021
0,China,1/21/2021,"$8,050,000","85,626","85,626","215,521","$36,010,000",2/18/2021,https://www.the-numbers.com/movie/Da-Hong-Bao-(2021-China),https://www.the-numbers.com/movie/Da-Hong-Bao-(2021-China)/China#tab=box-office,"$36,010,000",2/18/2021
0,Australia,2/12/2021,"$319,665",39,61,184,"$782,569",10/19/2022,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/Australia#tab=box-office,"$699,072,066",10/19/2022
1,China,2/12/2021,"$399,360,000","209,013","209,013","502,579","$698,130,000",8/19/2021,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/China#tab=box-office,"$699,072,066",10/19/2022
2,New Zealand,1/25/2021,"$2,340",8,24,75,"$159,497",3/31/2021,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/New-Zealand#tab=box-office,"$699,072,066",10/19/2022
3,United Kingdom,1/24/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/United-Kingdom#tab=box-office,"$699,072,066",10/19/2022
0,Australia,2/12/2021,"$319,665",39,61,184,"$782,569",10/19/2022,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/Australia#tab=box-office,"$699,072,066",10/19/2022
1,China,2/12/2021,"$399,360,000","209,013","209,013","502,579","$698,130,000",8/19/2021,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/China#tab=box-office,"$699,072,066",10/19/2022
2,New Zealand,1/25/2021,"$2,340",8,24,75,"$159,497",3/31/2021,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/New-Zealand#tab=box-office,"$699,072,066",10/19/2022
3,United Kingdom,1/24/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China),https://www.the-numbers.com/movie/Tang-Ren-Jie-Tan-An-3-(China)/United-Kingdom#tab=box-office,"$699,072,066",10/19/2022
0,Australia,2/4/2021,"$281,316",147,147,780,"$1,109,209",10/19/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Australia#tab=box-office,"$2,392,577",10/20/2022
1,Finland,8/13/2021,"$17,964",31,31,73,"$59,114",10/20/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Finland#tab=box-office,"$2,392,577",10/20/2022
2,Germany,2/25/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Germany#tab=box-office,"$2,392,577",10/20/2022
3,Lithuania,6/18/2021,"$1,921",13,13,20,"$6,337",10/20/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Lithuania#tab=box-office,"$2,392,577",10/20/2022
4,Netherlands,7/16/2021,"$43,654",35,35,96,"$94,014",8/11/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Netherlands#tab=box-office,"$2,392,577",10/20/2022
5,New Zealand,2/18/2021,$21,1,50,161,"$82,172",3/31/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/New-Zealand#tab=box-office,"$2,392,577",10/20/2022
6,Portugal,6/25/2021,"$4,595",14,14,24,"$11,364",7/13/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Portugal#tab=box-office,"$2,392,577",10/20/2022
7,Russia (CIS),2/19/2021,"$204,335",471,471,"1,063","$726,449",10/19/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Russia-(CIS)#tab=box-office,"$2,392,577",10/20/2022
8,Spain,7/23/2021,"$63,466",152,152,241,"$140,558",8/6/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Spain#tab=box-office,"$2,392,577",10/20/2022
9,Turkey,9/24/2021,"$26,278",161,161,410,"$163,360",10/20/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Turkey#tab=box-office,"$2,392,577",10/20/2022
10,United Kingdom,1/29/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/United-Kingdom#tab=box-office,"$2,392,577",10/20/2022
0,Australia,2/4/2021,"$281,316",147,147,780,"$1,109,209",10/19/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Australia#tab=box-office,"$2,392,577",10/20/2022
1,Finland,8/13/2021,"$17,964",31,31,73,"$59,114",10/20/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Finland#tab=box-office,"$2,392,577",10/20/2022
2,Germany,2/25/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Germany#tab=box-office,"$2,392,577",10/20/2022
3,Lithuania,6/18/2021,"$1,921",13,13,20,"$6,337",10/20/2022,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Lithuania#tab=box-office,"$2,392,577",10/20/2022
4,Netherlands,7/16/2021,"$43,654",35,35,96,"$94,014",8/11/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Netherlands#tab=box-office,"$2,392,577",10/20/2022
5,New Zealand,2/18/2021,$21,1,50,161,"$82,172",3/31/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/New-Zealand#tab=box-office,"$2,392,577",10/20/2022
6,Portugal,6/25/2021,"$4,595",14,14,24,"$11,364",7/13/2021,https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson),https://www.the-numbers.com/movie/Wrong-Turn-(2021-Dir-Mike-P-Nelson)/Portugal#tab=box-office,"$2,392,577",10/20/2022
