,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Gentlemen-Prefer-Blondes/Australia#tab=box-office,2020/11/13,-,$430, ,1,$430,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Gentlemen-Prefer-Blondes/New-Zealand#tab=box-office,2023/06/09,-,$72, ,1,$72,  $418,weekend,47,
0,https://www.the-numbers.com/movie/Gentlemen-Prefer-Blondes/Australia#tab=box-office,2020/11/13,-,$430, ,1,$430,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Gentlemen-Prefer-Blondes/New-Zealand#tab=box-office,2023/06/09,-,$72, ,1,$72,  $418,weekend,47,
0,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2019/05/03,-,$525, ,1,$525,"  $8,303",weekend,"1,688",
1,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2020/11/13,-,"$1,246", ,1,"$1,246","  $10,330",weekend,"1,768",
2,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2022/12/23,-,$754, ,1,$754,"  $10,887",weekend,"1,878",
0,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2019/05/03,-,$525, ,1,$525,"  $8,303",weekend,"1,688",
1,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2020/11/13,-,"$1,246", ,1,"$1,246","  $10,330",weekend,"1,768",
2,https://www.the-numbers.com/movie/Robe-The/South-Korea#tab=box-office,2022/12/23,-,$754, ,1,$754,"  $10,887",weekend,"1,878",
0,https://www.the-numbers.com/movie/How-to-Marry-a-Millionaire/Australia#tab=box-office,2021/05/07,-,$771, ,4,$193,  $0,weekend,"3,501",
0,https://www.the-numbers.com/movie/How-to-Marry-a-Millionaire/New-Zealand#tab=box-office,2023/05/26,-,$236, ,1,$236,  $742,weekend,2,
0,https://www.the-numbers.com/movie/How-to-Marry-a-Millionaire/Australia#tab=box-office,2021/05/07,-,$771, ,4,$193,  $0,weekend,"3,501",
0,https://www.the-numbers.com/movie/How-to-Marry-a-Millionaire/New-Zealand#tab=box-office,2023/05/26,-,$236, ,1,$236,  $742,weekend,2,
