,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Portugal,10/21/1993,$0,0,1,1,$529,11/3/2020,https://www.the-numbers.com/movie/Orlando,https://www.the-numbers.com/movie/Orlando/Portugal#tab=box-office,$529,11/3/2020
0,Portugal,10/21/1993,$0,0,1,1,$529,11/3/2020,https://www.the-numbers.com/movie/Orlando,https://www.the-numbers.com/movie/Orlando/Portugal#tab=box-office,$529,11/3/2020
0,Australia,7/2/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Waynes-World,https://www.the-numbers.com/movie/Waynes-World/Australia#tab=box-office,"$61,400,000",11/24/2020
1,New Zealand,3/7/1992,$0,0,5,6,$757,11/24/2020,https://www.the-numbers.com/movie/Waynes-World,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,"$61,400,000",11/24/2020
2,Rest of World,,,,,,"$61,399,243",,https://www.the-numbers.com/movie/Waynes-World,,"$61,400,000",11/24/2020
0,Australia,7/2/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Waynes-World,https://www.the-numbers.com/movie/Waynes-World/Australia#tab=box-office,"$61,400,000",11/24/2020
1,New Zealand,3/7/1992,$0,0,5,6,$757,11/24/2020,https://www.the-numbers.com/movie/Waynes-World,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,"$61,400,000",11/24/2020
2,Rest of World,,,,,,"$61,399,243",,https://www.the-numbers.com/movie/Waynes-World,,"$61,400,000",11/24/2020
0,Netherlands,6/8/2017,"$13,291",20,20,60,"$74,505",7/11/2017,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,"$217,569",9/23/2020
1,South Korea,4/10/1993,$0,0,50,87,"$28,110",9/23/2020,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,"$217,569",9/23/2020
2,United Kingdom,7/28/2017,"$19,033",13,28,83,"$114,954",10/9/2019,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,"$217,569",9/23/2020
0,Netherlands,6/8/2017,"$13,291",20,20,60,"$74,505",7/11/2017,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,"$217,569",9/23/2020
1,South Korea,4/10/1993,$0,0,50,87,"$28,110",9/23/2020,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,"$217,569",9/23/2020
2,United Kingdom,7/28/2017,"$19,033",13,28,83,"$114,954",10/9/2019,https://www.the-numbers.com/movie/Howards-End,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,"$217,569",9/23/2020
0,Australia,5/14/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Australia#tab=box-office,"$234,972,773",10/22/2022
1,Japan,6/6/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Japan#tab=box-office,"$234,972,773",10/22/2022
2,Lithuania,12/9/1994,$0,0,5,5,"$2,080",2/16/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Lithuania#tab=box-office,"$234,972,773",10/22/2022
3,New Zealand,10/13/2022,$210,1,1,1,$210,10/22/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/New-Zealand#tab=box-office,"$234,972,773",10/22/2022
4,Russia (CIS),7/29/2021,"$57,943",197,197,328,"$156,604",10/20/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Russia-(CIS)#tab=box-office,"$234,972,773",10/22/2022
5,South Korea,3/18/2021,"$3,018",30,30,30,"$9,224",3/24/2021,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/South-Korea#tab=box-office,"$234,972,773",10/22/2022
6,Rest of World,,,,,,"$234,804,655",,https://www.the-numbers.com/movie/Basic-Instinct,,"$234,972,773",10/22/2022
0,Australia,5/14/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Australia#tab=box-office,"$234,972,773",10/22/2022
1,Japan,6/6/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Japan#tab=box-office,"$234,972,773",10/22/2022
2,Lithuania,12/9/1994,$0,0,5,5,"$2,080",2/16/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Lithuania#tab=box-office,"$234,972,773",10/22/2022
3,New Zealand,10/13/2022,$210,1,1,1,$210,10/22/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/New-Zealand#tab=box-office,"$234,972,773",10/22/2022
4,Russia (CIS),7/29/2021,"$57,943",197,197,328,"$156,604",10/20/2022,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/Russia-(CIS)#tab=box-office,"$234,972,773",10/22/2022
5,South Korea,3/18/2021,"$3,018",30,30,30,"$9,224",3/24/2021,https://www.the-numbers.com/movie/Basic-Instinct,https://www.the-numbers.com/movie/Basic-Instinct/South-Korea#tab=box-office,"$234,972,773",10/22/2022
6,Rest of World,,,,,,"$234,804,655",,https://www.the-numbers.com/movie/Basic-Instinct,,"$234,972,773",10/22/2022
0,Australia,4/9/1992,$0,0,1,1,$102,12/29/2020,https://www.the-numbers.com/movie/Beethoven,https://www.the-numbers.com/movie/Beethoven/Australia#tab=box-office,$102,12/29/2020
0,Australia,4/9/1992,$0,0,1,1,$102,12/29/2020,https://www.the-numbers.com/movie/Beethoven,https://www.the-numbers.com/movie/Beethoven/Australia#tab=box-office,$102,12/29/2020
0,Australia,11/26/2020,$162,1,1,1,$162,12/4/2020,https://www.the-numbers.com/movie/Alien-3,https://www.the-numbers.com/movie/Alien-3/Australia#tab=box-office,"$103,572,826",12/4/2020
1,Rest of World,,,,,,"$103,572,664",,https://www.the-numbers.com/movie/Alien-3,,"$103,572,826",12/4/2020
0,Australia,11/26/2020,$162,1,1,1,$162,12/4/2020,https://www.the-numbers.com/movie/Alien-3,https://www.the-numbers.com/movie/Alien-3/Australia#tab=box-office,"$103,572,826",12/4/2020
1,Rest of World,,,,,,"$103,572,664",,https://www.the-numbers.com/movie/Alien-3,,"$103,572,826",12/4/2020
0,Australia,6/19/1992,$0,0,28,29,"$2,057,472",12/4/2020,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/Australia#tab=box-office,"$103,990,656",5/15/2023
1,New Zealand,8/14/1992,$0,0,1,2,$465,5/15/2023,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/New-Zealand#tab=box-office,"$103,990,656",5/15/2023
2,United Kingdom,5/17/2019,"$10,059",90,90,90,"$10,059",5/26/2019,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/United-Kingdom#tab=box-office,"$103,990,656",5/15/2023
3,Rest of World,,,,,,"$101,922,660",,https://www.the-numbers.com/movie/Batman-Returns,,"$103,990,656",5/15/2023
0,Australia,6/19/1992,$0,0,28,29,"$2,057,472",12/4/2020,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/Australia#tab=box-office,"$103,990,656",5/15/2023
1,New Zealand,8/14/1992,$0,0,1,2,$465,5/15/2023,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/New-Zealand#tab=box-office,"$103,990,656",5/15/2023
2,United Kingdom,5/17/2019,"$10,059",90,90,90,"$10,059",5/26/2019,https://www.the-numbers.com/movie/Batman-Returns,https://www.the-numbers.com/movie/Batman-Returns/United-Kingdom#tab=box-office,"$103,990,656",5/15/2023
3,Rest of World,,,,,,"$101,922,660",,https://www.the-numbers.com/movie/Batman-Returns,,"$103,990,656",5/15/2023
0,South Korea,6/20/1992,$0,0,46,88,"$105,229",7/17/2019,https://www.the-numbers.com/movie/Lover-The,https://www.the-numbers.com/movie/Lover-The/South-Korea#tab=box-office,"$105,229",7/17/2019
0,South Korea,6/20/1992,$0,0,46,88,"$105,229",7/17/2019,https://www.the-numbers.com/movie/Lover-The,https://www.the-numbers.com/movie/Lover-The/South-Korea#tab=box-office,"$105,229",7/17/2019
0,Australia,11/26/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Death-Becomes-Her,https://www.the-numbers.com/movie/Death-Becomes-Her/Australia#tab=box-office,"$90,600,000",10/19/2022
1,New Zealand,12/25/1992,$0,0,1,1,$820,10/19/2022,https://www.the-numbers.com/movie/Death-Becomes-Her,https://www.the-numbers.com/movie/Death-Becomes-Her/New-Zealand#tab=box-office,"$90,600,000",10/19/2022
2,Rest of World,,,,,,"$90,599,180",,https://www.the-numbers.com/movie/Death-Becomes-Her,,"$90,600,000",10/19/2022
0,Australia,11/26/1992,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Death-Becomes-Her,https://www.the-numbers.com/movie/Death-Becomes-Her/Australia#tab=box-office,"$90,600,000",10/19/2022
1,New Zealand,12/25/1992,$0,0,1,1,$820,10/19/2022,https://www.the-numbers.com/movie/Death-Becomes-Her,https://www.the-numbers.com/movie/Death-Becomes-Her/New-Zealand#tab=box-office,"$90,600,000",10/19/2022
2,Rest of World,,,,,,"$90,599,180",,https://www.the-numbers.com/movie/Death-Becomes-Her,,"$90,600,000",10/19/2022
