,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Leprechaun,"Jan 8, 1993",8,"$2,493,020", ,620,"$4,021","  $2,493,020",weekend,1,
1,https://www.the-numbers.com/movie/Leprechaun,"Jan 22, 1993",20,"$507,805", ,290,"$1,751","  $5,110,501",weekend,3,
0,https://www.the-numbers.com/movie/Alive,"Jan 15, 1993",3,"$8,624,292", ,"1,132","$7,619","  $8,624,292",weekend,1,
1,https://www.the-numbers.com/movie/Alive,"Jan 22, 1993",3,"$5,909,826",-31%,"1,235","$4,785","  $16,218,421",weekend,2,
2,https://www.the-numbers.com/movie/Alive,"Jan 29, 1993",5,"$3,810,045",-36%,"1,337","$2,850","  $21,702,377",weekend,3,
3,https://www.the-numbers.com/movie/Alive,"Feb 5, 1993",8,"$3,333,222",-13%,"1,277","$2,610","  $26,433,897",weekend,4,
4,https://www.the-numbers.com/movie/Alive,"Mar 12, 1993",25,"$317,982", ,402,$791,"  $34,327,309",weekend,9,
0,https://www.the-numbers.com/movie/Alive,"Jan 15, 1993",2,"$10,308,595", ,"1,132","$9,107","  $10,308,595",daily,1,
1,https://www.the-numbers.com/movie/Alive,"Jan 22, 1993",3,"$7,583,737",-26%,"1,235","$6,141","  $17,892,332",daily,2,
2,https://www.the-numbers.com/movie/Alive,"Jan 29, 1993",5,"$5,208,343",-31%,"1,337","$3,896","  $23,100,675",daily,3,
0,https://www.the-numbers.com/movie/Alive,"Jan 15, 1993",2,"$10,308,595", ,"1,132","$9,107","  $10,308,595",weekly,1,
1,https://www.the-numbers.com/movie/Alive,"Jan 22, 1993",3,"$7,583,737",-26%,"1,235","$6,141","  $17,892,332",weekly,2,
2,https://www.the-numbers.com/movie/Alive,"Jan 29, 1993",5,"$5,208,343",-31%,"1,337","$3,896","  $23,100,675",weekly,3,
0,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 15, 1993",5,"$7,365,429", ,"2,050","$3,593","  $7,365,429",weekend,1,
1,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 22, 1993",9,"$3,023,275",-59%,"2,050","$1,475","  $11,567,247",weekend,2,
2,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 29, 1993",17,"$827,744",-73%,"1,368",$605,"  $13,196,982",weekend,3,
3,https://www.the-numbers.com/movie/Body-of-Evidence,"Feb 5, 1993",12,"$201,411",-76%,560,$360,"  $13,734,039",weekend,4,
0,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 15, 1993",5,"$8,543,972", ,"2,050","$4,168","  $8,543,972",daily,1,
1,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 22, 1993",9,"$3,825,266",-55%,"2,050","$1,866","  $12,369,238",daily,2,
2,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 29, 1993",9,"$1,163,390",-70%,"1,368",$850,"  $13,532,628",daily,3,
0,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 15, 1993",5,"$8,543,972", ,"2,050","$4,168","  $8,543,972",weekly,1,
1,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 22, 1993",9,"$3,825,266",-55%,"2,050","$1,866","  $12,369,238",weekly,2,
2,https://www.the-numbers.com/movie/Body-of-Evidence,"Jan 29, 1993",9,"$1,163,390",-70%,"1,368",$850,"  $13,532,628",weekly,3,
0,https://www.the-numbers.com/movie/Nowhere-to-Run,"Jan 15, 1993",4,"$8,203,255", ,"1,745","$4,701","  $8,203,255",weekend,1,
