,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,9/6/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/Australia#tab=box-office,"$33,400",1/16/2023
1,Italy,1/7/2019,"$1,910",10,10,19,"$32,655",5/25/2021,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/Italy#tab=box-office,"$33,400",1/16/2023
2,New Zealand,10/15/2020,$0,0,1,5,$745,1/16/2023,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,"$33,400",1/16/2023
0,Australia,9/6/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/Australia#tab=box-office,"$33,400",1/16/2023
1,Italy,1/7/2019,"$1,910",10,10,19,"$32,655",5/25/2021,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/Italy#tab=box-office,"$33,400",1/16/2023
2,New Zealand,10/15/2020,$0,0,1,5,$745,1/16/2023,https://www.the-numbers.com/movie/Birds-The,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,"$33,400",1/16/2023
0,Australia,6/1/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Bye-Bye-Birdie,https://www.the-numbers.com/movie/Bye-Bye-Birdie/Australia#tab=box-office,$0,
0,Australia,6/1/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Bye-Bye-Birdie,https://www.the-numbers.com/movie/Bye-Bye-Birdie/Australia#tab=box-office,$0,
0,Australia,8/14/2020,"$1,426",5,26,45,"$3,760",1/15/2021,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,"$43,500,000",12/19/2022
1,New Zealand,10/15/2020,$501,8,8,13,"$4,390",12/19/2022,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,"$43,500,000",12/19/2022
2,United Kingdom,8/14/2009,$0,0,89,115,"$34,000",10/5/2022,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,"$43,500,000",12/19/2022
3,Rest of World,,,,,,"$43,457,850",,https://www.the-numbers.com/movie/Dr-No,,"$43,500,000",12/19/2022
0,Australia,8/14/2020,"$1,426",5,26,45,"$3,760",1/15/2021,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,"$43,500,000",12/19/2022
1,New Zealand,10/15/2020,$501,8,8,13,"$4,390",12/19/2022,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,"$43,500,000",12/19/2022
2,United Kingdom,8/14/2009,$0,0,89,115,"$34,000",10/5/2022,https://www.the-numbers.com/movie/Dr-No,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,"$43,500,000",12/19/2022
3,Rest of World,,,,,,"$43,457,850",,https://www.the-numbers.com/movie/Dr-No,,"$43,500,000",12/19/2022
0,Australia,12/6/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Cleopatra-(1963),https://www.the-numbers.com/movie/Cleopatra-(1963)/Australia#tab=box-office,"$14,000,000",
0,Australia,12/6/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Cleopatra-(1963),https://www.the-numbers.com/movie/Cleopatra-(1963)/Australia#tab=box-office,"$14,000,000",
0,Australia,12/12/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/Australia#tab=box-office,"$228,328",10/19/2022
1,New Zealand,4/22/2021,$238,1,1,1,$238,10/19/2022,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/New-Zealand#tab=box-office,"$228,328",10/19/2022
2,United Kingdom,3/22/2019,"$228,090",353,353,353,"$228,090",3/27/2019,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/United-Kingdom#tab=box-office,"$228,328",10/19/2022
0,Australia,12/12/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/Australia#tab=box-office,"$228,328",10/19/2022
1,New Zealand,4/22/2021,$238,1,1,1,$238,10/19/2022,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/New-Zealand#tab=box-office,"$228,328",10/19/2022
2,United Kingdom,3/22/2019,"$228,090",353,353,353,"$228,090",3/27/2019,https://www.the-numbers.com/movie/Great-Escape-The,https://www.the-numbers.com/movie/Great-Escape-The/United-Kingdom#tab=box-office,"$228,328",10/19/2022
0,Australia,9/25/2020,$77,1,1,1,$341,10/2/2020,https://www.the-numbers.com/movie/Charade,https://www.the-numbers.com/movie/Charade/Australia#tab=box-office,$341,10/2/2020
0,Australia,9/25/2020,$77,1,1,1,$341,10/2/2020,https://www.the-numbers.com/movie/Charade,https://www.the-numbers.com/movie/Charade/Australia#tab=box-office,$341,10/2/2020
