,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,South Korea,1/13/1973,$0,0,1,2,"$28,983",9/16/2020,https://www.the-numbers.com/movie/Quo-Vadis,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,"$28,983",9/16/2020
0,South Korea,1/13/1973,$0,0,1,2,"$28,983",9/16/2020,https://www.the-numbers.com/movie/Quo-Vadis,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,"$28,983",9/16/2020
0,New Zealand,6/18/2020,$0,0,1,6,"$1,566",3/20/2023,https://www.the-numbers.com/movie/Strangers-on-a-Train,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,"$21,533",3/20/2023
1,South Korea,8/16/2018,$244,0,4,4,"$19,967",10/10/2018,https://www.the-numbers.com/movie/Strangers-on-a-Train,https://www.the-numbers.com/movie/Strangers-on-a-Train/South-Korea#tab=box-office,"$21,533",3/20/2023
0,New Zealand,6/18/2020,$0,0,1,6,"$1,566",3/20/2023,https://www.the-numbers.com/movie/Strangers-on-a-Train,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,"$21,533",3/20/2023
1,South Korea,8/16/2018,$244,0,4,4,"$19,967",10/10/2018,https://www.the-numbers.com/movie/Strangers-on-a-Train,https://www.the-numbers.com/movie/Strangers-on-a-Train/South-Korea#tab=box-office,"$21,533",3/20/2023
0,Australia,7/24/2020,$128,1,1,1,$128,7/29/2020,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/Australia#tab=box-office,"$6,845",7/29/2020
1,United Kingdom,2/7/2020,"$6,717",5,5,5,"$6,717",2/13/2020,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/United-Kingdom#tab=box-office,"$6,845",7/29/2020
0,Australia,7/24/2020,$128,1,1,1,$128,7/29/2020,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/Australia#tab=box-office,"$6,845",7/29/2020
1,United Kingdom,2/7/2020,"$6,717",5,5,5,"$6,717",2/13/2020,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/United-Kingdom#tab=box-office,"$6,845",7/29/2020
0,Australia,9/25/2020,$254,1,1,1,"$1,747",10/2/2020,https://www.the-numbers.com/movie/African-Queen-The,https://www.the-numbers.com/movie/African-Queen-The/Australia#tab=box-office,"$1,747",10/2/2020
1,Germany,12/6/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/African-Queen-The,https://www.the-numbers.com/movie/African-Queen-The/Germany#tab=box-office,"$1,747",10/2/2020
0,Australia,9/25/2020,$254,1,1,1,"$1,747",10/2/2020,https://www.the-numbers.com/movie/African-Queen-The,https://www.the-numbers.com/movie/African-Queen-The/Australia#tab=box-office,"$1,747",10/2/2020
1,Germany,12/6/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/African-Queen-The,https://www.the-numbers.com/movie/African-Queen-The/Germany#tab=box-office,"$1,747",10/2/2020
