,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,4/8/1982,$0,0,0,0,$0,,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/Australia#tab=box-office,"$29,995,139",4/27/2022
1,United Kingdom,11/12/1981,$0,0,9,14,"$113,283",4/27/2022,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,"$29,995,139",4/27/2022
2,Rest of World,,,,,,"$29,881,856",,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,,"$29,995,139",4/27/2022
0,Australia,4/8/1982,$0,0,0,0,$0,,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/Australia#tab=box-office,"$29,995,139",4/27/2022
1,United Kingdom,11/12/1981,$0,0,9,14,"$113,283",4/27/2022,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,"$29,995,139",4/27/2022
2,Rest of World,,,,,,"$29,881,856",,https://www.the-numbers.com/movie/American-Werewolf-in-London-An,,"$29,995,139",4/27/2022
0,South Korea,7/24/1982,$0,0,0,0,"$1,923",8/11/2016,https://www.the-numbers.com/movie/Private-Lessons,https://www.the-numbers.com/movie/Private-Lessons/South-Korea#tab=box-office,"$1,923",8/11/2016
0,South Korea,7/24/1982,$0,0,0,0,"$1,923",8/11/2016,https://www.the-numbers.com/movie/Private-Lessons,https://www.the-numbers.com/movie/Private-Lessons/South-Korea#tab=box-office,"$1,923",8/11/2016
0,South Korea,6/16/2016,"$43,430",81,81,265,"$352,345",11/4/2020,https://www.the-numbers.com/movie/Chariots-of-Fire,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,"$352,345",11/4/2020
0,South Korea,6/16/2016,"$43,430",81,81,265,"$352,345",11/4/2020,https://www.the-numbers.com/movie/Chariots-of-Fire,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,"$352,345",11/4/2020
0,New Zealand,4/28/2022,$0,0,1,1,$130,6/20/2022,https://www.the-numbers.com/movie/Reds-(1981),https://www.the-numbers.com/movie/Reds-(1981)/New-Zealand#tab=box-office,$130,6/20/2022
0,New Zealand,4/28/2022,$0,0,1,1,$130,6/20/2022,https://www.the-numbers.com/movie/Reds-(1981),https://www.the-numbers.com/movie/Reds-(1981)/New-Zealand#tab=box-office,$130,6/20/2022
0,Australia,12/24/1981,$0,0,1,1,$462,2/1/2021,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/Australia#tab=box-office,$500,7/5/2022
1,New Zealand,5/26/2022,$0,0,1,1,$38,7/5/2022,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/New-Zealand#tab=box-office,$500,7/5/2022
0,Australia,12/24/1981,$0,0,1,1,$462,2/1/2021,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/Australia#tab=box-office,$500,7/5/2022
1,New Zealand,5/26/2022,$0,0,1,1,$38,7/5/2022,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/New-Zealand#tab=box-office,$500,7/5/2022
