,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/08/21,18,"$10,746", ,59,$182,"  $19,973",weekend,113,
1,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/09/04,-,"$1,906", ,9,$212,"  $23,510",weekend,115,
2,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/11/13,-,$485, ,1,$485,  $0,weekend,125,
0,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/04,-,$54, ,2,$27,  $54,weekend,1,
1,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/11,-,"$1,255","+2,224%",3,$418,"  $1,307",weekend,2,
2,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/18,-,$130,-90%,2,$65,"  $1,562",weekend,3,
0,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/08/21,18,"$10,746", ,59,$182,"  $19,973",weekend,113,
1,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/09/04,-,"$1,906", ,9,$212,"  $23,510",weekend,115,
2,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,2020/11/13,-,$485, ,1,$485,  $0,weekend,125,
0,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/04,-,$54, ,2,$27,  $54,weekend,1,
1,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/11,-,"$1,255","+2,224%",3,$418,"  $1,307",weekend,2,
2,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,2020/09/18,-,$130,-90%,2,$65,"  $1,562",weekend,3,
0,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/02/19,-,"$4,542", ,9,$505,"  $4,542",weekend,1,
1,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/03/12,-,"$1,817", ,10,$182,"  $6,281",weekend,4,
2,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/03/19,-,"$3,463",+91%,14,$247,"  $9,726",weekend,5,
0,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/02/19,-,"$4,542", ,9,$505,"  $4,542",weekend,1,
1,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/03/12,-,"$1,817", ,10,$182,"  $6,281",weekend,4,
2,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,2021/03/19,-,"$3,463",+91%,14,$247,"  $9,726",weekend,5,
0,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2016/08/26,16,"$60,726", ,71,$855,"  $91,217",weekend,"1,372",
1,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2016/09/02,20,"$29,884",-51%,53,$564,"  $150,015",weekend,"1,373",
2,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2021/04/02,14,"$17,874", ,103,$174,"  $416,235",weekend,"1,612",
3,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2021/04/09,-,"$1,440",-92%,12,$120,"  $424,037",weekend,"1,613",
0,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2016/08/26,16,"$60,726", ,71,$855,"  $91,217",weekend,"1,372",
1,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2016/09/02,20,"$29,884",-51%,53,$564,"  $150,015",weekend,"1,373",
2,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,2021/04/02,14,"$17,874", ,103,$174,"  $416,235",weekend,"1,612",
