,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 18, 1981",6,"$1,300,000", ,560,"$2,321","  $1,300,000",weekend,"1,662",
1,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 1, 1982",3,"$4,691,990", ,"1,073","$4,373","  $17,223,729",weekend,"1,664",
2,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 8, 1982",8,"$1,774,588",-62%,"1,050","$1,690","  $19,966,217",weekend,"1,665",
3,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 15, 1982",9,"$1,235,249",-30%,940,"$1,314","  $4,846,893",weekend,"1,666",
4,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 20, 1987",2,"$5,165,881", ,"1,646","$3,138","  $5,165,881",weekend,"1,971",
5,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 27, 1987",2,"$7,243,653",+40%,"1,657","$4,372","  $14,652,555",weekend,"1,972",
6,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 4, 1987",4,"$3,024,737",-58%,"1,657","$1,825","  $18,790,781",weekend,"1,973",
7,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 11, 1987",7,"$1,690,152",-44%,"1,532","$1,103","  $21,186,597",weekend,"1,974",
8,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 18, 1987",11,"$1,093,603",-35%,"1,303",$839,"  $22,716,888",weekend,"1,975",
9,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 25, 1987",12,"$1,623,023",+48%,"1,545","$1,051","  $25,559,696",weekend,"1,976",
10,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 1, 1988",11,"$2,308,384",+42%,"1,359","$1,699","  $30,420,491",weekend,"1,977",
11,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 22, 1988",20,"$341,567", ,718,$476,"  $32,596,406",weekend,"1,980",
0,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 1, 1982",5,"$5,659,890", ,"1,073","$5,275","  $18,191,629",daily,"1,665",
1,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 8, 1982",9,"$1,878,310",-67%,"1,050","$1,789","  $3,611,644",daily,"1,666",
2,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 20, 1987",3,"$7,408,902", ,"1,646","$4,501","  $7,408,902",daily,"1,972",
3,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 27, 1987",3,"$8,357,142",+13%,"1,657","$5,044","  $15,766,044",daily,"1,973",
4,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 4, 1987",4,"$3,730,401",-55%,"1,657","$2,251","  $19,496,445",daily,"1,974",
5,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 11, 1987",6,"$2,126,840",-43%,"1,532","$1,388","  $21,623,285",daily,"1,975",
6,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 18, 1987",9,"$2,313,388",+9%,"1,303","$1,775","  $23,936,673",daily,"1,976",
7,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 25, 1987",11,"$4,175,434",+80%,"1,545","$2,703","  $28,112,107",daily,"1,977",
0,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 1, 1982",5,"$5,659,890", ,"1,073","$5,275","  $18,191,629",weekly,"1,665",
1,https://www.the-numbers.com/movie/Cinderella-(1950),"Jan 8, 1982",9,"$1,878,310",-67%,"1,050","$1,789","  $3,611,644",weekly,"1,666",
2,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 20, 1987",3,"$7,408,902", ,"1,646","$4,501","  $7,408,902",weekly,"1,972",
3,https://www.the-numbers.com/movie/Cinderella-(1950),"Nov 27, 1987",3,"$8,357,142",+13%,"1,657","$5,044","  $15,766,044",weekly,"1,973",
4,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 4, 1987",4,"$3,730,401",-55%,"1,657","$2,251","  $19,496,445",weekly,"1,974",
5,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 11, 1987",6,"$2,126,840",-43%,"1,532","$1,388","  $21,623,285",weekly,"1,975",
6,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 18, 1987",9,"$2,313,388",+9%,"1,303","$1,775","  $23,936,673",weekly,"1,976",
7,https://www.the-numbers.com/movie/Cinderella-(1950),"Dec 25, 1987",11,"$4,175,434",+80%,"1,545","$2,703","  $28,112,107",weekly,"1,977",
0,https://www.the-numbers.com/movie/All-About-Eve,"Oct 6, 2000",85,"$10,177", ,1,"$10,177","  $10,177",weekend,"2,650",
