,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/08/17,10,"$147,378", ,206,$715,"  $147,378",weekend,1,
1,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/08/24,-,"$5,333",-96%,7,$762,"  $155,673",weekend,2,
2,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/12/28,-,$421, ,1,$421,"  $152,082",weekend,20,
3,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/05/29,-,"$3,305", ,1,"$3,305","  $222,468",weekend,94,
4,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/05,-,"$22,677",+586%,2,"$11,339","  $258,280",weekend,95,
5,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/19,-,"$2,036", ,1,"$2,036","  $256,908",weekend,97,
6,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/26,26,"$5,011",+146%,3,"$1,670","  $262,113",weekend,98,
7,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/07/03,-,"$1,473",-71%,1,"$1,473","  $268,637",weekend,99,
8,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/07/10,-,"$4,745",+222%,4,"$1,186","  $274,859",weekend,100,
9,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/08/21,-,"$2,336", ,11,$212,"  $286,013",weekend,106,
10,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/09/04,-,"$1,501", ,9,$167,"  $293,365",weekend,108,
11,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/09/18,-,"$1,364", ,8,$171,"  $297,060",weekend,110,
12,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/09,-,$65, ,1,$65,"  $282,112",weekend,113,
13,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/16,-,$297,+357%,1,$297,"  $276,890",weekend,114,
14,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/30,-,$539, ,3,$180,"  $336,751",weekend,116,
15,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/13,-,"$4,486", ,1,"$4,486",  $0,weekend,118,
16,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/20,-,$262,-94%,2,$131,  $0,weekend,119,
17,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/27,-,"$1,661",+534%,4,$415,"  $3,611",weekend,120,
18,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2021/05/07,-,"$5,832", ,1,"$5,832",  $0,weekend,143,
19,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2021/10/15,-,"$3,027", ,1,"$3,027","  $352,277",weekend,166,
20,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2022/02/04,-,"$6,055", ,1,"$6,055","  $338,868",weekend,182,
0,https://www.the-numbers.com/movie/Grease/Mexico#tab=box-office,2018/08/24,9,"$305,559", ,0, ,"  $306,090",weekend,1,
0,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2020/11/13,-,$178, ,1,$178,  $178,weekend,118,
1,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2021/05/21,-,$322, ,1,$322,"  $1,068",weekend,145,
2,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2021/07/23,-,$307, ,1,$307,  $307,weekend,"1,202",
3,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/01/07,-,$14, ,1,$14,  $14,weekend,"1,226",
4,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/08/19,-,$117, ,1,$117,"  $1,333",weekend,"1,258",
5,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/08/26,-,$81,-31%,1,$81,"  $1,864",weekend,"1,259",
6,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/09/02,-,$226,+179%,2,$113,"  $2,105",weekend,"1,260",
7,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/09/09,-,"$3,029","+1,240%",2,"$1,515","  $3,299",weekend,"1,261",
8,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/11/25,-,$92, ,1,$92,"  $1,874",weekend,"1,272",
9,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2023/01/06,-,$53, ,1,$53,"  $1,888",weekend,"1,278",
0,https://www.the-numbers.com/movie/Grease/Slovakia#tab=box-office,2021/07/23,14,"$2,232", ,1,"$2,232","  $4,725",weekend,"2,250",
0,https://www.the-numbers.com/movie/Grease/Spain#tab=box-office,2021/10/08,-,"$8,984", ,1,"$8,984","  $48,689",weekend,174,
1,https://www.the-numbers.com/movie/Grease/Spain#tab=box-office,2022/05/20,-,"$6,436", ,1,"$6,436","  $13,254",weekend,232,
0,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/07/03,-,"$14,869", ,2,"$7,435","  $640,885",weekend,"2,182",
1,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/07/10,-,"$18,241",+23%,18,"$1,013","  $671,107",weekend,"2,183",
2,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/11/20,-,"$1,561", ,2,$781,"  $783,821",weekend,"2,202",
3,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/11/27,-,$835,-47%,3,$278,"  $811,925",weekend,"2,203",
0,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/08/17,10,"$147,378", ,206,$715,"  $147,378",weekend,1,
1,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/08/24,-,"$5,333",-96%,7,$762,"  $155,673",weekend,2,
2,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2018/12/28,-,$421, ,1,$421,"  $152,082",weekend,20,
3,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/05/29,-,"$3,305", ,1,"$3,305","  $222,468",weekend,94,
4,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/05,-,"$22,677",+586%,2,"$11,339","  $258,280",weekend,95,
5,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/19,-,"$2,036", ,1,"$2,036","  $256,908",weekend,97,
6,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/06/26,26,"$5,011",+146%,3,"$1,670","  $262,113",weekend,98,
7,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/07/03,-,"$1,473",-71%,1,"$1,473","  $268,637",weekend,99,
8,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/07/10,-,"$4,745",+222%,4,"$1,186","  $274,859",weekend,100,
9,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/08/21,-,"$2,336", ,11,$212,"  $286,013",weekend,106,
10,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/09/04,-,"$1,501", ,9,$167,"  $293,365",weekend,108,
11,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/09/18,-,"$1,364", ,8,$171,"  $297,060",weekend,110,
12,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/09,-,$65, ,1,$65,"  $282,112",weekend,113,
13,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/16,-,$297,+357%,1,$297,"  $276,890",weekend,114,
14,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/10/30,-,$539, ,3,$180,"  $336,751",weekend,116,
15,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/13,-,"$4,486", ,1,"$4,486",  $0,weekend,118,
16,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/20,-,$262,-94%,2,$131,  $0,weekend,119,
17,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2020/11/27,-,"$1,661",+534%,4,$415,"  $3,611",weekend,120,
18,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2021/05/07,-,"$5,832", ,1,"$5,832",  $0,weekend,143,
19,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2021/10/15,-,"$3,027", ,1,"$3,027","  $352,277",weekend,166,
20,https://www.the-numbers.com/movie/Grease/Australia#tab=box-office,2022/02/04,-,"$6,055", ,1,"$6,055","  $338,868",weekend,182,
0,https://www.the-numbers.com/movie/Grease/Mexico#tab=box-office,2018/08/24,9,"$305,559", ,0, ,"  $306,090",weekend,1,
0,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2020/11/13,-,$178, ,1,$178,  $178,weekend,118,
1,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2021/05/21,-,$322, ,1,$322,"  $1,068",weekend,145,
2,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2021/07/23,-,$307, ,1,$307,  $307,weekend,"1,202",
3,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/01/07,-,$14, ,1,$14,  $14,weekend,"1,226",
4,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/08/19,-,$117, ,1,$117,"  $1,333",weekend,"1,258",
5,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/08/26,-,$81,-31%,1,$81,"  $1,864",weekend,"1,259",
6,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/09/02,-,$226,+179%,2,$113,"  $2,105",weekend,"1,260",
7,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/09/09,-,"$3,029","+1,240%",2,"$1,515","  $3,299",weekend,"1,261",
8,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2022/11/25,-,$92, ,1,$92,"  $1,874",weekend,"1,272",
9,https://www.the-numbers.com/movie/Grease/New-Zealand#tab=box-office,2023/01/06,-,$53, ,1,$53,"  $1,888",weekend,"1,278",
0,https://www.the-numbers.com/movie/Grease/Slovakia#tab=box-office,2021/07/23,14,"$2,232", ,1,"$2,232","  $4,725",weekend,"2,250",
0,https://www.the-numbers.com/movie/Grease/Spain#tab=box-office,2021/10/08,-,"$8,984", ,1,"$8,984","  $48,689",weekend,174,
1,https://www.the-numbers.com/movie/Grease/Spain#tab=box-office,2022/05/20,-,"$6,436", ,1,"$6,436","  $13,254",weekend,232,
0,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/07/03,-,"$14,869", ,2,"$7,435","  $640,885",weekend,"2,182",
1,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/07/10,-,"$18,241",+23%,18,"$1,013","  $671,107",weekend,"2,183",
2,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/11/20,-,"$1,561", ,2,$781,"  $783,821",weekend,"2,202",
3,https://www.the-numbers.com/movie/Grease/United-Kingdom#tab=box-office,2020/11/27,-,$835,-47%,3,$278,"  $811,925",weekend,"2,203",
0,https://www.the-numbers.com/movie/National-Lampoons-Animal-House/Italy#tab=box-office,2023/06/09,20,"$7,202", ,0, ,"  $7,202",weekend,1,
0,https://www.the-numbers.com/movie/National-Lampoons-Animal-House/Italy#tab=box-office,2023/06/09,20,"$7,202", ,0, ,"  $7,202",weekend,1,
0,https://www.the-numbers.com/movie/Midnight-Express/New-Zealand#tab=box-office,2020/09/11,-,$134, ,1,$134,  $134,weekend,1,
0,https://www.the-numbers.com/movie/Midnight-Express/New-Zealand#tab=box-office,2020/09/11,-,$134, ,1,$134,  $134,weekend,1,
0,https://www.the-numbers.com/movie/Death-on-the-Nile/Australia#tab=box-office,2017/11/03,-,"$1,498", ,5,$300,"  $2,290",weekend,7,
1,https://www.the-numbers.com/movie/Death-on-the-Nile/Australia#tab=box-office,2020/09/11,-,"$1,022", ,2,$511,"  $7,265",weekend,156,
0,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/06/19,-,$270, ,2,$135,  $270,weekend,115,
1,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/08/14,-,$118, ,2,$59,  $118,weekend,123,
2,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/09/04,-,$131, ,2,$66,  $252,weekend,126,
0,https://www.the-numbers.com/movie/Death-on-the-Nile/Australia#tab=box-office,2017/11/03,-,"$1,498", ,5,$300,"  $2,290",weekend,7,
1,https://www.the-numbers.com/movie/Death-on-the-Nile/Australia#tab=box-office,2020/09/11,-,"$1,022", ,2,$511,"  $7,265",weekend,156,
0,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/06/19,-,$270, ,2,$135,  $270,weekend,115,
1,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/08/14,-,$118, ,2,$59,  $118,weekend,123,
2,https://www.the-numbers.com/movie/Death-on-the-Nile/New-Zealand#tab=box-office,2020/09/04,-,$131, ,2,$66,  $252,weekend,126,
0,https://www.the-numbers.com/movie/Halloween-(1978)/New-Zealand#tab=box-office,2021/10/29,-,$384, ,1,$384,  $384,weekend,1,
0,https://www.the-numbers.com/movie/Halloween-(1978)/New-Zealand#tab=box-office,2021/10/29,-,$384, ,1,$384,  $384,weekend,1,
0,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,2021/04/16,-,$86, ,1,$86,  $86,weekend,"2,195",
1,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,2021/04/23,-,$50,-42%,1,$50,  $136,weekend,"2,196",
0,https://www.the-numbers.com/movie/Deer-Hunter-The/Russia-(CIS)#tab=box-office,2019/06/21,20,"$20,187", ,97,$208,"  $28,116",weekend,1,
0,https://www.the-numbers.com/movie/Deer-Hunter-The/South-Korea#tab=box-office,2022/07/15,-,"$1,640", ,5,$328,"  $7,323",weekend,"2,264",
0,https://www.the-numbers.com/movie/Deer-Hunter-The/United-Kingdom#tab=box-office,2018/07/06,-,"$9,253", ,2,"$4,627","  $9,253",weekend,1,
0,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,2021/04/16,-,$86, ,1,$86,  $86,weekend,"2,195",
1,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,2021/04/23,-,$50,-42%,1,$50,  $136,weekend,"2,196",
0,https://www.the-numbers.com/movie/Deer-Hunter-The/Russia-(CIS)#tab=box-office,2019/06/21,20,"$20,187", ,97,$208,"  $28,116",weekend,1,
0,https://www.the-numbers.com/movie/Deer-Hunter-The/South-Korea#tab=box-office,2022/07/15,-,"$1,640", ,5,$328,"  $7,323",weekend,"2,264",
0,https://www.the-numbers.com/movie/Deer-Hunter-The/United-Kingdom#tab=box-office,2018/07/06,-,"$9,253", ,2,"$4,627","  $9,253",weekend,1,
0,https://www.the-numbers.com/movie/Superman/Australia#tab=box-office,2020/12/04,-,$15, ,1,$15,  $15,weekend,1,
0,https://www.the-numbers.com/movie/Superman/New-Zealand#tab=box-office,2023/06/23,-,$336, ,1,$336,  $396,weekend,155,
0,https://www.the-numbers.com/movie/Superman/Spain#tab=box-office,2023/04/14,-,"$17,052", ,169,$101,"  $17,052",weekend,1,
0,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/07,-,"$19,129", ,128,$149,"  $19,129",weekend,1,
1,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/14,-,"$6,694",-65%,41,$163,"  $78,269",weekend,2,
2,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/21,-,"$1,244",-81%,6,$207,"  $80,687",weekend,3,
3,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/06/16,-,$97, ,1,$97,"  $92,304",weekend,11,
0,https://www.the-numbers.com/movie/Superman/Australia#tab=box-office,2020/12/04,-,$15, ,1,$15,  $15,weekend,1,
0,https://www.the-numbers.com/movie/Superman/New-Zealand#tab=box-office,2023/06/23,-,$336, ,1,$336,  $396,weekend,155,
0,https://www.the-numbers.com/movie/Superman/Spain#tab=box-office,2023/04/14,-,"$17,052", ,169,$101,"  $17,052",weekend,1,
0,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/07,-,"$19,129", ,128,$149,"  $19,129",weekend,1,
1,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/14,-,"$6,694",-65%,41,$163,"  $78,269",weekend,2,
2,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/04/21,-,"$1,244",-81%,6,$207,"  $80,687",weekend,3,
3,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,2023/06/16,-,$97, ,1,$97,"  $92,304",weekend,11,
