,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,3/11/2005,$0,0,32,147,"$348,101",9/25/2020,https://www.the-numbers.com/movie/Ong-Bak,https://www.the-numbers.com/movie/Ong-Bak/Australia#tab=box-office,"$19,488,685",9/25/2020
1,Rest of World,,,,,,"$19,140,584",,https://www.the-numbers.com/movie/Ong-Bak,,"$19,488,685",9/25/2020
0,Australia,3/11/2005,$0,0,32,147,"$348,101",9/25/2020,https://www.the-numbers.com/movie/Ong-Bak,https://www.the-numbers.com/movie/Ong-Bak/Australia#tab=box-office,"$19,488,685",9/25/2020
1,Rest of World,,,,,,"$19,140,584",,https://www.the-numbers.com/movie/Ong-Bak,,"$19,488,685",9/25/2020
0,Australia,5/27/2005,"$14,530",6,206,732,"$1,333,805",9/25/2020,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie/Australia#tab=box-office,"$37,588,511",9/25/2020
1,Rest of World,,,,,,"$36,254,706",,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie,,"$37,588,511",9/25/2020
0,Australia,5/27/2005,"$14,530",6,206,732,"$1,333,805",9/25/2020,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie/Australia#tab=box-office,"$37,588,511",9/25/2020
1,Rest of World,,,,,,"$36,254,706",,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie,,"$37,588,511",9/25/2020
0,Australia,7/15/2005,"$36,631",117,117,117,"$36,631",9/25/2020,https://www.the-numbers.com/movie/Because-of-Winn-Dixie,https://www.the-numbers.com/movie/Because-of-Winn-Dixie/Australia#tab=box-office,"$861,443",9/25/2020
1,Rest of World,,,,,,"$824,812",,https://www.the-numbers.com/movie/Because-of-Winn-Dixie,,"$861,443",9/25/2020
0,Australia,7/15/2005,"$36,631",117,117,117,"$36,631",9/25/2020,https://www.the-numbers.com/movie/Because-of-Winn-Dixie,https://www.the-numbers.com/movie/Because-of-Winn-Dixie/Australia#tab=box-office,"$861,443",9/25/2020
1,Rest of World,,,,,,"$824,812",,https://www.the-numbers.com/movie/Because-of-Winn-Dixie,,"$861,443",9/25/2020
0,Australia,2/25/2005,"$2,346,372",290,290,"1,278","$5,797,504",9/23/2020,https://www.the-numbers.com/movie/Constantine,https://www.the-numbers.com/movie/Constantine/Australia#tab=box-office,"$145,617,376",9/23/2020
1,Rest of World,,,,,,"$139,819,872",,https://www.the-numbers.com/movie/Constantine,,"$145,617,376",9/23/2020
0,Australia,2/25/2005,"$2,346,372",290,290,"1,278","$5,797,504",9/23/2020,https://www.the-numbers.com/movie/Constantine,https://www.the-numbers.com/movie/Constantine/Australia#tab=box-office,"$145,617,376",9/23/2020
1,Rest of World,,,,,,"$139,819,872",,https://www.the-numbers.com/movie/Constantine,,"$145,617,376",9/23/2020
0,Australia,3/25/2005,"$21,247",43,144,599,"$1,112,901",9/24/2020,https://www.the-numbers.com/movie/Son-of-the-Mask,https://www.the-numbers.com/movie/Son-of-the-Mask/Australia#tab=box-office,"$42,900,000",9/24/2020
1,Rest of World,,,,,,"$41,787,099",,https://www.the-numbers.com/movie/Son-of-the-Mask,,"$42,900,000",9/24/2020
0,Australia,3/25/2005,"$21,247",43,144,599,"$1,112,901",9/24/2020,https://www.the-numbers.com/movie/Son-of-the-Mask,https://www.the-numbers.com/movie/Son-of-the-Mask/Australia#tab=box-office,"$42,900,000",9/24/2020
1,Rest of World,,,,,,"$41,787,099",,https://www.the-numbers.com/movie/Son-of-the-Mask,,"$42,900,000",9/24/2020
0,Australia,4/15/2005,"$33,400",21,31,371,"$1,595,997",9/25/2020,https://www.the-numbers.com/movie/Untergang-Der,https://www.the-numbers.com/movie/Untergang-Der/Australia#tab=box-office,"$88,129,804",9/25/2020
1,Rest of World,,,,,,"$86,533,807",,https://www.the-numbers.com/movie/Untergang-Der,,"$88,129,804",9/25/2020
0,Australia,4/15/2005,"$33,400",21,31,371,"$1,595,997",9/25/2020,https://www.the-numbers.com/movie/Untergang-Der,https://www.the-numbers.com/movie/Untergang-Der/Australia#tab=box-office,"$88,129,804",9/25/2020
1,Rest of World,,,,,,"$86,533,807",,https://www.the-numbers.com/movie/Untergang-Der,,"$88,129,804",9/25/2020
0,Australia,6/3/2005,"$13,338",5,5,9,"$24,953",9/25/2020,https://www.the-numbers.com/movie/Cursed,https://www.the-numbers.com/movie/Cursed/Australia#tab=box-office,"$5,820,000",9/25/2020
1,Rest of World,,,,,,"$5,795,047",,https://www.the-numbers.com/movie/Cursed,,"$5,820,000",9/25/2020
0,Australia,6/3/2005,"$13,338",5,5,9,"$24,953",9/25/2020,https://www.the-numbers.com/movie/Cursed,https://www.the-numbers.com/movie/Cursed/Australia#tab=box-office,"$5,820,000",9/25/2020
1,Rest of World,,,,,,"$5,795,047",,https://www.the-numbers.com/movie/Cursed,,"$5,820,000",9/25/2020
0,Australia,3/11/2005,"$12,230",11,241,828,"$3,388,652",9/24/2020,https://www.the-numbers.com/movie/Be-Cool,https://www.the-numbers.com/movie/Be-Cool/Australia#tab=box-office,"$39,094,616",9/24/2020
1,Rest of World,,,,,,"$35,705,964",,https://www.the-numbers.com/movie/Be-Cool,,"$39,094,616",9/24/2020
0,Australia,3/11/2005,"$12,230",11,241,828,"$3,388,652",9/24/2020,https://www.the-numbers.com/movie/Be-Cool,https://www.the-numbers.com/movie/Be-Cool/Australia#tab=box-office,"$39,094,616",9/24/2020
1,Rest of World,,,,,,"$35,705,964",,https://www.the-numbers.com/movie/Be-Cool,,"$39,094,616",9/24/2020
0,Australia,3/18/2005,"$92,349",141,268,"1,852","$8,292,159",9/24/2020,https://www.the-numbers.com/movie/Pacifier-The,https://www.the-numbers.com/movie/Pacifier-The/Australia#tab=box-office,"$85,000,000",9/24/2020
1,Rest of World,,,,,,"$76,707,841",,https://www.the-numbers.com/movie/Pacifier-The,,"$85,000,000",9/24/2020
0,Australia,3/18/2005,"$92,349",141,268,"1,852","$8,292,159",9/24/2020,https://www.the-numbers.com/movie/Pacifier-The,https://www.the-numbers.com/movie/Pacifier-The/Australia#tab=box-office,"$85,000,000",9/24/2020
1,Rest of World,,,,,,"$76,707,841",,https://www.the-numbers.com/movie/Pacifier-The,,"$85,000,000",9/24/2020
0,Australia,4/15/2005,"$466,188",120,120,476,"$1,366,098",9/24/2020,https://www.the-numbers.com/movie/Hostage,https://www.the-numbers.com/movie/Hostage/Australia#tab=box-office,"$43,000,000",9/24/2020
1,Rest of World,,,,,,"$41,633,902",,https://www.the-numbers.com/movie/Hostage,,"$43,000,000",9/24/2020
0,Australia,4/15/2005,"$466,188",120,120,476,"$1,366,098",9/24/2020,https://www.the-numbers.com/movie/Hostage,https://www.the-numbers.com/movie/Hostage/Australia#tab=box-office,"$43,000,000",9/24/2020
1,Rest of World,,,,,,"$41,633,902",,https://www.the-numbers.com/movie/Hostage,,"$43,000,000",9/24/2020
0,Australia,3/18/2005,"$7,521",11,385,"2,482","$10,485,632",9/25/2020,https://www.the-numbers.com/movie/Robots,https://www.the-numbers.com/movie/Robots/Australia#tab=box-office,"$132,436,259",9/25/2020
1,Rest of World,,,,,,"$121,950,627",,https://www.the-numbers.com/movie/Robots,,"$132,436,259",9/25/2020
0,Australia,3/18/2005,"$7,521",11,385,"2,482","$10,485,632",9/25/2020,https://www.the-numbers.com/movie/Robots,https://www.the-numbers.com/movie/Robots/Australia#tab=box-office,"$132,436,259",9/25/2020
1,Rest of World,,,,,,"$121,950,627",,https://www.the-numbers.com/movie/Robots,,"$132,436,259",9/25/2020
0,Australia,5/13/2005,"$86,008",132,142,977,"$2,744,434",9/25/2020,https://www.the-numbers.com/movie/Upside-of-Anger-The,https://www.the-numbers.com/movie/Upside-of-Anger-The/Australia#tab=box-office,"$10,153,768",9/25/2020
1,Rest of World,,,,,,"$7,409,334",,https://www.the-numbers.com/movie/Upside-of-Anger-The,,"$10,153,768",9/25/2020
0,Australia,5/13/2005,"$86,008",132,142,977,"$2,744,434",9/25/2020,https://www.the-numbers.com/movie/Upside-of-Anger-The,https://www.the-numbers.com/movie/Upside-of-Anger-The/Australia#tab=box-office,"$10,153,768",9/25/2020
1,Rest of World,,,,,,"$7,409,334",,https://www.the-numbers.com/movie/Upside-of-Anger-The,,"$10,153,768",9/25/2020
0,Australia,3/18/2005,"$6,202",5,5,5,"$6,202",9/10/2020,https://www.the-numbers.com/movie/Darkness-The,https://www.the-numbers.com/movie/Darkness-The/Australia#tab=box-office,"$150,921",9/10/2020
1,United Kingdom,5/13/2016,"$73,991",106,106,106,"$144,719",9/8/2018,https://www.the-numbers.com/movie/Darkness-The,https://www.the-numbers.com/movie/Darkness-The/United-Kingdom#tab=box-office,"$150,921",9/10/2020
0,Australia,3/18/2005,"$6,202",5,5,5,"$6,202",9/10/2020,https://www.the-numbers.com/movie/Darkness-The,https://www.the-numbers.com/movie/Darkness-The/Australia#tab=box-office,"$150,921",9/10/2020
1,United Kingdom,5/13/2016,"$73,991",106,106,106,"$144,719",9/8/2018,https://www.the-numbers.com/movie/Darkness-The,https://www.the-numbers.com/movie/Darkness-The/United-Kingdom#tab=box-office,"$150,921",9/10/2020
0,Australia,5/27/2005,"$77,174",21,21,132,"$316,556",9/25/2020,https://www.the-numbers.com/movie/Melinda-and-Melinda,https://www.the-numbers.com/movie/Melinda-and-Melinda/Australia#tab=box-office,"$16,000,000",9/25/2020
1,Rest of World,,,,,,"$15,683,444",,https://www.the-numbers.com/movie/Melinda-and-Melinda,,"$16,000,000",9/25/2020
0,Australia,5/27/2005,"$77,174",21,21,132,"$316,556",9/25/2020,https://www.the-numbers.com/movie/Melinda-and-Melinda,https://www.the-numbers.com/movie/Melinda-and-Melinda/Australia#tab=box-office,"$16,000,000",9/25/2020
1,Rest of World,,,,,,"$15,683,444",,https://www.the-numbers.com/movie/Melinda-and-Melinda,,"$16,000,000",9/25/2020
0,Australia,3/25/2005,"$1,575,582",189,191,868,"$4,214,830",9/24/2020,https://www.the-numbers.com/movie/Ring-Two-The-(2005),https://www.the-numbers.com/movie/Ring-Two-The-(2005)/Australia#tab=box-office,"$86,000,000",9/24/2020
1,Rest of World,,,,,,"$81,785,170",,https://www.the-numbers.com/movie/Ring-Two-The-(2005),,"$86,000,000",9/24/2020
0,Australia,3/25/2005,"$1,575,582",189,191,868,"$4,214,830",9/24/2020,https://www.the-numbers.com/movie/Ring-Two-The-(2005),https://www.the-numbers.com/movie/Ring-Two-The-(2005)/Australia#tab=box-office,"$86,000,000",9/24/2020
1,Rest of World,,,,,,"$81,785,170",,https://www.the-numbers.com/movie/Ring-Two-The-(2005),,"$86,000,000",9/24/2020
0,Australia,3/25/2005,"$1,849,854",295,295,"1,530","$6,185,193",9/24/2020,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous/Australia#tab=box-office,"$52,814,337",9/24/2020
1,Rest of World,,,,,,"$46,629,144",,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous,,"$52,814,337",9/24/2020
0,Australia,3/25/2005,"$1,849,854",295,295,"1,530","$6,185,193",9/24/2020,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous/Australia#tab=box-office,"$52,814,337",9/24/2020
1,Rest of World,,,,,,"$46,629,144",,https://www.the-numbers.com/movie/Miss-Congeniality-2-Armed-and-Fabulous,,"$52,814,337",9/24/2020
0,Australia,4/8/2005,$0,0,218,767,"$2,978,696",9/24/2020,https://www.the-numbers.com/movie/Guess-Who,https://www.the-numbers.com/movie/Guess-Who/Australia#tab=box-office,"$33,200,000",9/24/2020
1,Rest of World,,,,,,"$30,221,304",,https://www.the-numbers.com/movie/Guess-Who,,"$33,200,000",9/24/2020
0,Australia,4/8/2005,$0,0,218,767,"$2,978,696",9/24/2020,https://www.the-numbers.com/movie/Guess-Who,https://www.the-numbers.com/movie/Guess-Who/Australia#tab=box-office,"$33,200,000",9/24/2020
1,Rest of World,,,,,,"$30,221,304",,https://www.the-numbers.com/movie/Guess-Who,,"$33,200,000",9/24/2020
0,Australia,3/25/2005,"$221,081",48,61,834,"$2,524,110",9/25/2020,https://www.the-numbers.com/movie/Ladies-in-Lavender,https://www.the-numbers.com/movie/Ladies-in-Lavender/Australia#tab=box-office,"$12,408,873",9/25/2020
1,Rest of World,,,,,,"$9,884,763",,https://www.the-numbers.com/movie/Ladies-in-Lavender,,"$12,408,873",9/25/2020
0,Australia,3/25/2005,"$221,081",48,61,834,"$2,524,110",9/25/2020,https://www.the-numbers.com/movie/Ladies-in-Lavender,https://www.the-numbers.com/movie/Ladies-in-Lavender/Australia#tab=box-office,"$12,408,873",9/25/2020
1,Rest of World,,,,,,"$9,884,763",,https://www.the-numbers.com/movie/Ladies-in-Lavender,,"$12,408,873",9/25/2020
0,Australia,6/3/2005,"$35,303",31,31,59,"$57,347",9/25/2020,https://www.the-numbers.com/movie/Beauty-Shop,https://www.the-numbers.com/movie/Beauty-Shop/Australia#tab=box-office,"$2,000,000",9/25/2020
1,Rest of World,,,,,,"$1,942,653",,https://www.the-numbers.com/movie/Beauty-Shop,,"$2,000,000",9/25/2020
0,Australia,6/3/2005,"$35,303",31,31,59,"$57,347",9/25/2020,https://www.the-numbers.com/movie/Beauty-Shop,https://www.the-numbers.com/movie/Beauty-Shop/Australia#tab=box-office,"$2,000,000",9/25/2020
1,Rest of World,,,,,,"$1,942,653",,https://www.the-numbers.com/movie/Beauty-Shop,,"$2,000,000",9/25/2020
0,Australia,7/15/2005,"$1,417,915",223,223,223,"$1,417,915",9/25/2020,https://www.the-numbers.com/movie/Sin-City,https://www.the-numbers.com/movie/Sin-City/Australia#tab=box-office,"$84,424,098",9/25/2020
1,Rest of World,,,,,,"$83,006,183",,https://www.the-numbers.com/movie/Sin-City,,"$84,424,098",9/25/2020
0,Australia,7/15/2005,"$1,417,915",223,223,223,"$1,417,915",9/25/2020,https://www.the-numbers.com/movie/Sin-City,https://www.the-numbers.com/movie/Sin-City/Australia#tab=box-office,"$84,424,098",9/25/2020
1,Rest of World,,,,,,"$83,006,183",,https://www.the-numbers.com/movie/Sin-City,,"$84,424,098",9/25/2020
0,Australia,4/8/2005,$0,0,185,901,"$4,155,330",9/25/2020,https://www.the-numbers.com/movie/Sahara,https://www.the-numbers.com/movie/Sahara/Australia#tab=box-office,"$52,973,465",9/25/2020
1,Rest of World,,,,,,"$48,818,135",,https://www.the-numbers.com/movie/Sahara,,"$52,973,465",9/25/2020
0,Australia,4/8/2005,$0,0,185,901,"$4,155,330",9/25/2020,https://www.the-numbers.com/movie/Sahara,https://www.the-numbers.com/movie/Sahara/Australia#tab=box-office,"$52,973,465",9/25/2020
1,Rest of World,,,,,,"$48,818,135",,https://www.the-numbers.com/movie/Sahara,,"$52,973,465",9/25/2020
0,Australia,6/10/2005,$0,0,1,4,"$211,954",9/25/2020,https://www.the-numbers.com/movie/Wild-Safari-3D,https://www.the-numbers.com/movie/Wild-Safari-3D/Australia#tab=box-office,"$15,825,520",9/25/2020
1,Rest of World,,,,,,"$15,613,566",,https://www.the-numbers.com/movie/Wild-Safari-3D,,"$15,825,520",9/25/2020
0,Australia,6/10/2005,$0,0,1,4,"$211,954",9/25/2020,https://www.the-numbers.com/movie/Wild-Safari-3D,https://www.the-numbers.com/movie/Wild-Safari-3D/Australia#tab=box-office,"$15,825,520",9/25/2020
1,Rest of World,,,,,,"$15,613,566",,https://www.the-numbers.com/movie/Wild-Safari-3D,,"$15,825,520",9/25/2020
0,Australia,4/15/2005,"$770,635",141,141,850,"$3,038,329",9/25/2020,https://www.the-numbers.com/movie/Amityville-Horror-The-(2005),https://www.the-numbers.com/movie/Amityville-Horror-The-(2005)/Australia#tab=box-office,"$43,942,304",9/25/2020
1,Rest of World,,,,,,"$40,903,975",,https://www.the-numbers.com/movie/Amityville-Horror-The-(2005),,"$43,942,304",9/25/2020
0,Australia,4/15/2005,"$770,635",141,141,850,"$3,038,329",9/25/2020,https://www.the-numbers.com/movie/Amityville-Horror-The-(2005),https://www.the-numbers.com/movie/Amityville-Horror-The-(2005)/Australia#tab=box-office,"$43,942,304",9/25/2020
1,Rest of World,,,,,,"$40,903,975",,https://www.the-numbers.com/movie/Amityville-Horror-The-(2005),,"$43,942,304",9/25/2020
0,Argentina,10/5/2018,"$7,137",0,0,0,"$15,612",11/27/2018,https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018),https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018)/Argentina#tab=box-office,"$5,407,451",9/25/2020
1,Australia,4/15/2005,"$1,278,252",217,220,"1,396","$5,391,839",9/25/2020,https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018),https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018)/Australia#tab=box-office,"$5,407,451",9/25/2020
0,Argentina,10/5/2018,"$7,137",0,0,0,"$15,612",11/27/2018,https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018),https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018)/Argentina#tab=box-office,"$5,407,451",9/25/2020
1,Australia,4/15/2005,"$1,278,252",217,220,"1,396","$5,391,839",9/25/2020,https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018),https://www.the-numbers.com/movie/Interpreter-The-(Slovakia)-(2018)/Australia#tab=box-office,"$5,407,451",9/25/2020
0,Australia,6/3/2005,"$372,086",139,139,377,"$815,958",9/25/2020,https://www.the-numbers.com/movie/Lot-Like-Love-A,https://www.the-numbers.com/movie/Lot-Like-Love-A/Australia#tab=box-office,"$20,085,806",9/25/2020
1,Rest of World,,,,,,"$19,269,848",,https://www.the-numbers.com/movie/Lot-Like-Love-A,,"$20,085,806",9/25/2020
0,Australia,6/3/2005,"$372,086",139,139,377,"$815,958",9/25/2020,https://www.the-numbers.com/movie/Lot-Like-Love-A,https://www.the-numbers.com/movie/Lot-Like-Love-A/Australia#tab=box-office,"$20,085,806",9/25/2020
1,Rest of World,,,,,,"$19,269,848",,https://www.the-numbers.com/movie/Lot-Like-Love-A,,"$20,085,806",9/25/2020
