,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,10/8/2020,"$1,827",1,1,2,"$82,446",10/19/2022,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Australia#tab=box-office,"$97,971",10/19/2022
1,Mexico,2/28/2020,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Mexico#tab=box-office,"$97,971",10/19/2022
2,Russia (CIS),5/19/2017,"$12,458",86,86,86,"$14,590",1/1/2019,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Russia-(CIS)#tab=box-office,"$97,971",10/19/2022
3,Turkey,10/26/2020,$11,2,2,2,$935,10/19/2022,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Turkey#tab=box-office,"$97,971",10/19/2022
0,Australia,10/8/2020,"$1,827",1,1,2,"$82,446",10/19/2022,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Australia#tab=box-office,"$97,971",10/19/2022
1,Mexico,2/28/2020,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Mexico#tab=box-office,"$97,971",10/19/2022
2,Russia (CIS),5/19/2017,"$12,458",86,86,86,"$14,590",1/1/2019,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Russia-(CIS)#tab=box-office,"$97,971",10/19/2022
3,Turkey,10/26/2020,$11,2,2,2,$935,10/19/2022,https://www.the-numbers.com/movie/Eraserhead,https://www.the-numbers.com/movie/Eraserhead/Turkey#tab=box-office,"$97,971",10/19/2022
0,Australia,11/12/2020,"$1,263",7,7,8,$512,12/29/2020,https://www.the-numbers.com/movie/Suspiria-(Italy),https://www.the-numbers.com/movie/Suspiria-(Italy)/Australia#tab=box-office,"$35,694",12/29/2020
1,Italy,2/1/1977,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Suspiria-(Italy),https://www.the-numbers.com/movie/Suspiria-(Italy)/Italy#tab=box-office,"$35,694",12/29/2020
