,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2014/12/05,-,"$4,222", ,1,"$4,222","  $4,222",weekend,57,
1,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2016/05/13,63,$887, ,3,$296,"  $43,401",weekend,132,
2,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2020/06/19,-,"$1,800", ,2,$900,"  $19,747",weekend,346,
0,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2020/06/26,-,$149, ,2,$75,"  $21,476",weekend,567,
1,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2020/07/03,-,$44,-70%,1,$44,"  $21,838",weekend,568,
2,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2022/07/01,-,$6, ,2,$3,  $6,weekend,672,
3,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2022/07/08,-,$16,+167%,4,$4,  $16,weekend,673,
0,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2014/12/05,-,"$4,222", ,1,"$4,222","  $4,222",weekend,57,
1,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2016/05/13,63,$887, ,3,$296,"  $43,401",weekend,132,
2,https://www.the-numbers.com/movie/Wizard-of-Oz-The/Australia#tab=box-office,2020/06/19,-,"$1,800", ,2,$900,"  $19,747",weekend,346,
0,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2020/06/26,-,$149, ,2,$75,"  $21,476",weekend,567,
1,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2020/07/03,-,$44,-70%,1,$44,"  $21,838",weekend,568,
2,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2022/07/01,-,$6, ,2,$3,  $6,weekend,672,
3,https://www.the-numbers.com/movie/Wizard-of-Oz-The/New-Zealand#tab=box-office,2022/07/08,-,$16,+167%,4,$4,  $16,weekend,673,
0,https://www.the-numbers.com/movie/Gone-with-the-Wind/Portugal#tab=box-office,2020/12/11,-,$293, ,1,$293,  $293,weekend,"4,030",
1,https://www.the-numbers.com/movie/Gone-with-the-Wind/Portugal#tab=box-office,2020/12/25,17,$744, ,1,$744,"  $1,038",weekend,"4,032",
0,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2019/05/03,-,$544, ,1,$544,"  $50,950",weekend,"2,420",
1,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2021/04/30,16,"$16,339", ,52,$314,"  $77,979",weekend,"2,524",
2,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2021/05/14,-,"$2,039", ,9,$227,"  $92,869",weekend,"2,526",
0,https://www.the-numbers.com/movie/Gone-with-the-Wind/Portugal#tab=box-office,2020/12/11,-,$293, ,1,$293,  $293,weekend,"4,030",
1,https://www.the-numbers.com/movie/Gone-with-the-Wind/Portugal#tab=box-office,2020/12/25,17,$744, ,1,$744,"  $1,038",weekend,"4,032",
0,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2019/05/03,-,$544, ,1,$544,"  $50,950",weekend,"2,420",
1,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2021/04/30,16,"$16,339", ,52,$314,"  $77,979",weekend,"2,524",
2,https://www.the-numbers.com/movie/Gone-with-the-Wind/South-Korea#tab=box-office,2021/05/14,-,"$2,039", ,9,$227,"  $92,869",weekend,"2,526",
