,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Along-Came-Polly-(2004)/Australia#tab=box-office,2004/01/23,-,"$1,969,195", ,200,"$9,846","  $1,969,195",weekend,1,
0,https://www.the-numbers.com/movie/Along-Came-Polly-(2004)/Australia#tab=box-office,2004/01/23,-,"$1,969,195", ,200,"$9,846","  $1,969,195",weekend,1,
0,https://www.the-numbers.com/movie/Torque/Australia#tab=box-office,2004/01/23,-,"$913,053", ,135,"$6,763","  $913,053",weekend,1,
0,https://www.the-numbers.com/movie/Torque/Australia#tab=box-office,2004/01/23,-,"$913,053", ,135,"$6,763","  $913,053",weekend,1,
0,https://www.the-numbers.com/movie/Butterfly-Effect-The/Australia#tab=box-office,2004/03/12,-,"$982,341", ,172,"$5,711","  $982,341",weekend,1,
1,https://www.the-numbers.com/movie/Butterfly-Effect-The/Australia#tab=box-office,2004/05/14,-,"$1,881", ,7,$269,"  $1,199,624",weekend,10,
0,https://www.the-numbers.com/movie/Butterfly-Effect-The/Australia#tab=box-office,2004/03/12,-,"$982,341", ,172,"$5,711","  $982,341",weekend,1,
1,https://www.the-numbers.com/movie/Butterfly-Effect-The/Australia#tab=box-office,2004/05/14,-,"$1,881", ,7,$269,"  $1,199,624",weekend,10,
0,https://www.the-numbers.com/movie/Win-a-Date-with-Tad-Hamilton/Australia#tab=box-office,2004/04/09,4,"$375,766", ,145,"$2,591","  $375,766",weekend,1,
1,https://www.the-numbers.com/movie/Win-a-Date-with-Tad-Hamilton/Australia#tab=box-office,2004/05/07,-,"$14,128", ,40,$353,"  $609,731",weekend,5,
0,https://www.the-numbers.com/movie/Win-a-Date-with-Tad-Hamilton/Australia#tab=box-office,2004/04/09,4,"$375,766", ,145,"$2,591","  $375,766",weekend,1,
1,https://www.the-numbers.com/movie/Win-a-Date-with-Tad-Hamilton/Australia#tab=box-office,2004/05/07,-,"$14,128", ,40,$353,"  $609,731",weekend,5,
0,https://www.the-numbers.com/movie/Big-Bounce-The/Australia#tab=box-office,2004/03/12,-,"$131,173", ,96,"$1,366","  $131,173",weekend,1,
0,https://www.the-numbers.com/movie/Big-Bounce-The/Australia#tab=box-office,2004/03/12,-,"$131,173", ,96,"$1,366","  $131,173",weekend,1,
0,https://www.the-numbers.com/movie/You-Got-Served/Australia#tab=box-office,2004/10/01,-,"$488,432", ,94,"$5,196","  $488,432",weekend,1,
1,https://www.the-numbers.com/movie/You-Got-Served/Australia#tab=box-office,2004/10/08,-,"$217,458",-55%,93,"$2,338","  $858,926",weekend,2,
2,https://www.the-numbers.com/movie/You-Got-Served/Australia#tab=box-office,2004/10/15,-,"$104,643",-52%,91,"$1,150","  $1,010,033",weekend,3,
3,https://www.the-numbers.com/movie/You-Got-Served/Australia#tab=box-office,2004/10/22,-,"$28,774",-73%,47,$612,"  $1,080,153",weekend,4,
0,https://www.the-numbers.com/movie/You-Got-Served/Australia#tab=box-office,2004/10/01,-,"$488,432", ,94,"$5,196","  $488,432",weekend,1,
