,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/24,14,"$9,179",-54%,17,$540,"  $191,782",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/31,-,"$1,673",-82%,11,$152,"  $194,815",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/04/07,16,"$4,190",+150%,12,$349,"  $202,292",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/05/05,18,"$1,272", ,7,$182,"  $220,693",weekend,11,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/04/21,3,"$1,548,219", ,0, ,"  $1,548,219",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/04/28,2,"$1,333,352",-14%,0, ,"  $4,176,345",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/05,2,"$955,143",-28%,0, ,"  $5,958,548",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/12,4,"$398,257",-58%,0, ,"  $6,634,507",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/19,6,"$226,578",-43%,0, ,"  $7,130,687",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/26,9,"$69,563",-69%,0, ,"  $7,235,101",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/07/14,17,"$11,801", ,0, ,"  $7,530,749",weekend,13,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/07/28,12,"$27,043", ,0, ,"  $7,774,536",weekend,15,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/08/04,15,"$17,915",-34%,0, ,"  $7,803,959",weekend,16,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/08/11,16,"$12,961",-28%,0, ,"  $7,866,645",weekend,17,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Mexico#tab=box-office,2017/07/21,10,"$120,708", ,0, ,"  $138,359",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Mexico#tab=box-office,2017/07/28,11,"$39,992",-67%,0, ,"  $239,389",weekend,2,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/03,4,"$310,734", ,63,"$4,932","  $653,912",weekend,2,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/10,5,"$246,753",-21%,67,"$3,683","  $993,675",weekend,3,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/17,5,"$221,788",-10%,74,"$2,997","  $1,324,980",weekend,4,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/24,4,"$232,945",+5%,84,"$2,773","  $1,662,634",weekend,5,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/03,7,"$211,516",-9%,90,"$2,350","  $1,988,080",weekend,6,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/10,7,"$121,487",-43%,92,"$1,321","  $2,186,486",weekend,7,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/17,6,"$120,553",-1%,85,"$1,418","  $2,362,295",weekend,8,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/24,10,"$71,222",-41%,77,$925,"  $2,485,930",weekend,9,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/31,14,"$47,997",-33%,61,$787,"  $2,537,237",weekend,10,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/07,13,"$33,837",-30%,57,$594,"  $2,568,674",weekend,11,
10,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/14,14,"$44,589",+32%,48,$929,"  $2,647,813",weekend,12,
11,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/21,20,"$22,795",-49%,29,$786,"  $2,698,064",weekend,13,
12,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/28,-,"$19,534",-14%,23,$849,"  $2,782,895",weekend,14,
13,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/05/12,28,"$7,130", ,17,$419,"  $2,826,839",weekend,16,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/07,9,"$17,735", ,23,$771,"  $17,735",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/14,10,"$13,930",-21%,17,$819,"  $41,042",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/21,15,"$5,090",-63%,8,$636,"  $51,915",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/28,16,"$6,434",+26%,3,"$2,145","  $67,214",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/05,19,"$3,621",-44%,3,"$1,207","  $74,004",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/12,-,"$3,490",-4%,3,"$1,163","  $78,407",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/19,29,"$1,306",-63%,1,"$1,306","  $83,104",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/26,-,$608,-53%,1,$608,"  $84,319",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/06/02,29,"$1,543",+154%,3,$514,"  $86,835",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2018/03/23,-,"$1,030", ,1,"$1,030","  $96,588",weekend,51,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/13,9,"$420,004", ,410,"$1,024","  $420,004",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/20,9,"$308,278",-27%,398,$775,"  $943,591",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/27,9,"$202,001",-34%,327,$618,"  $1,256,939",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/03,11,"$139,199",-31%,163,$854,"  $1,479,899",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/10,15,"$58,893",-58%,82,$718,"  $1,599,150",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/17,17,"$28,467",-52%,42,$678,"  $1,650,229",weekend,6,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/10,4,"$84,210", ,46,"$1,831","  $98,074",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/17,4,"$68,812",-18%,33,"$2,085","  $197,378",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/24,6,"$31,011",-55%,24,"$1,292","  $250,670",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/31,7,"$18,096",-42%,16,"$1,131","  $278,264",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/07,8,"$18,040",n/c,18,"$1,002","  $301,039",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/14,11,"$11,727",-35%,15,$782,"  $319,507",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/21,10,"$6,377",-46%,8,$797,"  $334,004",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/28,16,"$3,360",-47%,7,$480,"  $345,345",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/05/05,16,"$2,167",-36%,7,$310,"  $352,306",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/05/12,10,"$4,042",+87%,15,$269,"  $355,543",weekend,10,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovenia#tab=box-office,2017/03/17,6,"$6,282", ,10,$628,"  $6,779",weekend,1,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/South-Korea#tab=box-office,2017/09/22,18,"$29,727", ,128,$232,"  $39,404",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/South-Korea#tab=box-office,2017/09/29,-,"$6,177",-79%,52,$119,"  $56,706",weekend,2,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/03/31,4,"$769,610", ,357,"$2,156","  $769,610",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/04/07,4,"$479,542",-38%,350,"$1,370","  $1,541,401",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/04/14,7,"$336,222",-30%,339,$992,"  $2,205,354",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/04/21,8,"$202,561",-40%,312,$649,"  $2,586,485",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/04/28,9,"$203,671",+1%,193,"$1,055","  $2,937,855",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/05/05,16,"$58,464",-71%,148,$395,"  $3,129,682",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/05/12,17,"$41,934",-28%,91,$461,"  $3,253,671",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/05/19,20,"$24,515",-42%,60,$409,"  $3,377,198",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/05/26,24,"$11,539",-53%,33,$350,"  $3,391,946",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/06/02,25,"$12,156",+5%,26,$468,"  $3,442,253",weekend,10,
10,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/06/09,-,"$2,050",-83%,7,$293,"  $3,424,365",weekend,11,
11,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Spain#tab=box-office,2017/06/16,-,"$1,024",-50%,2,$512,"  $3,429,774",weekend,12,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/06/22,20,"$30,708", ,17,"$1,806","  $30,708",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/06/29,14,"$67,056",+118%,21,"$3,193","  $97,662",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/07/06,16,"$50,254",-25%,21,"$2,393","  $183,077",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/07/13,20,"$39,960",-20%,24,"$1,665","  $243,743",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/07/20,20,"$26,854",-33%,25,"$1,074","  $286,545",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/07/27,33,"$11,675",-57%,24,$486,"  $308,806",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/08/03,-,"$7,297",-37%,17,$429,"  $321,015",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/08/10,-,"$4,518",-38%,12,$377,"  $324,512",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/08/17,-,"$2,981",-34%,10,$298,"  $328,639",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/08/31,-,"$1,739", ,3,$580,"  $328,847",weekend,11,
10,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/09/07,-,"$3,421",+97%,5,$684,"  $329,744",weekend,12,
11,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Australia#tab=box-office,2018/10/05,-,$961, ,1,$961,"  $327,200",weekend,16,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/02/24,8,"$50,274", ,53,$949,"  $50,383",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/03,11,"$34,038",-32%,33,"$1,031","  $102,890",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/10,11,"$24,285",-29%,24,"$1,012","  $143,242",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/17,11,"$19,889",-18%,19,"$1,047","  $174,342",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/24,14,"$9,179",-54%,17,$540,"  $191,782",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/03/31,-,"$1,673",-82%,11,$152,"  $194,815",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/04/07,16,"$4,190",+150%,12,$349,"  $202,292",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Czech-Republic#tab=box-office,2017/05/05,18,"$1,272", ,7,$182,"  $220,693",weekend,11,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/04/21,3,"$1,548,219", ,0, ,"  $1,548,219",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/04/28,2,"$1,333,352",-14%,0, ,"  $4,176,345",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/05,2,"$955,143",-28%,0, ,"  $5,958,548",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/12,4,"$398,257",-58%,0, ,"  $6,634,507",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/19,6,"$226,578",-43%,0, ,"  $7,130,687",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/05/26,9,"$69,563",-69%,0, ,"  $7,235,101",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/07/14,17,"$11,801", ,0, ,"  $7,530,749",weekend,13,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/07/28,12,"$27,043", ,0, ,"  $7,774,536",weekend,15,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/08/04,15,"$17,915",-34%,0, ,"  $7,803,959",weekend,16,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Italy#tab=box-office,2017/08/11,16,"$12,961",-28%,0, ,"  $7,866,645",weekend,17,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Mexico#tab=box-office,2017/07/21,10,"$120,708", ,0, ,"  $138,359",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Mexico#tab=box-office,2017/07/28,11,"$39,992",-67%,0, ,"  $239,389",weekend,2,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/03,4,"$310,734", ,63,"$4,932","  $653,912",weekend,2,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/10,5,"$246,753",-21%,67,"$3,683","  $993,675",weekend,3,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/17,5,"$221,788",-10%,74,"$2,997","  $1,324,980",weekend,4,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/02/24,4,"$232,945",+5%,84,"$2,773","  $1,662,634",weekend,5,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/03,7,"$211,516",-9%,90,"$2,350","  $1,988,080",weekend,6,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/10,7,"$121,487",-43%,92,"$1,321","  $2,186,486",weekend,7,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/17,6,"$120,553",-1%,85,"$1,418","  $2,362,295",weekend,8,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/24,10,"$71,222",-41%,77,$925,"  $2,485,930",weekend,9,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/03/31,14,"$47,997",-33%,61,$787,"  $2,537,237",weekend,10,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/07,13,"$33,837",-30%,57,$594,"  $2,568,674",weekend,11,
10,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/14,14,"$44,589",+32%,48,$929,"  $2,647,813",weekend,12,
11,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/21,20,"$22,795",-49%,29,$786,"  $2,698,064",weekend,13,
12,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/04/28,-,"$19,534",-14%,23,$849,"  $2,782,895",weekend,14,
13,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Netherlands#tab=box-office,2017/05/12,28,"$7,130", ,17,$419,"  $2,826,839",weekend,16,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/07,9,"$17,735", ,23,$771,"  $17,735",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/14,10,"$13,930",-21%,17,$819,"  $41,042",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/21,15,"$5,090",-63%,8,$636,"  $51,915",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/04/28,16,"$6,434",+26%,3,"$2,145","  $67,214",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/05,19,"$3,621",-44%,3,"$1,207","  $74,004",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/12,-,"$3,490",-4%,3,"$1,163","  $78,407",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/19,29,"$1,306",-63%,1,"$1,306","  $83,104",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/05/26,-,$608,-53%,1,$608,"  $84,319",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2017/06/02,29,"$1,543",+154%,3,$514,"  $86,835",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Portugal#tab=box-office,2018/03/23,-,"$1,030", ,1,"$1,030","  $96,588",weekend,51,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/13,9,"$420,004", ,410,"$1,024","  $420,004",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/20,9,"$308,278",-27%,398,$775,"  $943,591",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/01/27,9,"$202,001",-34%,327,$618,"  $1,256,939",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/03,11,"$139,199",-31%,163,$854,"  $1,479,899",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/10,15,"$58,893",-58%,82,$718,"  $1,599,150",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Russia-(CIS)#tab=box-office,2017/02/17,17,"$28,467",-52%,42,$678,"  $1,650,229",weekend,6,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/10,4,"$84,210", ,46,"$1,831","  $98,074",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/17,4,"$68,812",-18%,33,"$2,085","  $197,378",weekend,2,
2,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/24,6,"$31,011",-55%,24,"$1,292","  $250,670",weekend,3,
3,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/03/31,7,"$18,096",-42%,16,"$1,131","  $278,264",weekend,4,
4,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/07,8,"$18,040",n/c,18,"$1,002","  $301,039",weekend,5,
5,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/14,11,"$11,727",-35%,15,$782,"  $319,507",weekend,6,
6,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/21,10,"$6,377",-46%,8,$797,"  $334,004",weekend,7,
7,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/04/28,16,"$3,360",-47%,7,$480,"  $345,345",weekend,8,
8,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/05/05,16,"$2,167",-36%,7,$310,"  $352,306",weekend,9,
9,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovakia#tab=box-office,2017/05/12,10,"$4,042",+87%,15,$269,"  $355,543",weekend,10,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/Slovenia#tab=box-office,2017/03/17,6,"$6,282", ,10,$628,"  $6,779",weekend,1,
0,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/South-Korea#tab=box-office,2017/09/22,18,"$29,727", ,128,$232,"  $39,404",weekend,1,
1,https://www.the-numbers.com/movie/Demain-Tout-Commence-(France)/South-Korea#tab=box-office,2017/09/29,-,"$6,177",-79%,52,$119,"  $56,706",weekend,2,
