,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,2019/06/14,-,$781, ,1,$781,"  $28,684",weekend,"2,423",
1,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,2020/09/11,-,$225, ,1,$225,"  $28,983",weekend,"2,488",
0,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,2019/06/14,-,$781, ,1,$781,"  $28,684",weekend,"2,423",
1,https://www.the-numbers.com/movie/Quo-Vadis/South-Korea#tab=box-office,2020/09/11,-,$225, ,1,$225,"  $28,983",weekend,"2,488",
0,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2020/06/26,-,$92, ,1,$92,  $92,weekend,2,
1,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2020/11/20,-,$317, ,1,$317,  $535,weekend,23,
2,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/05/21,-,$244, ,1,$244,  $946,weekend,49,
3,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/05/28,-,$464,+90%,1,$464,"  $1,495",weekend,50,
4,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/09/24,-,$49, ,1,$49,"  $1,494",weekend,67,
5,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2023/03/17,-,$235, ,1,$235,"  $1,566",weekend,144,
0,https://www.the-numbers.com/movie/Strangers-on-a-Train/South-Korea#tab=box-office,2018/08/24,-,"$3,197", ,4,$799,"  $10,652",weekend,2,
0,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2020/06/26,-,$92, ,1,$92,  $92,weekend,2,
1,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2020/11/20,-,$317, ,1,$317,  $535,weekend,23,
2,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/05/21,-,$244, ,1,$244,  $946,weekend,49,
3,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/05/28,-,$464,+90%,1,$464,"  $1,495",weekend,50,
4,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2021/09/24,-,$49, ,1,$49,"  $1,494",weekend,67,
5,https://www.the-numbers.com/movie/Strangers-on-a-Train/New-Zealand#tab=box-office,2023/03/17,-,$235, ,1,$235,"  $1,566",weekend,144,
0,https://www.the-numbers.com/movie/Strangers-on-a-Train/South-Korea#tab=box-office,2018/08/24,-,"$3,197", ,4,$799,"  $10,652",weekend,2,
0,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/Australia#tab=box-office,2020/07/24,-,$128, ,1,$128,  $128,weekend,1,
0,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/United-Kingdom#tab=box-office,2020/02/07,-,"$6,717", ,5,"$1,343","  $6,717",weekend,1,
0,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/Australia#tab=box-office,2020/07/24,-,$128, ,1,$128,  $128,weekend,1,
0,https://www.the-numbers.com/movie/Streetcar-Named-Desire-A/United-Kingdom#tab=box-office,2020/02/07,-,"$6,717", ,5,"$1,343","  $6,717",weekend,1,
0,https://www.the-numbers.com/movie/African-Queen-The/Australia#tab=box-office,2020/09/25,-,$254, ,1,$254,"  $1,747",weekend,1,
0,https://www.the-numbers.com/movie/African-Queen-The/Australia#tab=box-office,2020/09/25,-,$254, ,1,$254,"  $1,747",weekend,1,
