,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 24, 2023",-,"$422,183", ,225,"$1,876","  $422,183",weekend,1,
1,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 3, 2023",-,"$241,366",-43%,214,"$1,128","  $737,018",weekend,2,
2,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 10, 2023",-,"$669,824",+178%,328,"$2,042","  $1,460,209",weekend,3,
3,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 17, 2023",-,"$679,081",+1%,311,"$2,184","  $2,960,299",weekend,4,
4,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 24, 2023",14,"$439,564",-35%,294,"$1,495","  $3,554,756",weekend,5,
5,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 31, 2023",-,"$413,602",-6%,384,"$1,077","  $4,139,450",weekend,6,
6,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Apr 7, 2023",-,"$54,021",-87%,187,$289,"  $4,262,965",weekend,7,
0,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 24, 2023",-,"$98,344", ,225,$437,"  $98,344",daily,1, 
1,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 25, 2023",-,"$192,464",+96%,225,$855,"  $290,808",daily,2, 
2,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 26, 2023",-,"$131,375",-32%,225,$584,"  $422,183",daily,3, 
3,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 27, 2023",-,"$14,814",-89%,225,$66,"  $436,997",daily,4, 
4,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Feb 28, 2023",-,"$23,298",+57%,225,$104,"  $460,295",daily,5, 
5,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 1, 2023",-,"$19,706",-15%,225,$88,"  $480,001",daily,6, 
6,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 2, 2023",-,"$15,651",-21%,225,$70,"  $495,652",daily,7, 
7,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 3, 2023",-,"$34,857",+123%,214,$163,"  $530,509",daily,8,-65%
8,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 4, 2023",-,"$121,524",+249%,214,$568,"  $652,033",daily,9,-37%
9,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 5, 2023",-,"$84,985",-30%,214,$397,"  $737,018",daily,10,-35%
10,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 6, 2023",-,"$10,909",-87%,214,$51,"  $747,927",daily,11,-26%
11,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 7, 2023",-,"$14,899",+37%,214,$70,"  $762,826",daily,12,-36%
12,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 8, 2023",-,"$13,847",-7%,214,$65,"  $776,673",daily,13,-30%
13,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 9, 2023",-,"$13,712",-1%,214,$64,"  $790,385",daily,14,-12%
14,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 10, 2023",-,"$142,541",+940%,328,$435,"  $932,926",daily,15,+309%
15,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 11, 2023",-,"$298,404",+109%,328,$910,"  $1,231,330",daily,16,+146%
16,https://www.the-numbers.com/movie/Mummies-(Spain-2023),"Mar 12, 2023",-,"$228,879",-23%,328,$698,"  $1,460,209",daily,17,+169%
