,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2016/12/09,-,"$4,025", ,14,$288,"  $4,025",weekend,1,
1,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/07/24,-,"$1,777", ,28,$63,"  $7,133",weekend,190,
2,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/10/30,-,$485, ,1,$485,  $0,weekend,204,
3,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/11/06,-,$169,-65%,1,$169,  $0,weekend,205,
0,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/New-Zealand#tab=box-office,2020/11/13,-,$68, ,1,$68,  $68,weekend,206,
0,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2016/12/09,-,"$4,025", ,14,$288,"  $4,025",weekend,1,
1,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/07/24,-,"$1,777", ,28,$63,"  $7,133",weekend,190,
2,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/10/30,-,$485, ,1,$485,  $0,weekend,204,
3,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/Australia#tab=box-office,2020/11/06,-,$169,-65%,1,$169,  $0,weekend,205,
0,https://www.the-numbers.com/movie/From-Dusk-Till-Dawn/New-Zealand#tab=box-office,2020/11/13,-,$68, ,1,$68,  $68,weekend,206,
0,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2020/08/21,-,$612, ,1,$612,  $612,weekend,"1,264",
1,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/15,-,"$12,054", ,14,$861,"  $12,054",weekend,"1,285",
2,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/22,-,"$1,158",-90%,5,$232,"  $15,474",weekend,"1,286",
3,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/29,-,$152,-87%,1,$152,"  $16,818",weekend,"1,287",
4,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/02/26,-,$154, ,1,$154,"  $17,421",weekend,"1,291",
5,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/03/12,-,"$1,686", ,3,$562,"  $19,224",weekend,"1,293",
6,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/03/19,-,"$1,681",n/c,3,$560,"  $19,160",weekend,"1,294",
7,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/06/18,-,$907, ,1,$907,"  $19,457",weekend,"1,307",
8,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/11/12,-,"$3,169", ,1,"$3,169","  $22,167",weekend,"1,328",
9,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/12/10,-,$207, ,1,$207,"  $22,301",weekend,"1,332",
0,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/01/15,-,"$2,013", ,2,"$1,007","  $2,013",weekend,1,
1,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/01/22,-,$288,-86%,2,$144,"  $3,039",weekend,2,
2,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/02,-,$69, ,1,$69,"  $3,038",weekend,12,
3,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/09,-,$473,+586%,2,$237,"  $3,521",weekend,13,
4,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/16,-,$581,+23%,1,$581,"  $4,147",weekend,14,
5,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/05/07,-,$89, ,1,$89,"  $4,329",weekend,17,
6,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2022/12/16,-,$100, ,1,$100,"  $3,911",weekend,101,
0,https://www.the-numbers.com/movie/Fargo/United-Kingdom#tab=box-office,2021/06/11,16,"$12,117", ,80,$151,"  $12,117",weekend,1,
0,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2020/08/21,-,$612, ,1,$612,  $612,weekend,"1,264",
1,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/15,-,"$12,054", ,14,$861,"  $12,054",weekend,"1,285",
2,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/22,-,"$1,158",-90%,5,$232,"  $15,474",weekend,"1,286",
3,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/01/29,-,$152,-87%,1,$152,"  $16,818",weekend,"1,287",
4,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/02/26,-,$154, ,1,$154,"  $17,421",weekend,"1,291",
5,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/03/12,-,"$1,686", ,3,$562,"  $19,224",weekend,"1,293",
6,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/03/19,-,"$1,681",n/c,3,$560,"  $19,160",weekend,"1,294",
7,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/06/18,-,$907, ,1,$907,"  $19,457",weekend,"1,307",
8,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/11/12,-,"$3,169", ,1,"$3,169","  $22,167",weekend,"1,328",
9,https://www.the-numbers.com/movie/Fargo/Australia#tab=box-office,2021/12/10,-,$207, ,1,$207,"  $22,301",weekend,"1,332",
0,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/01/15,-,"$2,013", ,2,"$1,007","  $2,013",weekend,1,
1,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/01/22,-,$288,-86%,2,$144,"  $3,039",weekend,2,
2,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/02,-,$69, ,1,$69,"  $3,038",weekend,12,
3,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/09,-,$473,+586%,2,$237,"  $3,521",weekend,13,
4,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/04/16,-,$581,+23%,1,$581,"  $4,147",weekend,14,
5,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2021/05/07,-,$89, ,1,$89,"  $4,329",weekend,17,
6,https://www.the-numbers.com/movie/Fargo/New-Zealand#tab=box-office,2022/12/16,-,$100, ,1,$100,"  $3,911",weekend,101,
0,https://www.the-numbers.com/movie/Fargo/United-Kingdom#tab=box-office,2021/06/11,16,"$12,117", ,80,$151,"  $12,117",weekend,1,
0,https://www.the-numbers.com/movie/Craft-The/Australia#tab=box-office,2020/11/20,-,$604, ,1,$604,  $0,weekend,1,
1,https://www.the-numbers.com/movie/Craft-The/Australia#tab=box-office,2020/12/04,-,$424, ,6,$71,  $424,weekend,3,
0,https://www.the-numbers.com/movie/Craft-The/Australia#tab=box-office,2020/11/20,-,$604, ,1,$604,  $0,weekend,1,
1,https://www.the-numbers.com/movie/Craft-The/Australia#tab=box-office,2020/12/04,-,$424, ,6,$71,  $424,weekend,3,
0,https://www.the-numbers.com/movie/Trainspotting/Australia#tab=box-office,2017/02/10,-,"$4,571", ,8,$571,"  $746,476",weekend,"1,083",
1,https://www.the-numbers.com/movie/Trainspotting/Australia#tab=box-office,2017/02/17,-,$404,-91%,1,$404,"  $744,080",weekend,"1,084",
2,https://www.the-numbers.com/movie/Trainspotting/Australia#tab=box-office,2021/03/12,-,"$9,108", ,43,$212,"  $9,108",weekend,"1,296",
3,https://www.the-numbers.com/movie/Trainspotting/Australia#tab=box-office,2021/03/19,-,"$9,077",n/c,43,$211,"  $10,474",weekend,"1,297",
4,https://www.the-numbers.com/movie/Trainspotting/Australia#tab=box-office,2021/04/09,-,$978, ,1,$978,"  $11,297",weekend,"1,300",
0,https://www.the-numbers.com/movie/Trainspotting/New-Zealand#tab=box-office,2021/03/12,-,"$2,935", ,6,$489,"  $2,935",weekend,1,
1,https://www.the-numbers.com/movie/Trainspotting/New-Zealand#tab=box-office,2021/03/19,-,$251,-91%,6,$42,"  $3,177",weekend,2,
2,https://www.the-numbers.com/movie/Trainspotting/New-Zealand#tab=box-office,2021/04/02,-,$121, ,1,$121,"  $3,235",weekend,4,
0,https://www.the-numbers.com/movie/Trainspotting/Russia-(CIS)#tab=box-office,2021/07/23,13,"$21,364", ,123,$174,"  $120,194",weekend,2,
1,https://www.the-numbers.com/movie/Trainspotting/Russia-(CIS)#tab=box-office,2021/07/30,17,"$8,064",-62%,29,$278,"  $141,121",weekend,3,
0,https://www.the-numbers.com/movie/Trainspotting/United-Kingdom#tab=box-office,2017/01/13,-,$900, ,1,$900,  $900,weekend,1,
1,https://www.the-numbers.com/movie/Trainspotting/United-Kingdom#tab=box-office,2017/01/20,-,$20,-98%,1,$20,"  $101,835",weekend,2,
