,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Argentina,2/7/2019,"$159,979",116,116,289,"$476,400",4/27/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Argentina#tab=box-office,"$98,614,971",6/26/2019
1,Aruba,1/3/2019,"$2,191",1,1,2,"$12,466",1/23/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Aruba#tab=box-office,"$98,614,971",6/26/2019
2,Australia,2/8/2019,"$936,432",204,204,"1,037","$2,829,227",4/10/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Australia#tab=box-office,"$98,614,971",6/26/2019
3,Austria,3/1/2019,"$205,111",67,67,412,"$871,247",6/25/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Austria#tab=box-office,"$98,614,971",6/26/2019
4,Bahrain,2/28/2019,"$126,920",11,11,54,"$487,900",6/4/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Bahrain#tab=box-office,"$98,614,971",6/26/2019
5,Belgium,2/6/2019,"$295,135",44,51,449,"$1,827,413",5/15/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Belgium#tab=box-office,"$98,614,971",6/26/2019
6,Bolivia,2/7/2019,"$20,196",20,20,44,"$53,718",2/28/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Bolivia#tab=box-office,"$98,614,971",6/26/2019
7,Brazil,2/7/2019,"$846,989",451,451,"1,328","$2,145,366",4/16/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Brazil#tab=box-office,"$98,614,971",6/26/2019
8,Bulgaria,1/11/2019,"$59,186",51,51,98,"$248,915",4/16/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Bulgaria#tab=box-office,"$98,614,971",6/26/2019
9,Cambodia,1/7/2019,"$11,819",55,55,84,"$42,166",1/29/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Cambodia#tab=box-office,"$98,614,971",6/26/2019
10,Central America,1/31/2019,"$146,729",154,154,333,"$342,731",3/26/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Central-America#tab=box-office,"$98,614,971",6/26/2019
11,Chile,1/31/2019,"$101,853",53,53,170,"$410,687",3/19/2019,https://www.the-numbers.com/movie/Escape-Room-(2019),https://www.the-numbers.com/movie/Escape-Room-(2019)/Chile#tab=box-office,"$98,614,971",6/26/2019
