,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,11/14/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Manchurian-Candidate-The,https://www.the-numbers.com/movie/Manchurian-Candidate-The/Australia#tab=box-office,$0,
0,Australia,11/14/1963,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Manchurian-Candidate-The,https://www.the-numbers.com/movie/Manchurian-Candidate-The/Australia#tab=box-office,$0,
0,Australia,7/14/1989,$0,0,2,8,"$238,180",11/25/2020,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/Australia#tab=box-office,"$32,499,662",12/5/2022
1,New Zealand,6/17/2018,$0,0,2,4,"$402,743",12/5/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/New-Zealand#tab=box-office,"$32,499,662",12/5/2022
2,Portugal,11/28/1963,$0,0,1,2,$935,5/3/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/Portugal#tab=box-office,"$32,499,662",12/5/2022
3,South Korea,10/24/1998,$0,0,0,0,"$14,623,008",8/16/2018,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/South-Korea#tab=box-office,"$32,499,662",12/5/2022
4,United Kingdom,9/22/2017,"$12,664",1,14,26,"$141,556",5/25/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/United-Kingdom#tab=box-office,"$32,499,662",12/5/2022
5,Rest of World,,,,,,"$17,093,240",,https://www.the-numbers.com/movie/Lawrence-of-Arabia,,"$32,499,662",12/5/2022
0,Australia,7/14/1989,$0,0,2,8,"$238,180",11/25/2020,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/Australia#tab=box-office,"$32,499,662",12/5/2022
1,New Zealand,6/17/2018,$0,0,2,4,"$402,743",12/5/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/New-Zealand#tab=box-office,"$32,499,662",12/5/2022
2,Portugal,11/28/1963,$0,0,1,2,$935,5/3/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/Portugal#tab=box-office,"$32,499,662",12/5/2022
3,South Korea,10/24/1998,$0,0,0,0,"$14,623,008",8/16/2018,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/South-Korea#tab=box-office,"$32,499,662",12/5/2022
4,United Kingdom,9/22/2017,"$12,664",1,14,26,"$141,556",5/25/2022,https://www.the-numbers.com/movie/Lawrence-of-Arabia,https://www.the-numbers.com/movie/Lawrence-of-Arabia/United-Kingdom#tab=box-office,"$32,499,662",12/5/2022
5,Rest of World,,,,,,"$17,093,240",,https://www.the-numbers.com/movie/Lawrence-of-Arabia,,"$32,499,662",12/5/2022
