,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,4/6/2023,$0,0,1,1,$70,5/8/2023,https://www.the-numbers.com/movie/Andromeda-Strain-The,https://www.the-numbers.com/movie/Andromeda-Strain-The/New-Zealand#tab=box-office,$70,5/8/2023
0,New Zealand,4/6/2023,$0,0,1,1,$70,5/8/2023,https://www.the-numbers.com/movie/Andromeda-Strain-The,https://www.the-numbers.com/movie/Andromeda-Strain-The/New-Zealand#tab=box-office,$70,5/8/2023
0,France,2/28/1972,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Carnal-Knowledge,https://www.the-numbers.com/movie/Carnal-Knowledge/France#tab=box-office,$322,9/12/2022
1,New Zealand,7/28/2022,$0,0,1,2,$322,9/12/2022,https://www.the-numbers.com/movie/Carnal-Knowledge,https://www.the-numbers.com/movie/Carnal-Knowledge/New-Zealand#tab=box-office,$322,9/12/2022
0,France,2/28/1972,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Carnal-Knowledge,https://www.the-numbers.com/movie/Carnal-Knowledge/France#tab=box-office,$322,9/12/2022
1,New Zealand,7/28/2022,$0,0,1,2,$322,9/12/2022,https://www.the-numbers.com/movie/Carnal-Knowledge,https://www.the-numbers.com/movie/Carnal-Knowledge/New-Zealand#tab=box-office,$322,9/12/2022
0,Australia,11/19/2020,$538,3,3,5,"$1,127",1/4/2021,https://www.the-numbers.com/movie/Fiddler-on-the-Roof,https://www.the-numbers.com/movie/Fiddler-on-the-Roof/Australia#tab=box-office,"$1,127",1/4/2021
0,Australia,11/19/2020,$538,3,3,5,"$1,127",1/4/2021,https://www.the-numbers.com/movie/Fiddler-on-the-Roof,https://www.the-numbers.com/movie/Fiddler-on-the-Roof/Australia#tab=box-office,"$1,127",1/4/2021
0,Australia,12/15/1971,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Klute,https://www.the-numbers.com/movie/Klute/Australia#tab=box-office,$0,
0,Australia,12/15/1971,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Klute,https://www.the-numbers.com/movie/Klute/Australia#tab=box-office,$0,
0,Australia,5/11/1972,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Last-Picture-Show-The,https://www.the-numbers.com/movie/Last-Picture-Show-The/Australia#tab=box-office,"$1,175",2/8/2022
1,Portugal,1/24/1975,$0,0,1,2,"$1,175",2/8/2022,https://www.the-numbers.com/movie/Last-Picture-Show-The,https://www.the-numbers.com/movie/Last-Picture-Show-The/Portugal#tab=box-office,"$1,175",2/8/2022
0,Australia,5/11/1972,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Last-Picture-Show-The,https://www.the-numbers.com/movie/Last-Picture-Show-The/Australia#tab=box-office,"$1,175",2/8/2022
1,Portugal,1/24/1975,$0,0,1,2,"$1,175",2/8/2022,https://www.the-numbers.com/movie/Last-Picture-Show-The,https://www.the-numbers.com/movie/Last-Picture-Show-The/Portugal#tab=box-office,"$1,175",2/8/2022
0,New Zealand,4/15/2021,$0,0,1,4,$725,7/17/2023,https://www.the-numbers.com/movie/French-Connection-The,https://www.the-numbers.com/movie/French-Connection-The/New-Zealand#tab=box-office,$725,7/17/2023
