,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,11/5/2020,$789,1,1,2,$0,11/13/2020,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,"$17,400,000",1/13/2021
1,Portugal,1/6/1995,$0,0,1,1,$262,11/3/2020,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/Portugal#tab=box-office,"$17,400,000",1/13/2021
2,South Korea,11/18/1995,$0,0,20,24,"$15,411",1/13/2021,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,"$17,400,000",1/13/2021
3,Rest of World,,,,,,"$17,384,327",,https://www.the-numbers.com/movie/Showgirls,,"$17,400,000",1/13/2021
0,Australia,11/5/2020,$789,1,1,2,$0,11/13/2020,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,"$17,400,000",1/13/2021
1,Portugal,1/6/1995,$0,0,1,1,$262,11/3/2020,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/Portugal#tab=box-office,"$17,400,000",1/13/2021
2,South Korea,11/18/1995,$0,0,20,24,"$15,411",1/13/2021,https://www.the-numbers.com/movie/Showgirls,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,"$17,400,000",1/13/2021
3,Rest of World,,,,,,"$17,384,327",,https://www.the-numbers.com/movie/Showgirls,,"$17,400,000",1/13/2021
0,Australia,9/25/2020,$407,1,1,3,"$1,632",2/5/2021,https://www.the-numbers.com/movie/Before-Sunrise,https://www.the-numbers.com/movie/Before-Sunrise/Australia#tab=box-office,"$417,847",2/5/2021
1,South Korea,3/30/1996,$0,0,142,189,"$416,215",4/14/2019,https://www.the-numbers.com/movie/Before-Sunrise,https://www.the-numbers.com/movie/Before-Sunrise/South-Korea#tab=box-office,"$417,847",2/5/2021
