,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 20, 1985",7,"$2,389,226", ,"1,097","$2,178","  $2,389,226",weekend,"1,300",
1,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 27, 1985",5,"$5,715,836",+139%,"1,180","$4,844","  $11,057,464",weekend,"1,301",
2,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 3, 1986",5,"$4,001,743",-30%,"1,185","$3,377","  $20,345,559",weekend,"1,302",
3,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 10, 1986",8,"$2,303,842",-42%,"1,138","$2,024","  $23,292,779",weekend,"1,303",
4,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 17, 1986",10,"$1,896,929",-18%,"1,039","$1,826","  $25,655,505",weekend,"1,304",
5,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 24, 1986",11,"$1,274,171",-33%,"1,129","$1,129","  $27,550,310",weekend,"1,305",
6,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 31, 1986",14,"$869,410",-32%,947,$918,"  $28,699,311",weekend,"1,306",
7,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 7, 1986",14,"$697,392",-20%,914,$763,"  $29,648,465",weekend,"1,307",
8,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 14, 1986",15,"$824,488",+18%,968,$852,"  $30,601,062",weekend,"1,308",
9,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 21, 1986",16,"$441,216",-46%,549,$804,"  $31,161,863",weekend,"1,309",
10,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 12, 1991",2,"$10,279,044", ,"1,777","$5,784","  $10,279,044",weekend,"1,590",
11,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 19, 1991",3,"$7,847,340",-24%,"1,825","$4,300","  $24,715,103",weekend,"1,591",
12,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 26, 1991",4,"$5,274,263",-33%,"1,819","$2,900","  $35,065,843",weekend,"1,592",
13,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 2, 1991",5,"$3,617,687",-31%,"1,801","$2,009","  $42,238,880",weekend,"1,593",
14,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 9, 1991",8,"$2,462,898",-32%,"1,742","$1,414","  $47,058,836",weekend,"1,594",
15,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 16, 1991",10,"$1,887,726",-23%,"1,713","$1,102","  $50,600,299",weekend,"1,595",
0,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 20, 1985",7,"$5,341,628", ,"1,097","$4,869","  $5,341,628",daily,"1,301",
1,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 27, 1985",5,"$11,002,188",+106%,"1,180","$9,324","  $16,343,816",daily,"1,302",
2,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 3, 1986",7,"$4,645,121",-58%,"1,185","$3,920","  $20,988,937",daily,"1,303",
3,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 10, 1986",8,"$2,769,639",-40%,"1,138","$2,434","  $23,758,576",daily,"1,304",
4,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 17, 1986",10,"$2,517,563",-9%,"1,039","$2,423","  $26,276,139",daily,"1,305",
5,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 24, 1986",11,"$1,553,762",-38%,"1,129","$1,376","  $27,829,901",daily,"1,306",
6,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 31, 1986",13,"$1,121,172",-28%,947,"$1,184","  $28,951,073",daily,"1,307",
7,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 7, 1986",14,"$825,501",-26%,914,$903,"  $29,776,574",daily,"1,308",
8,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 14, 1986",14,"$944,073",+14%,968,$975,"  $30,720,647",daily,"1,309",
9,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 12, 1991",2,"$16,867,763", ,"1,777","$9,492","  $16,867,763",daily,"1,591",
10,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 19, 1991",3,"$12,923,817",-23%,"1,825","$7,082","  $29,791,580",daily,"1,592",
11,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 26, 1991",3,"$8,829,613",-32%,"1,819","$4,854","  $38,621,193",daily,"1,593",
12,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 2, 1991",4,"$5,974,745",-32%,"1,801","$3,317","  $44,595,938",daily,"1,594",
13,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 9, 1991",7,"$4,116,635",-31%,"1,742","$2,363","  $48,712,573",daily,"1,595",
0,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 20, 1985",7,"$5,341,628", ,"1,097","$4,869","  $5,341,628",weekly,"1,301",
1,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Dec 27, 1985",5,"$11,002,188",+106%,"1,180","$9,324","  $16,343,816",weekly,"1,302",
2,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 3, 1986",7,"$4,645,121",-58%,"1,185","$3,920","  $20,988,937",weekly,"1,303",
3,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 10, 1986",8,"$2,769,639",-40%,"1,138","$2,434","  $23,758,576",weekly,"1,304",
4,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 17, 1986",10,"$2,517,563",-9%,"1,039","$2,423","  $26,276,139",weekly,"1,305",
5,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 24, 1986",11,"$1,553,762",-38%,"1,129","$1,376","  $27,829,901",weekly,"1,306",
6,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jan 31, 1986",13,"$1,121,172",-28%,947,"$1,184","  $28,951,073",weekly,"1,307",
7,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 7, 1986",14,"$825,501",-26%,914,$903,"  $29,776,574",weekly,"1,308",
8,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Feb 14, 1986",14,"$944,073",+14%,968,$975,"  $30,720,647",weekly,"1,309",
9,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 12, 1991",2,"$16,867,763", ,"1,777","$9,492","  $16,867,763",weekly,"1,591",
10,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 19, 1991",3,"$12,923,817",-23%,"1,825","$7,082","  $29,791,580",weekly,"1,592",
11,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Jul 26, 1991",3,"$8,829,613",-32%,"1,819","$4,854","  $38,621,193",weekly,"1,593",
12,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 2, 1991",4,"$5,974,745",-32%,"1,801","$3,317","  $44,595,938",weekly,"1,594",
13,https://www.the-numbers.com/movie/101-Dalmatians-(1961),"Aug 9, 1991",7,"$4,116,635",-31%,"1,742","$2,363","  $48,712,573",weekly,"1,595",
