,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Assassination,"Jan 9, 1987",6,"$2,787,449", ,"1,000","$2,787","  $2,787,449",weekend,1,
1,https://www.the-numbers.com/movie/Assassination,"Jan 16, 1987",14,"$1,143,966",-59%,992,"$1,153","  $4,763,237",weekend,2,
2,https://www.the-numbers.com/movie/Assassination,"Jan 23, 1987",21,"$316,121",-72%,587,$539,"  $5,505,379",weekend,3,
3,https://www.the-numbers.com/movie/Assassination,"Jan 30, 1987",26,"$193,898",-39%,277,$700,"  $5,763,155",weekend,4,
0,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 16, 1987",7,"$2,921,000", ,930,"$3,141","  $2,921,000",weekend,1,
1,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 23, 1987",6,"$2,267,736",-22%,934,"$2,428","  $6,136,833",weekend,2,
2,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 30, 1987",8,"$1,852,676",-18%,902,"$2,054","  $8,819,222",weekend,3,
3,https://www.the-numbers.com/movie/Bedroom-Window-The,"Feb 6, 1987",13,"$1,054,643",-43%,770,"$1,370","  $10,419,396",weekend,4,
0,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 16, 1987",7,"$3,869,097", ,930,"$4,160","  $3,869,097",daily,1,
1,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 23, 1987",6,"$3,097,449",-20%,934,"$3,316","  $6,966,546",daily,2,
2,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 30, 1987",8,"$2,398,207",-23%,902,"$2,659","  $9,364,753",daily,3,
0,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 16, 1987",7,"$3,869,097", ,930,"$4,160","  $3,869,097",weekly,1,
1,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 23, 1987",6,"$3,097,449",-20%,934,"$3,316","  $6,966,546",weekly,2,
2,https://www.the-numbers.com/movie/Bedroom-Window-The,"Jan 30, 1987",8,"$2,398,207",-23%,902,"$2,659","  $9,364,753",weekly,3,
0,https://www.the-numbers.com/movie/Critical-Condition,"Jan 16, 1987",1,"$5,715,701", ,"1,343","$4,256","  $5,715,701",weekend,1,
1,https://www.the-numbers.com/movie/Critical-Condition,"Jan 23, 1987",1,"$3,335,808",-42%,"1,343","$2,484","  $10,667,653",weekend,2,
2,https://www.the-numbers.com/movie/Critical-Condition,"Jan 30, 1987",4,"$2,625,201",-21%,"1,333","$1,969","  $14,355,360",weekend,3,
3,https://www.the-numbers.com/movie/Critical-Condition,"Feb 6, 1987",7,"$1,616,394",-38%,"1,222","$1,323","  $16,642,047",weekend,4,
0,https://www.the-numbers.com/movie/Critical-Condition,"Jan 16, 1987",1,"$7,331,845", ,"1,343","$5,459","  $7,331,845",daily,1,
1,https://www.the-numbers.com/movie/Critical-Condition,"Jan 23, 1987",2,"$4,398,314",-40%,"1,343","$3,275","  $11,730,159",daily,2,
