,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,6/10/2021,$0,0,1,1,$64,5/16/2022,https://www.the-numbers.com/movie/Rio-Bravo,https://www.the-numbers.com/movie/Rio-Bravo/New-Zealand#tab=box-office,$64,5/16/2022
0,Australia,4/21/2000,$0,0,2,5,"$15,293",11/25/2020,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/Australia#tab=box-office,"$38,874",4/26/2022
1,New Zealand,3/1/2007,$0,0,1,4,"$4,039",4/26/2022,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/New-Zealand#tab=box-office,"$38,874",4/26/2022
2,United Kingdom,11/2/2018,"$19,537",17,17,34,"$19,542",11/16/2018,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/United-Kingdom#tab=box-office,"$38,874",4/26/2022
0,Australia,4/21/2000,$0,0,2,5,"$15,293",11/25/2020,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/Australia#tab=box-office,"$38,874",4/26/2022
1,New Zealand,3/1/2007,$0,0,1,4,"$4,039",4/26/2022,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/New-Zealand#tab=box-office,"$38,874",4/26/2022
2,United Kingdom,11/2/2018,"$19,537",17,17,34,"$19,542",11/16/2018,https://www.the-numbers.com/movie/Some-Like-it-Hot,https://www.the-numbers.com/movie/Some-Like-it-Hot/United-Kingdom#tab=box-office,"$38,874",4/26/2022
0,Australia,6/12/1959,$0,0,1,1,$365,12/29/2020,https://www.the-numbers.com/movie/Imitation-of-Life,https://www.the-numbers.com/movie/Imitation-of-Life/Australia#tab=box-office,$365,12/29/2020
0,Australia,6/12/1959,$0,0,1,1,$365,12/29/2020,https://www.the-numbers.com/movie/Imitation-of-Life,https://www.the-numbers.com/movie/Imitation-of-Life/Australia#tab=box-office,$365,12/29/2020
0,South Korea,9/7/1972,$0,0,2,2,"$259,017",5/23/2019,https://www.the-numbers.com/movie/Ben-Hur-(1959),https://www.the-numbers.com/movie/Ben-Hur-(1959)/South-Korea#tab=box-office,"$259,017",5/23/2019
0,South Korea,9/7/1972,$0,0,2,2,"$259,017",5/23/2019,https://www.the-numbers.com/movie/Ben-Hur-(1959),https://www.the-numbers.com/movie/Ben-Hur-(1959)/South-Korea#tab=box-office,"$259,017",5/23/2019
