,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 11, 1985",10,"$1,755,264", ,525,"$3,343","  $1,755,264",weekend,1,
1,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 18, 1985",18,"$602,618",-66%,401,"$1,503","  $2,743,336",weekend,2,
2,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 25, 1985",22,"$273,445",-55%,161,"$1,698","  $3,166,781",weekend,3,
3,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 1, 1985",12,"$916,384",+235%,449,"$2,041","  $4,121,241",weekend,4,
4,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 8, 1985",18,"$485,736",-47%,314,"$1,547","  $4,786,137",weekend,5,
5,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 15, 1985",26,"$226,455",-53%,101,"$2,242","  $5,086,728",weekend,6,
6,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 22, 1985",22,"$289,008",+28%,195,"$1,482","  $5,403,065",weekend,7,
7,https://www.the-numbers.com/movie/Avenging-Angel,"Mar 1, 1985",27,"$139,861",-52%,131,"$1,068","  $5,622,787",weekend,8,
0,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 11, 1985",10,"$2,140,718", ,525,"$4,078","  $2,140,718",daily,1,
1,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 18, 1985",17,"$752,618",-65%,401,"$1,877","  $2,893,336",daily,2,
2,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 25, 1985",20,"$311,521",-59%,161,"$1,935","  $3,204,857",daily,3,
3,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 1, 1985",12,"$1,095,544",+252%,449,"$2,440","  $4,300,401",daily,4,
4,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 8, 1985",19,"$559,872",-49%,314,"$1,783","  $4,860,273",daily,5,
5,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 15, 1985",25,"$253,784",-55%,101,"$2,513","  $5,114,057",daily,6,
6,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 22, 1985",21,"$368,869",+45%,195,"$1,892","  $5,482,926",daily,7,
0,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 11, 1985",10,"$2,140,718", ,525,"$4,078","  $2,140,718",weekly,1,
1,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 18, 1985",17,"$752,618",-65%,401,"$1,877","  $2,893,336",weekly,2,
2,https://www.the-numbers.com/movie/Avenging-Angel,"Jan 25, 1985",20,"$311,521",-59%,161,"$1,935","  $3,204,857",weekly,3,
3,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 1, 1985",12,"$1,095,544",+252%,449,"$2,440","  $4,300,401",weekly,4,
4,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 8, 1985",19,"$559,872",-49%,314,"$1,783","  $4,860,273",weekly,5,
5,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 15, 1985",25,"$253,784",-55%,101,"$2,513","  $5,114,057",weekly,6,
6,https://www.the-numbers.com/movie/Avenging-Angel,"Feb 22, 1985",21,"$368,869",+45%,195,"$1,892","  $5,482,926",weekly,7,
0,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 11, 1985",13,"$1,509,380", ,440,"$3,430","  $1,509,380",weekend,1,
1,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 18, 1985",12,"$901,227",-40%,390,"$2,311","  $2,768,735",weekend,2,
2,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 25, 1985",17,"$629,011",-30%,334,"$1,883","  $3,537,732",weekend,3,
3,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 1, 1985",4,"$1,828,406",+191%,653,"$2,800","  $5,540,585",weekend,4,
4,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 8, 1985",10,"$1,166,862",-36%,528,"$2,210","  $6,857,559",weekend,5,
5,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 15, 1985",23,"$278,868",-76%,139,"$2,006","  $7,441,649",weekend,6,
6,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 22, 1985",24,"$230,892",-17%,165,"$1,399","  $7,718,115",weekend,7,
7,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 1, 1985",13,"$747,364",+224%,456,"$1,639","  $8,544,556",weekend,8,
8,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 8, 1985",22,"$210,673",-72%,192,"$1,097","  $8,943,587",weekend,9,
9,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 15, 1985",20,"$210,673",n/c,192,"$1,097","  $9,369,329",weekend,10,
0,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 11, 1985",14,"$1,867,508", ,440,"$4,244","  $1,867,508",daily,1,
1,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 18, 1985",16,"$1,041,213",-44%,390,"$2,670","  $2,908,721",daily,2,
2,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 25, 1985",17,"$803,458",-23%,334,"$2,406","  $3,712,179",daily,3,
3,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 1, 1985",5,"$1,978,518",+146%,653,"$3,030","  $5,690,697",daily,4,
4,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 8, 1985",10,"$1,472,084",-26%,528,"$2,788","  $7,162,781",daily,5,
5,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 15, 1985",23,"$324,442",-78%,139,"$2,334","  $7,487,223",daily,6,
6,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 22, 1985",23,"$309,969",-4%,165,"$1,879","  $7,797,192",daily,7,
7,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 1, 1985",13,"$935,722",+202%,456,"$2,052","  $8,732,914",daily,8,
8,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 8, 1985",16,"$425,742",-55%,192,"$2,217","  $9,158,656",daily,9,
0,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 11, 1985",14,"$1,867,508", ,440,"$4,244","  $1,867,508",weekly,1,
1,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 18, 1985",16,"$1,041,213",-44%,390,"$2,670","  $2,908,721",weekly,2,
2,https://www.the-numbers.com/movie/Tuff-Turf,"Jan 25, 1985",17,"$803,458",-23%,334,"$2,406","  $3,712,179",weekly,3,
3,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 1, 1985",5,"$1,978,518",+146%,653,"$3,030","  $5,690,697",weekly,4,
4,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 8, 1985",10,"$1,472,084",-26%,528,"$2,788","  $7,162,781",weekly,5,
5,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 15, 1985",23,"$324,442",-78%,139,"$2,334","  $7,487,223",weekly,6,
6,https://www.the-numbers.com/movie/Tuff-Turf,"Feb 22, 1985",23,"$309,969",-4%,165,"$1,879","  $7,797,192",weekly,7,
7,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 1, 1985",13,"$935,722",+202%,456,"$2,052","  $8,732,914",weekly,8,
8,https://www.the-numbers.com/movie/Tuff-Turf,"Mar 8, 1985",16,"$425,742",-55%,192,"$2,217","  $9,158,656",weekly,9,
0,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Jan 25, 1985",2,"$2,358,846", ,265,"$8,901","  $2,358,846",weekend,1,
1,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Feb 1, 1985",5,"$1,775,498",-25%,265,"$6,700","  $4,962,761",weekend,2,
2,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Feb 8, 1985",6,"$2,460,324",+39%,914,"$2,692","  $7,946,838",weekend,3,
3,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Feb 15, 1985",9,"$1,848,069",-25%,827,"$2,235","  $10,610,625",weekend,4,
4,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Feb 22, 1985",7,"$1,295,776",-30%,715,"$1,812","  $12,354,927",weekend,5,
5,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Mar 1, 1985",10,"$1,005,561",-22%,602,"$1,670","  $13,571,250",weekend,6,
6,https://www.the-numbers.com/movie/Falcon-and-the-Snowman-The,"Mar 8, 1985",12,"$747,180",-26%,475,"$1,573","  $14,867,008",weekend,7,
