,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/To-Catch-a-Thief/Australia#tab=box-office,2021/05/07,-,$160, ,1,$160,  $0,weekend,"3,406",
0,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/06/04,-,$371, ,1,$371,  $442,weekend,30,
1,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/07/09,-,$949, ,1,$949,"  $1,461",weekend,35,
2,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/11/12,-,$148, ,1,$148,"  $1,621",weekend,53,
0,https://www.the-numbers.com/movie/To-Catch-a-Thief/Australia#tab=box-office,2021/05/07,-,$160, ,1,$160,  $0,weekend,"3,406",
0,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/06/04,-,$371, ,1,$371,  $442,weekend,30,
1,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/07/09,-,$949, ,1,$949,"  $1,461",weekend,35,
2,https://www.the-numbers.com/movie/To-Catch-a-Thief/New-Zealand#tab=box-office,2021/11/12,-,$148, ,1,$148,"  $1,621",weekend,53,
0,https://www.the-numbers.com/movie/Lady-and-the-Tramp/Australia#tab=box-office,2023/03/03,-,$498, ,1,$498,"  $38,184",weekend,"3,498",
0,https://www.the-numbers.com/movie/Lady-and-the-Tramp/Australia#tab=box-office,2023/03/03,-,$498, ,1,$498,"  $38,184",weekend,"3,498",
0,https://www.the-numbers.com/movie/Love-Is-a-Many-Splendored-Thing/South-Korea#tab=box-office,2020/06/26,-,$590, ,1,$590,"  $30,217",weekend,"2,482",
0,https://www.the-numbers.com/movie/Love-Is-a-Many-Splendored-Thing/South-Korea#tab=box-office,2020/06/26,-,$590, ,1,$590,"  $30,217",weekend,"2,482",
