,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Orlando/Portugal#tab=box-office,2020/10/30,-,$359, ,1,$359,  $529,weekend,"1,411",
0,https://www.the-numbers.com/movie/Orlando/Portugal#tab=box-office,2020/10/30,-,$359, ,1,$359,  $529,weekend,"1,411",
0,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,2020/06/12,-,$757, ,1,$757,  $757,weekend,"1,476",
1,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,2020/11/20,-,$215, ,5,$43,  $215,weekend,"1,499",
0,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,2020/06/12,-,$757, ,1,$757,  $757,weekend,"1,476",
1,https://www.the-numbers.com/movie/Waynes-World/New-Zealand#tab=box-office,2020/11/20,-,$215, ,5,$43,  $215,weekend,"1,499",
0,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/09,21,"$13,291", ,20,$665,"  $14,169",weekend,1,
1,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/16,21,"$9,179",-31%,18,$510,"  $32,644",weekend,2,
2,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/23,26,"$8,119",-12%,11,$738,"  $50,138",weekend,3,
3,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/07/07,29,"$3,982", ,11,$362,"  $74,505",weekend,5,
0,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/06/26,-,"$2,835", ,7,$405,"  $3,518",weekend,"1,421",
1,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/04,9,"$7,118", ,50,$142,"  $16,416",weekend,"1,431",
2,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/11,16,"$3,049",-57%,21,$145,"  $25,177",weekend,"1,432",
3,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/18,-,$964,-68%,9,$107,"  $28,110",weekend,"1,433",
0,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/07/28,-,"$19,033", ,13,"$1,464","  $19,033",weekend,1,
1,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/04,-,"$8,541",-55%,7,"$1,220","  $48,835",weekend,2,
2,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/11,-,"$12,646",+48%,28,$452,"  $69,717",weekend,3,
3,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/18,-,"$2,012",-84%,6,$335,"  $86,394",weekend,4,
4,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/25,-,"$4,763",+137%,7,$680,"  $96,116",weekend,5,
5,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/09/01,-,"$3,155",-34%,6,$526,"  $103,183",weekend,6,
6,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/09/08,-,$674,-79%,1,$674,"  $106,955",weekend,7,
7,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/09/22,-,$234, ,1,$234,"  $117,529",weekend,9,
8,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/09/29,-,$430,+84%,1,$430,"  $117,410",weekend,10,
9,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/10/06,-,$114,-73%,1,$114,"  $114,688",weekend,11,
10,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/10/13,-,$116,+2%,1,$116,"  $116,794",weekend,12,
11,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/10/27,-,"$1,114", ,1,"$1,114","  $118,566",weekend,14,
12,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2019/09/13,-,$424, ,1,$424,"  $116,180",weekend,112,
13,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2019/10/04,-,$204, ,9,$23,"  $114,954",weekend,115,
0,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/09,21,"$13,291", ,20,$665,"  $14,169",weekend,1,
1,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/16,21,"$9,179",-31%,18,$510,"  $32,644",weekend,2,
2,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/06/23,26,"$8,119",-12%,11,$738,"  $50,138",weekend,3,
3,https://www.the-numbers.com/movie/Howards-End/Netherlands#tab=box-office,2017/07/07,29,"$3,982", ,11,$362,"  $74,505",weekend,5,
0,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/06/26,-,"$2,835", ,7,$405,"  $3,518",weekend,"1,421",
1,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/04,9,"$7,118", ,50,$142,"  $16,416",weekend,"1,431",
2,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/11,16,"$3,049",-57%,21,$145,"  $25,177",weekend,"1,432",
3,https://www.the-numbers.com/movie/Howards-End/South-Korea#tab=box-office,2020/09/18,-,$964,-68%,9,$107,"  $28,110",weekend,"1,433",
0,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/07/28,-,"$19,033", ,13,"$1,464","  $19,033",weekend,1,
1,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/04,-,"$8,541",-55%,7,"$1,220","  $48,835",weekend,2,
2,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/11,-,"$12,646",+48%,28,$452,"  $69,717",weekend,3,
3,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/18,-,"$2,012",-84%,6,$335,"  $86,394",weekend,4,
4,https://www.the-numbers.com/movie/Howards-End/United-Kingdom#tab=box-office,2017/08/25,-,"$4,763",+137%,7,$680,"  $96,116",weekend,5,
