,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,11/19/2020,$0,0,2,3,$864,10/19/2022,https://www.the-numbers.com/movie/Marnie,https://www.the-numbers.com/movie/Marnie/New-Zealand#tab=box-office,"$8,922",10/19/2022
1,South Korea,6/29/2019,"$2,902",6,6,6,"$8,058",7/11/2019,https://www.the-numbers.com/movie/Marnie,https://www.the-numbers.com/movie/Marnie/South-Korea#tab=box-office,"$8,922",10/19/2022
0,Australia,4/13/2001,$0,0,24,40,"$16,641",11/25/2020,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/Australia#tab=box-office,"$24,325",10/19/2022
1,New Zealand,2/3/2014,$0,0,9,24,"$4,165",10/19/2022,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/New-Zealand#tab=box-office,"$24,325",10/19/2022
2,South Korea,12/24/1975,$0,0,1,1,"$3,519",9/18/2019,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/South-Korea#tab=box-office,"$24,325",10/19/2022
0,Australia,4/13/2001,$0,0,24,40,"$16,641",11/25/2020,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/Australia#tab=box-office,"$24,325",10/19/2022
1,New Zealand,2/3/2014,$0,0,9,24,"$4,165",10/19/2022,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/New-Zealand#tab=box-office,"$24,325",10/19/2022
2,South Korea,12/24/1975,$0,0,1,1,"$3,519",9/18/2019,https://www.the-numbers.com/movie/Mary-Poppins,https://www.the-numbers.com/movie/Mary-Poppins/South-Korea#tab=box-office,"$24,325",10/19/2022
0,Australia,7/22/2016,"$13,767",20,20,56,"$42,408",12/11/2020,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/Australia#tab=box-office,"$72,607",8/30/2022
1,New Zealand,7/22/2016,"$7,946",16,16,66,"$29,228",8/31/2020,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/New-Zealand#tab=box-office,"$72,607",8/30/2022
2,Portugal,8/13/2022,$0,0,1,1,$971,8/30/2022,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/Portugal#tab=box-office,"$72,607",8/30/2022
0,Australia,7/22/2016,"$13,767",20,20,56,"$42,408",12/11/2020,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/Australia#tab=box-office,"$72,607",8/30/2022
1,New Zealand,7/22/2016,"$7,946",16,16,66,"$29,228",8/31/2020,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/New-Zealand#tab=box-office,"$72,607",8/30/2022
2,Portugal,8/13/2022,$0,0,1,1,$971,8/30/2022,https://www.the-numbers.com/movie/My-Fair-Lady-(1964),https://www.the-numbers.com/movie/My-Fair-Lady-(1964)/Portugal#tab=box-office,"$72,607",8/30/2022
0,Australia,2/26/1965,$0,0,25,40,"$4,597",11/13/2020,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/Australia#tab=box-office,"$73,800,000",6/14/2023
1,New Zealand,9/17/2020,$0,0,5,9,"$1,934",12/19/2022,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/New-Zealand#tab=box-office,"$73,800,000",6/14/2023
2,United Kingdom,7/27/2007,$0,0,118,146,"$99,260",6/14/2023,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/United-Kingdom#tab=box-office,"$73,800,000",6/14/2023
3,Rest of World,,,,,,"$73,694,209",,https://www.the-numbers.com/movie/Goldfinger,,"$73,800,000",6/14/2023
0,Australia,2/26/1965,$0,0,25,40,"$4,597",11/13/2020,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/Australia#tab=box-office,"$73,800,000",6/14/2023
1,New Zealand,9/17/2020,$0,0,5,9,"$1,934",12/19/2022,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/New-Zealand#tab=box-office,"$73,800,000",6/14/2023
2,United Kingdom,7/27/2007,$0,0,118,146,"$99,260",6/14/2023,https://www.the-numbers.com/movie/Goldfinger,https://www.the-numbers.com/movie/Goldfinger/United-Kingdom#tab=box-office,"$73,800,000",6/14/2023
3,Rest of World,,,,,,"$73,694,209",,https://www.the-numbers.com/movie/Goldfinger,,"$73,800,000",6/14/2023
