,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2021/06/25,-,$191, ,1,$191,  $241,weekend,37,
1,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2021/07/02,-,$196,+3%,1,$196,  $434,weekend,38,
2,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2022/10/14,-,$372, ,1,$372,  $718,weekend,105,
3,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2022/10/21,-,$27,-93%,1,$27,  $745,weekend,106,
4,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2023/01/13,-,$46, ,1,$46,  $438,weekend,118,
0,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2021/06/25,-,$191, ,1,$191,  $241,weekend,37,
1,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2021/07/02,-,$196,+3%,1,$196,  $434,weekend,38,
2,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2022/10/14,-,$372, ,1,$372,  $718,weekend,105,
3,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2022/10/21,-,$27,-93%,1,$27,  $745,weekend,106,
4,https://www.the-numbers.com/movie/Birds-The/New-Zealand#tab=box-office,2023/01/13,-,$46, ,1,$46,  $438,weekend,118,
0,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/08/14,-,"$1,426", ,5,$285,"  $1,426",weekend,1,
1,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/10/09,-,"$1,604", ,26,$62,"  $3,807",weekend,9,
2,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/06,-,$184, ,1,$184,  $0,weekend,13,
3,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/13,-,$906,+392%,6,$151,  $0,weekend,14,
4,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/20,-,$7,-99%,1,$7,  $0,weekend,15,
5,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/27,-,$489,"+6,886%",3,$163,  $551,weekend,16,
0,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2020/10/16,-,$501, ,8,$63,  $501,weekend,1,
1,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/06/03,-,$164, ,1,$164,"  $3,807",weekend,86,
2,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/12/09,-,$273, ,3,$91,"  $4,128",weekend,113,
3,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/12/16,-,$114,-58%,1,$114,"  $4,390",weekend,114,
0,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/11/13,-,$278, ,1,$278,"  $9,664",weekend,588,
1,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/11/20,-,$508,+83%,1,$508,"  $10,396",weekend,589,
2,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/12/11,-,"$4,242", ,21,$202,"  $14,747",weekend,592,
3,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/04/15,-,"$10,909", ,89,$123,"  $10,909",weekend,662,
4,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/08/12,-,$195, ,1,$195,"  $32,783",weekend,679,
5,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/09/30,-,"$3,739", ,2,"$1,870","  $34,000",weekend,686,
0,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/08/14,-,"$1,426", ,5,$285,"  $1,426",weekend,1,
1,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/10/09,-,"$1,604", ,26,$62,"  $3,807",weekend,9,
2,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/06,-,$184, ,1,$184,  $0,weekend,13,
3,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/13,-,$906,+392%,6,$151,  $0,weekend,14,
4,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/20,-,$7,-99%,1,$7,  $0,weekend,15,
5,https://www.the-numbers.com/movie/Dr-No/Australia#tab=box-office,2020/11/27,-,$489,"+6,886%",3,$163,  $551,weekend,16,
0,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2020/10/16,-,$501, ,8,$63,  $501,weekend,1,
1,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/06/03,-,$164, ,1,$164,"  $3,807",weekend,86,
2,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/12/09,-,$273, ,3,$91,"  $4,128",weekend,113,
3,https://www.the-numbers.com/movie/Dr-No/New-Zealand#tab=box-office,2022/12/16,-,$114,-58%,1,$114,"  $4,390",weekend,114,
0,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/11/13,-,$278, ,1,$278,"  $9,664",weekend,588,
1,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/11/20,-,$508,+83%,1,$508,"  $10,396",weekend,589,
2,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2020/12/11,-,"$4,242", ,21,$202,"  $14,747",weekend,592,
3,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/04/15,-,"$10,909", ,89,$123,"  $10,909",weekend,662,
4,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/08/12,-,$195, ,1,$195,"  $32,783",weekend,679,
5,https://www.the-numbers.com/movie/Dr-No/United-Kingdom#tab=box-office,2022/09/30,-,"$3,739", ,2,"$1,870","  $34,000",weekend,686,
0,https://www.the-numbers.com/movie/Great-Escape-The/New-Zealand#tab=box-office,2021/04/23,-,$238, ,1,$238,  $238,weekend,1,
0,https://www.the-numbers.com/movie/Great-Escape-The/United-Kingdom#tab=box-office,2019/03/22,12,"$228,090", ,353,$646,"  $228,090",weekend,1,
0,https://www.the-numbers.com/movie/Great-Escape-The/New-Zealand#tab=box-office,2021/04/23,-,$238, ,1,$238,  $238,weekend,1,
0,https://www.the-numbers.com/movie/Great-Escape-The/United-Kingdom#tab=box-office,2019/03/22,12,"$228,090", ,353,$646,"  $228,090",weekend,1,
0,https://www.the-numbers.com/movie/Charade/Australia#tab=box-office,2020/09/25,-,$77, ,1,$77,  $341,weekend,1,
0,https://www.the-numbers.com/movie/Charade/Australia#tab=box-office,2020/09/25,-,$77, ,1,$77,  $341,weekend,1,
