,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Notorious-(1946)/New-Zealand#tab=box-office,2022/06/03,-,$355, ,1,$355,  $355,weekend,21,
0,https://www.the-numbers.com/movie/Notorious-(1946)/United-Kingdom#tab=box-office,2019/08/09,-,"$27,956", ,11,"$2,541","  $27,956",weekend,1,
0,https://www.the-numbers.com/movie/Notorious-(1946)/New-Zealand#tab=box-office,2022/06/03,-,$355, ,1,$355,  $355,weekend,21,
0,https://www.the-numbers.com/movie/Notorious-(1946)/United-Kingdom#tab=box-office,2019/08/09,-,"$27,956", ,11,"$2,541","  $27,956",weekend,1,
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2020/12/25,-,$371, ,2,$186,"  $1,098",weekend,525,
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2021/01/01,-,$22,-94%,1,$22,"  $1,262",weekend,526,
2,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2021/12/24,-,$68, ,1,$68,  $68,weekend,577,
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2015/12/18,10,"$144,509", ,54,"$2,676","  $3,044,124",weekend,419,
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2016/12/16,10,"$107,327", ,72,"$1,491","  $2,976,159",weekend,471,
2,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2017/12/15,11,"$81,361", ,39,"$2,086","  $3,737,364",weekend,523,
3,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2017/12/22,8,"$291,199",+258%,127,"$2,293","  $4,168,908",weekend,524,
4,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2018/12/14,13,"$144,393", ,44,"$3,282","  $144,393",weekend,575,
5,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2018/12/21,12,"$205,384",+42%,171,"$1,201","  $481,571",weekend,576,
6,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2019/12/13,13,"$84,921", ,38,"$2,235","  $824,096",weekend,627,
7,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2019/12/20,8,"$192,629",+127%,85,"$2,266","  $1,084,264",weekend,628,
8,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2020/12/18,-,"$23,189", ,81,$286,"  $1,412,568",weekend,680,
9,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2021/12/03,-,"$36,690", ,90,$408,"  $36,690",weekend,730,
10,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2021/12/17,11,"$91,399", ,113,$809,"  $208,670",weekend,732,
11,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2021/12/24,8,"$89,061",-3%,166,$537,"  $449,800",weekend,733,
12,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2022/12/16,8,"$114,179", ,140,$816,"  $610,795",weekend,784,
13,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2022/12/23,8,"$213,960",+87%,215,$995,"  $951,057",weekend,785,
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2020/12/25,-,$371, ,2,$186,"  $1,098",weekend,525,
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2021/01/01,-,$22,-94%,1,$22,"  $1,262",weekend,526,
2,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/New-Zealand#tab=box-office,2021/12/24,-,$68, ,1,$68,  $68,weekend,577,
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2015/12/18,10,"$144,509", ,54,"$2,676","  $3,044,124",weekend,419,
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2016/12/16,10,"$107,327", ,72,"$1,491","  $2,976,159",weekend,471,
2,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2017/12/15,11,"$81,361", ,39,"$2,086","  $3,737,364",weekend,523,
3,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2017/12/22,8,"$291,199",+258%,127,"$2,293","  $4,168,908",weekend,524,
4,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2018/12/14,13,"$144,393", ,44,"$3,282","  $144,393",weekend,575,
5,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2018/12/21,12,"$205,384",+42%,171,"$1,201","  $481,571",weekend,576,
6,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2019/12/13,13,"$84,921", ,38,"$2,235","  $824,096",weekend,627,
7,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2019/12/20,8,"$192,629",+127%,85,"$2,266","  $1,084,264",weekend,628,
8,https://www.the-numbers.com/movie/Its-a-Wonderful-Life/United-Kingdom#tab=box-office,2020/12/18,-,"$23,189", ,81,$286,"  $1,412,568",weekend,680,
