,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Groundhog-Day/Australia#tab=box-office,2020/11/20,-,$631, ,1,$631,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/11/27,-,"$2,699", ,21,$129,"  $3,821",weekend,"1,409",
1,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/04,-,"$2,256",-16%,13,$174,"  $9,102",weekend,"1,410",
2,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/11,-,"$1,146",-49%,8,$143,"  $11,571",weekend,"1,411",
3,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/25,-,$731, ,6,$122,"  $14,834",weekend,"1,413",
0,https://www.the-numbers.com/movie/Groundhog-Day/Australia#tab=box-office,2020/11/20,-,$631, ,1,$631,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/11/27,-,"$2,699", ,21,$129,"  $3,821",weekend,"1,409",
1,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/04,-,"$2,256",-16%,13,$174,"  $9,102",weekend,"1,410",
2,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/11,-,"$1,146",-49%,8,$143,"  $11,571",weekend,"1,411",
3,https://www.the-numbers.com/movie/Groundhog-Day/South-Korea#tab=box-office,2020/12/25,-,$731, ,6,$122,"  $14,834",weekend,"1,413",
0,https://www.the-numbers.com/movie/Army-of-Darkness/New-Zealand#tab=box-office,2021/07/16,-,"$2,156", ,1,"$2,156","  $2,156",weekend,1,
1,https://www.the-numbers.com/movie/Army-of-Darkness/New-Zealand#tab=box-office,2022/07/29,-,"$1,020", ,1,"$1,020","  $2,949",weekend,55,
0,https://www.the-numbers.com/movie/Army-of-Darkness/New-Zealand#tab=box-office,2021/07/16,-,"$2,156", ,1,"$2,156","  $2,156",weekend,1,
1,https://www.the-numbers.com/movie/Army-of-Darkness/New-Zealand#tab=box-office,2022/07/29,-,"$1,020", ,1,"$1,020","  $2,949",weekend,55,
0,https://www.the-numbers.com/movie/Cliffhanger/New-Zealand#tab=box-office,2020/12/18,-,$94, ,1,$94,  $94,weekend,"1,434",
0,https://www.the-numbers.com/movie/Cliffhanger/New-Zealand#tab=box-office,2020/12/18,-,$94, ,1,$94,  $94,weekend,"1,434",
0,https://www.the-numbers.com/movie/Jurassic-Park/Australia#tab=box-office,2020/06/26,-,"$1,681", ,1,"$1,681","  $4,692,633",weekend,"1,400",
1,https://www.the-numbers.com/movie/Jurassic-Park/Australia#tab=box-office,2020/07/17,-,$981, ,3,$327,"  $4,786,509",weekend,"1,403",
2,https://www.the-numbers.com/movie/Jurassic-Park/Australia#tab=box-office,2020/07/24,-,"$2,404",+145%,5,$481,"  $4,858,007",weekend,"1,404",
3,https://www.the-numbers.com/movie/Jurassic-Park/Australia#tab=box-office,2020/07/31,-,"$1,354",-44%,6,$226,"  $4,904,229",weekend,"1,405",
4,https://www.the-numbers.com/movie/Jurassic-Park/Australia#tab=box-office,2020/08/07,-,"$3,460",+156%,8,$433,"  $4,910,383",weekend,"1,406",
