,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Australia#tab=box-office,2018/11/23,-,$464, ,1,$464,  $464,weekend,1,
1,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Australia#tab=box-office,2019/04/05,-,"$1,122", ,1,"$1,122","  $1,577",weekend,20,
0,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Netherlands#tab=box-office,2016/11/04,25,"$20,856", ,16,"$1,304","  $31,327",weekend,1,
1,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Netherlands#tab=box-office,2016/11/11,29,"$13,918",-33%,19,$733,"  $55,340",weekend,2,
0,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/New-Zealand#tab=box-office,2020/11/20,-,$408, ,1,$408,  $408,weekend,1,
1,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/New-Zealand#tab=box-office,2021/05/28,-,$149, ,1,$149,  $575,weekend,28,
2,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/New-Zealand#tab=box-office,2021/08/06,-,$247, ,1,$247,  $803,weekend,38,
3,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/New-Zealand#tab=box-office,2022/11/18,-,$116, ,1,$116,  $592,weekend,105,
0,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Portugal#tab=box-office,2020/08/07,-,$570, ,1,$570,  $682,weekend,"2,628",
1,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-the-West/Portugal#tab=box-office,2020/08/28,22,$596, ,1,$596,"  $1,285",weekend,"2,631",
0,https://www.the-numbers.com/movie/True-Grit-(1969)/Australia#tab=box-office,2021/05/14,-,"$1,358", ,3,$453,"  $6,527,308",weekend,1,
0,https://www.the-numbers.com/movie/True-Grit-(1969)/Australia#tab=box-office,2021/05/14,-,"$1,358", ,3,$453,"  $6,527,308",weekend,1,
0,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/New-Zealand#tab=box-office,2020/10/16,-,$58, ,1,$58,  $58,weekend,2,
1,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/New-Zealand#tab=box-office,2022/09/02,-,$660, ,1,$660,  $660,weekend,100,
0,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/United-Kingdom#tab=box-office,2018/12/07,-,"$1,753", ,3,$584,"  $1,753",weekend,1,
0,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/New-Zealand#tab=box-office,2020/10/16,-,$58, ,1,$58,  $58,weekend,2,
1,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/New-Zealand#tab=box-office,2022/09/02,-,$660, ,1,$660,  $660,weekend,100,
0,https://www.the-numbers.com/movie/Butch-Cassidy-and-the-Sundance-Kid/United-Kingdom#tab=box-office,2018/12/07,-,"$1,753", ,3,$584,"  $1,753",weekend,1,
0,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/Australia#tab=box-office,2020/08/28,-,"$1,032", ,5,$206,"  $1,032",weekend,"2,649",
1,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/Australia#tab=box-office,2020/10/09,-,$854, ,1,$854,"  $2,679",weekend,"2,655",
0,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/United-Kingdom#tab=box-office,2020/12/11,-,$867, ,13,$67,"  $19,062",weekend,599,
1,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/United-Kingdom#tab=box-office,2022/05/20,-,"$13,884", ,110,$126,"  $13,884",weekend,674,
0,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/Australia#tab=box-office,2020/08/28,-,"$1,032", ,5,$206,"  $1,032",weekend,"2,649",
1,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/Australia#tab=box-office,2020/10/09,-,$854, ,1,$854,"  $2,679",weekend,"2,655",
0,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/United-Kingdom#tab=box-office,2020/12/11,-,$867, ,13,$67,"  $19,062",weekend,599,
1,https://www.the-numbers.com/movie/On-Her-Majestys-Secret-Service/United-Kingdom#tab=box-office,2022/05/20,-,"$13,884", ,110,$126,"  $13,884",weekend,674,
0,https://www.the-numbers.com/movie/Hello-Dolly/Australia#tab=box-office,2020/11/13,-,$466, ,3,$155,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Hello-Dolly/Australia#tab=box-office,2020/11/13,-,$466, ,3,$155,  $0,weekend,1,
