,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 21, 1983",14,"$617,661", ,153,"$4,037","  $617,661",weekend,1,
1,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 28, 1983",14,"$469,340",-24%,155,"$3,028","  $1,292,888",weekend,2,
2,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 4, 1983",10,"$1,051,901",+124%,257,"$4,093","  $2,518,381",weekend,3,
3,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 11, 1983",14,"$584,843",-44%,203,"$2,881","  $3,472,811",weekend,4,
4,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 18, 1983",16,"$569,160",-3%,155,"$3,672","  $4,330,028",weekend,5,
5,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 25, 1983",16,"$306,270",-46%,123,"$2,490","  $4,796,830",weekend,6,
6,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 4, 1983",16,"$541,314",+77%,184,"$2,942","  $5,451,422",weekend,7,
7,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 11, 1983",20,"$289,795",-46%,121,"$2,395","  $5,951,728",weekend,8,
8,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 18, 1983",16,"$381,312",+32%,128,"$2,979","  $6,451,407",weekend,9,
9,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 25, 1983",23,"$220,600",-42%,100,"$2,206","  $6,820,295",weekend,10,
10,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Apr 8, 1983",17,"$637,439", ,167,"$3,817","  $7,504,686",weekend,12,
11,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Apr 15, 1983",19,"$432,054",-32%,162,"$2,667","  $8,184,633",weekend,13,
0,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 21, 1983",14,"$823,548", ,153,"$5,383","  $823,548",daily,1,
1,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 28, 1983",14,"$642,932",-22%,155,"$4,148","  $1,466,480",daily,2,
2,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 4, 1983",9,"$1,421,488",+121%,257,"$5,531","  $2,887,968",daily,3,
3,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 11, 1983",12,"$872,900",-39%,203,"$4,300","  $3,760,868",daily,4,
4,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 18, 1983",15,"$729,692",-16%,155,"$4,708","  $4,490,560",daily,5,
5,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 25, 1983",15,"$419,548",-43%,123,"$3,411","  $4,910,108",daily,6,
6,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 4, 1983",15,"$751,825",+79%,184,"$4,086","  $5,661,933",daily,7,
7,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 11, 1983",20,"$408,162",-46%,121,"$3,373","  $6,070,095",daily,8,
8,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 18, 1983",17,"$529,600",+30%,128,"$4,138","  $6,599,695",daily,9,
9,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Apr 8, 1983",16,"$885,332", ,167,"$5,301","  $7,752,579",daily,12,
0,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 21, 1983",14,"$823,548", ,153,"$5,383","  $823,548",weekly,1,
1,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Jan 28, 1983",14,"$642,932",-22%,155,"$4,148","  $1,466,480",weekly,2,
2,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 4, 1983",9,"$1,421,488",+121%,257,"$5,531","  $2,887,968",weekly,3,
3,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 11, 1983",12,"$872,900",-39%,203,"$4,300","  $3,760,868",weekly,4,
4,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 18, 1983",15,"$729,692",-16%,155,"$4,708","  $4,490,560",weekly,5,
5,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Feb 25, 1983",15,"$419,548",-43%,123,"$3,411","  $4,910,108",weekly,6,
6,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 4, 1983",15,"$751,825",+79%,184,"$4,086","  $5,661,933",weekly,7,
7,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 11, 1983",20,"$408,162",-46%,121,"$3,373","  $6,070,095",weekly,8,
8,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Mar 18, 1983",17,"$529,600",+30%,128,"$4,138","  $6,599,695",weekly,9,
9,https://www.the-numbers.com/movie/House-on-Sorority-Row-The,"Apr 8, 1983",16,"$885,332", ,167,"$5,301","  $7,752,579",weekly,12,
0,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 21, 1983",19,"$35,000", ,1,"$35,000","  $35,000",weekend,1,
1,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 28, 1983",18,"$28,958",-17%,1,"$28,958","  $80,616",weekend,2,
2,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 4, 1983",19,"$27,398",-5%,1,"$27,398","  $121,865",weekend,3,
3,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 11, 1983",19,"$22,049",-20%,1,"$22,049","  $154,523",weekend,4,
4,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 18, 1983",12,"$1,716,040","+7,683%",690,"$2,487","  $1,883,408",weekend,5,
5,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 25, 1983",10,"$1,254,256",-27%,679,"$1,847","  $3,469,305",weekend,6,
6,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 4, 1983",9,"$932,370",-26%,290,"$3,215","  $4,790,260",weekend,7,
7,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 11, 1983",12,"$802,753",-14%,290,"$2,768","  $5,859,927",weekend,8,
8,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 18, 1983",10,"$633,623",-21%,290,"$2,185","  $6,682,442",weekend,9,
9,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 25, 1983",17,"$408,784",-35%,190,"$2,151","  $7,288,460",weekend,10,
10,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 1, 1983",18,"$320,225",-22%,169,"$1,895","  $7,721,217",weekend,11,
11,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 8, 1983",18,"$450,332",+41%,385,"$1,170","  $8,320,093",weekend,12,
12,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 15, 1983",23,"$195,972",-56%,190,"$1,031","  $8,601,065",weekend,13,
0,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 21, 1983",18,"$51,658", ,1,"$51,658","  $51,658",daily,1,
1,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 28, 1983",17,"$42,809",-17%,1,"$42,809","  $94,467",daily,2,
2,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 4, 1983",18,"$38,007",-11%,1,"$38,007","  $132,474",daily,3,
3,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 11, 1983",17,"$34,894",-8%,1,"$34,894","  $167,368",daily,4,
4,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 18, 1983",12,"$2,047,681","+5,768%",690,"$2,968","  $2,215,049",daily,5,
5,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 25, 1983",9,"$1,642,841",-20%,679,"$2,420","  $3,857,890",daily,6,
6,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 4, 1983",9,"$1,199,284",-27%,290,"$4,135","  $5,057,174",daily,7,
7,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 11, 1983",13,"$991,645",-17%,290,"$3,419","  $6,048,819",daily,8,
8,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 18, 1983",12,"$830,857",-16%,290,"$2,865","  $6,879,676",daily,9,
9,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 25, 1983",18,"$521,316",-37%,190,"$2,744","  $7,400,992",daily,10,
10,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 1, 1983",18,"$468,769",-10%,169,"$2,774","  $7,869,761",daily,11,
11,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 8, 1983",19,"$535,332",+14%,385,"$1,390","  $8,405,093",daily,12,
0,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 21, 1983",18,"$51,658", ,1,"$51,658","  $51,658",weekly,1,
1,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Jan 28, 1983",17,"$42,809",-17%,1,"$42,809","  $94,467",weekly,2,
2,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 4, 1983",18,"$38,007",-11%,1,"$38,007","  $132,474",weekly,3,
3,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 11, 1983",17,"$34,894",-8%,1,"$34,894","  $167,368",weekly,4,
4,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 18, 1983",12,"$2,047,681","+5,768%",690,"$2,968","  $2,215,049",weekly,5,
5,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Feb 25, 1983",9,"$1,642,841",-20%,679,"$2,420","  $3,857,890",weekly,6,
6,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 4, 1983",9,"$1,199,284",-27%,290,"$4,135","  $5,057,174",weekly,7,
7,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 11, 1983",13,"$991,645",-17%,290,"$3,419","  $6,048,819",weekly,8,
8,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 18, 1983",12,"$830,857",-16%,290,"$2,865","  $6,879,676",weekly,9,
9,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Mar 25, 1983",18,"$521,316",-37%,190,"$2,744","  $7,400,992",weekly,10,
10,https://www.the-numbers.com/movie/Year-of-Living-Dangerously-The,"Apr 1, 1983",18,"$468,769",-10%,169,"$2,774","  $7,869,761",weekly,11,
