,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,7/21/1994,$0,0,1,2,"$1,572",7/5/2022,https://www.the-numbers.com/movie/Crow-The,https://www.the-numbers.com/movie/Crow-The/Australia#tab=box-office,"$456,231",8/1/2022
1,New Zealand,11/4/1994,$0,0,1,2,"$454,659",8/1/2022,https://www.the-numbers.com/movie/Crow-The,https://www.the-numbers.com/movie/Crow-The/New-Zealand#tab=box-office,"$456,231",8/1/2022
0,Australia,7/21/1994,$0,0,1,2,"$1,572",7/5/2022,https://www.the-numbers.com/movie/Crow-The,https://www.the-numbers.com/movie/Crow-The/Australia#tab=box-office,"$456,231",8/1/2022
1,New Zealand,11/4/1994,$0,0,1,2,"$454,659",8/1/2022,https://www.the-numbers.com/movie/Crow-The,https://www.the-numbers.com/movie/Crow-The/New-Zealand#tab=box-office,"$456,231",8/1/2022
0,Australia,11/26/2020,$679,2,2,5,$974,5/29/2021,https://www.the-numbers.com/movie/Speed,https://www.the-numbers.com/movie/Speed/Australia#tab=box-office,"$161,951,855",1/30/2023
1,New Zealand,9/2/1994,$0,0,2,6,$856,1/30/2023,https://www.the-numbers.com/movie/Speed,https://www.the-numbers.com/movie/Speed/New-Zealand#tab=box-office,"$161,951,855",1/30/2023
2,Rest of World,,,,,,"$161,950,025",,https://www.the-numbers.com/movie/Speed,,"$161,951,855",1/30/2023
0,Australia,11/26/2020,$679,2,2,5,$974,5/29/2021,https://www.the-numbers.com/movie/Speed,https://www.the-numbers.com/movie/Speed/Australia#tab=box-office,"$161,951,855",1/30/2023
1,New Zealand,9/2/1994,$0,0,2,6,$856,1/30/2023,https://www.the-numbers.com/movie/Speed,https://www.the-numbers.com/movie/Speed/New-Zealand#tab=box-office,"$161,951,855",1/30/2023
2,Rest of World,,,,,,"$161,950,025",,https://www.the-numbers.com/movie/Speed,,"$161,951,855",1/30/2023
0,Argentina,9/14/2018,"$3,551",0,0,0,"$13,406",1/1/2019,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Argentina#tab=box-office,"$564,408,500",3/20/2023
1,Australia,8/25/1994,$0,0,119,283,"$2,463,588",7/18/2022,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Australia#tab=box-office,"$564,408,500",3/20/2023
2,Netherlands,9/1/2016,"$5,531",28,28,56,"$14,593",9/14/2016,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Netherlands#tab=box-office,"$564,408,500",3/20/2023
3,New Zealand,8/25/1994,$0,0,82,324,"$233,634",3/20/2023,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/New-Zealand#tab=box-office,"$564,408,500",3/20/2023
4,South Korea,7/2/1994,$0,0,0,0,"$2,831,206",11/27/2018,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/South-Korea#tab=box-office,"$564,408,500",3/20/2023
5,Rest of World,,,,,,"$558,852,073",,https://www.the-numbers.com/movie/Lion-King-The,,"$564,408,500",3/20/2023
0,Argentina,9/14/2018,"$3,551",0,0,0,"$13,406",1/1/2019,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Argentina#tab=box-office,"$564,408,500",3/20/2023
1,Australia,8/25/1994,$0,0,119,283,"$2,463,588",7/18/2022,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Australia#tab=box-office,"$564,408,500",3/20/2023
2,Netherlands,9/1/2016,"$5,531",28,28,56,"$14,593",9/14/2016,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/Netherlands#tab=box-office,"$564,408,500",3/20/2023
3,New Zealand,8/25/1994,$0,0,82,324,"$233,634",3/20/2023,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/New-Zealand#tab=box-office,"$564,408,500",3/20/2023
4,South Korea,7/2/1994,$0,0,0,0,"$2,831,206",11/27/2018,https://www.the-numbers.com/movie/Lion-King-The,https://www.the-numbers.com/movie/Lion-King-The/South-Korea#tab=box-office,"$564,408,500",3/20/2023
5,Rest of World,,,,,,"$558,852,073",,https://www.the-numbers.com/movie/Lion-King-The,,"$564,408,500",3/20/2023
0,New Zealand,7/14/2022,$84,1,1,1,$84,7/18/2022,https://www.the-numbers.com/movie/Wolf,https://www.the-numbers.com/movie/Wolf/New-Zealand#tab=box-office,"$66,000,000",7/18/2022
1,Rest of World,,,,,,"$65,999,916",,https://www.the-numbers.com/movie/Wolf,,"$66,000,000",7/18/2022
0,New Zealand,7/14/2022,$84,1,1,1,$84,7/18/2022,https://www.the-numbers.com/movie/Wolf,https://www.the-numbers.com/movie/Wolf/New-Zealand#tab=box-office,"$66,000,000",7/18/2022
1,Rest of World,,,,,,"$65,999,916",,https://www.the-numbers.com/movie/Wolf,,"$66,000,000",7/18/2022
0,Australia,11/1/2019,"$1,031",5,5,7,"$16,336",10/2/2020,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/Australia#tab=box-office,"$349,683,999",10/19/2022
1,New Zealand,10/28/1994,$0,0,9,9,"$4,862,530",10/19/2022,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/New-Zealand#tab=box-office,"$349,683,999",10/19/2022
2,Russia (CIS),2/13/2020,"$43,661",164,164,352,"$75,908",10/19/2022,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/Russia-(CIS)#tab=box-office,"$349,683,999",10/19/2022
3,South Korea,10/15/1994,$0,0,77,118,"$88,469",12/30/2016,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/South-Korea#tab=box-office,"$349,683,999",10/19/2022
4,Rest of World,,,,,,"$344,640,756",,https://www.the-numbers.com/movie/Forrest-Gump,,"$349,683,999",10/19/2022
0,Australia,11/1/2019,"$1,031",5,5,7,"$16,336",10/2/2020,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/Australia#tab=box-office,"$349,683,999",10/19/2022
1,New Zealand,10/28/1994,$0,0,9,9,"$4,862,530",10/19/2022,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/New-Zealand#tab=box-office,"$349,683,999",10/19/2022
2,Russia (CIS),2/13/2020,"$43,661",164,164,352,"$75,908",10/19/2022,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/Russia-(CIS)#tab=box-office,"$349,683,999",10/19/2022
3,South Korea,10/15/1994,$0,0,77,118,"$88,469",12/30/2016,https://www.the-numbers.com/movie/Forrest-Gump,https://www.the-numbers.com/movie/Forrest-Gump/South-Korea#tab=box-office,"$349,683,999",10/19/2022
4,Rest of World,,,,,,"$344,640,756",,https://www.the-numbers.com/movie/Forrest-Gump,,"$349,683,999",10/19/2022
0,Australia,11/5/2020,$100,1,1,1,$0,11/13/2020,https://www.the-numbers.com/movie/Mask-The,https://www.the-numbers.com/movie/Mask-The/Australia#tab=box-office,"$231,700,000",11/13/2020
0,Australia,11/5/2020,$100,1,1,1,$0,11/13/2020,https://www.the-numbers.com/movie/Mask-The,https://www.the-numbers.com/movie/Mask-The/Australia#tab=box-office,"$231,700,000",11/13/2020
0,Australia,9/9/1994,$0,0,3,7,"$1,305,554",12/4/2020,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/Australia#tab=box-office,"$1,355,564",6/28/2023
1,New Zealand,4/7/2022,$308,1,1,2,"$1,657",6/28/2023,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/New-Zealand#tab=box-office,"$1,355,564",6/28/2023
2,United Kingdom,6/7/2019,"$3,822",3,39,68,"$48,353",6/28/2023,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/United-Kingdom#tab=box-office,"$1,355,564",6/28/2023
0,Australia,9/9/1994,$0,0,3,7,"$1,305,554",12/4/2020,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/Australia#tab=box-office,"$1,355,564",6/28/2023
1,New Zealand,4/7/2022,$308,1,1,2,"$1,657",6/28/2023,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/New-Zealand#tab=box-office,"$1,355,564",6/28/2023
2,United Kingdom,6/7/2019,"$3,822",3,39,68,"$48,353",6/28/2023,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The,https://www.the-numbers.com/movie/Adventures-of-Priscilla-Queen-of-the-Desert-The/United-Kingdom#tab=box-office,"$1,355,564",6/28/2023
0,Australia,11/5/2020,$116,3,3,4,$797,2/1/2021,https://www.the-numbers.com/movie/Natural-Born-Killers,https://www.the-numbers.com/movie/Natural-Born-Killers/Australia#tab=box-office,$797,2/1/2021
0,Australia,11/5/2020,$116,3,3,4,$797,2/1/2021,https://www.the-numbers.com/movie/Natural-Born-Killers,https://www.the-numbers.com/movie/Natural-Born-Killers/Australia#tab=box-office,$797,2/1/2021
0,Australia,11/25/1994,$0,0,50,113,"$977,434",6/27/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Australia#tab=box-office,"$104,962,998",6/27/2023
1,Czech Republic,5/9/2014,$0,0,1,1,"$107,199",10/19/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Czech-Republic#tab=box-office,"$104,962,998",6/27/2023
2,Italy,10/28/1994,$0,0,0,0,"$1,045",9/17/2021,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Italy#tab=box-office,"$104,962,998",6/27/2023
3,Mexico,8/2/2019,"$51,746",0,0,0,"$51,746",10/19/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Mexico#tab=box-office,"$104,962,998",6/27/2023
4,New Zealand,2/17/1995,$0,0,1,18,"$1,298",1/9/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/New-Zealand#tab=box-office,"$104,962,998",6/27/2023
5,Portugal,3/23/2023,$691,1,1,2,"$7,978",4/11/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Portugal#tab=box-office,"$104,962,998",6/27/2023
6,South Korea,9/10/1994,$0,0,15,66,"$68,137",7/27/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/South-Korea#tab=box-office,"$104,962,998",6/27/2023
7,Spain,7/7/2017,"$44,271",83,83,162,"$142,987",3/4/2021,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Spain#tab=box-office,"$104,962,998",6/27/2023
8,United Kingdom,5/16/2014,$0,0,7,7,"$250,499",7/30/2020,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/United-Kingdom#tab=box-office,"$104,962,998",6/27/2023
9,Rest of World,,,,,,"$103,354,675",,https://www.the-numbers.com/movie/Pulp-Fiction,,"$104,962,998",6/27/2023
0,Australia,11/25/1994,$0,0,50,113,"$977,434",6/27/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Australia#tab=box-office,"$104,962,998",6/27/2023
1,Czech Republic,5/9/2014,$0,0,1,1,"$107,199",10/19/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Czech-Republic#tab=box-office,"$104,962,998",6/27/2023
2,Italy,10/28/1994,$0,0,0,0,"$1,045",9/17/2021,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Italy#tab=box-office,"$104,962,998",6/27/2023
3,Mexico,8/2/2019,"$51,746",0,0,0,"$51,746",10/19/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Mexico#tab=box-office,"$104,962,998",6/27/2023
4,New Zealand,2/17/1995,$0,0,1,18,"$1,298",1/9/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/New-Zealand#tab=box-office,"$104,962,998",6/27/2023
5,Portugal,3/23/2023,$691,1,1,2,"$7,978",4/11/2023,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Portugal#tab=box-office,"$104,962,998",6/27/2023
6,South Korea,9/10/1994,$0,0,15,66,"$68,137",7/27/2022,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/South-Korea#tab=box-office,"$104,962,998",6/27/2023
7,Spain,7/7/2017,"$44,271",83,83,162,"$142,987",3/4/2021,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/Spain#tab=box-office,"$104,962,998",6/27/2023
8,United Kingdom,5/16/2014,$0,0,7,7,"$250,499",7/30/2020,https://www.the-numbers.com/movie/Pulp-Fiction,https://www.the-numbers.com/movie/Pulp-Fiction/United-Kingdom#tab=box-office,"$104,962,998",6/27/2023
9,Rest of World,,,,,,"$103,354,675",,https://www.the-numbers.com/movie/Pulp-Fiction,,"$104,962,998",6/27/2023
0,Canada,9/23/1994,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exotica-(1994),https://www.the-numbers.com/movie/Exotica-(1994)/Canada-(Movie-Territory)#tab=box-office,$0,
0,Canada,9/23/1994,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exotica-(1994),https://www.the-numbers.com/movie/Exotica-(1994)/Canada-(Movie-Territory)#tab=box-office,$0,
0,Australia,2/16/1995,$0,0,1,3,"$2,000",1/15/2021,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Australia#tab=box-office,"$177,902",6/28/2023
1,Italy,5/8/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Italy#tab=box-office,"$177,902",6/28/2023
2,Netherlands,6/26/2020,"$23,409",119,119,119,"$23,608",10/19/2022,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Netherlands#tab=box-office,"$177,902",6/28/2023
3,New Zealand,3/10/1995,$0,0,1,2,$258,6/28/2023,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/New-Zealand#tab=box-office,"$177,902",6/28/2023
4,Russia (CIS),10/24/2019,"$42,699",157,157,229,"$86,681",10/19/2022,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Russia-(CIS)#tab=box-office,"$177,902",6/28/2023
5,South Korea,2/4/1995,$0,0,1,1,"$65,355",8/12/2016,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/South-Korea#tab=box-office,"$177,902",6/28/2023
6,United Kingdom,7/10/2020,"$16,699",18,18,18,$0,7/17/2020,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/United-Kingdom#tab=box-office,"$177,902",6/28/2023
0,Australia,2/16/1995,$0,0,1,3,"$2,000",1/15/2021,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Australia#tab=box-office,"$177,902",6/28/2023
1,Italy,5/8/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Italy#tab=box-office,"$177,902",6/28/2023
2,Netherlands,6/26/2020,"$23,409",119,119,119,"$23,608",10/19/2022,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Netherlands#tab=box-office,"$177,902",6/28/2023
3,New Zealand,3/10/1995,$0,0,1,2,$258,6/28/2023,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/New-Zealand#tab=box-office,"$177,902",6/28/2023
4,Russia (CIS),10/24/2019,"$42,699",157,157,229,"$86,681",10/19/2022,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/Russia-(CIS)#tab=box-office,"$177,902",6/28/2023
5,South Korea,2/4/1995,$0,0,1,1,"$65,355",8/12/2016,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/South-Korea#tab=box-office,"$177,902",6/28/2023
6,United Kingdom,7/10/2020,"$16,699",18,18,18,$0,7/17/2020,https://www.the-numbers.com/movie/Shawshank-Redemption-The,https://www.the-numbers.com/movie/Shawshank-Redemption-The/United-Kingdom#tab=box-office,"$177,902",6/28/2023
0,New Zealand,10/21/2021,$268,1,1,1,$268,10/26/2021,https://www.the-numbers.com/movie/Ed-Wood,https://www.the-numbers.com/movie/Ed-Wood/New-Zealand#tab=box-office,$268,10/26/2021
0,New Zealand,10/21/2021,$268,1,1,1,$268,10/26/2021,https://www.the-numbers.com/movie/Ed-Wood,https://www.the-numbers.com/movie/Ed-Wood/New-Zealand#tab=box-office,$268,10/26/2021
0,New Zealand,10/14/1994,$0,0,1,1,$802,5/8/2023,https://www.the-numbers.com/movie/Heavenly-Creatures,https://www.the-numbers.com/movie/Heavenly-Creatures/New-Zealand#tab=box-office,"$2,392,034",5/8/2023
1,Rest of World,,,,,,"$2,391,232",,https://www.the-numbers.com/movie/Heavenly-Creatures,,"$2,392,034",5/8/2023
0,New Zealand,10/14/1994,$0,0,1,1,$802,5/8/2023,https://www.the-numbers.com/movie/Heavenly-Creatures,https://www.the-numbers.com/movie/Heavenly-Creatures/New-Zealand#tab=box-office,"$2,392,034",5/8/2023
1,Rest of World,,,,,,"$2,391,232",,https://www.the-numbers.com/movie/Heavenly-Creatures,,"$2,392,034",5/8/2023
0,New Zealand,1/13/1995,$0,0,1,1,$602,10/31/2022,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994)/New-Zealand#tab=box-office,"$118,300,000",7/5/2023
1,South Korea,12/31/1994,$0,0,12,38,"$31,262",7/5/2023,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994)/South-Korea#tab=box-office,"$118,300,000",7/5/2023
2,Rest of World,,,,,,"$118,268,136",,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),,"$118,300,000",7/5/2023
0,New Zealand,1/13/1995,$0,0,1,1,$602,10/31/2022,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994)/New-Zealand#tab=box-office,"$118,300,000",7/5/2023
1,South Korea,12/31/1994,$0,0,12,38,"$31,262",7/5/2023,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994)/South-Korea#tab=box-office,"$118,300,000",7/5/2023
2,Rest of World,,,,,,"$118,268,136",,https://www.the-numbers.com/movie/Interview-with-the-Vampire-(1994),,"$118,300,000",7/5/2023
0,Australia,11/19/2020,$168,1,30,66,"$12,326",1/4/2021,https://www.the-numbers.com/movie/Santa-Clause-The,https://www.the-numbers.com/movie/Santa-Clause-The/Australia#tab=box-office,"$44,966,643",1/4/2021
1,New Zealand,12/2/1994,$0,0,6,9,"$1,014",12/21/2020,https://www.the-numbers.com/movie/Santa-Clause-The,https://www.the-numbers.com/movie/Santa-Clause-The/New-Zealand#tab=box-office,"$44,966,643",1/4/2021
2,Rest of World,,,,,,"$44,953,303",,https://www.the-numbers.com/movie/Santa-Clause-The,,"$44,966,643",1/4/2021
0,Australia,11/19/2020,$168,1,30,66,"$12,326",1/4/2021,https://www.the-numbers.com/movie/Santa-Clause-The,https://www.the-numbers.com/movie/Santa-Clause-The/Australia#tab=box-office,"$44,966,643",1/4/2021
1,New Zealand,12/2/1994,$0,0,6,9,"$1,014",12/21/2020,https://www.the-numbers.com/movie/Santa-Clause-The,https://www.the-numbers.com/movie/Santa-Clause-The/New-Zealand#tab=box-office,"$44,966,643",1/4/2021
2,Rest of World,,,,,,"$44,953,303",,https://www.the-numbers.com/movie/Santa-Clause-The,,"$44,966,643",1/4/2021
0,Australia,4/27/1995,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Australia#tab=box-office,"$26,000,000",11/3/2022
1,Germany,7/5/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Germany#tab=box-office,"$26,000,000",11/3/2022
2,South Korea,6/11/2020,"$27,783",130,130,216,"$312,173",5/6/2021,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/South-Korea#tab=box-office,"$26,000,000",11/3/2022
3,Turkey,10/7/2022,"$2,338",11,11,39,"$9,470",11/3/2022,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Turkey#tab=box-office,"$26,000,000",11/3/2022
4,Rest of World,,,,,,"$25,678,357",,https://www.the-numbers.com/movie/Leon,,"$26,000,000",11/3/2022
0,Australia,4/27/1995,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Australia#tab=box-office,"$26,000,000",11/3/2022
1,Germany,7/5/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Germany#tab=box-office,"$26,000,000",11/3/2022
2,South Korea,6/11/2020,"$27,783",130,130,216,"$312,173",5/6/2021,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/South-Korea#tab=box-office,"$26,000,000",11/3/2022
3,Turkey,10/7/2022,"$2,338",11,11,39,"$9,470",11/3/2022,https://www.the-numbers.com/movie/Leon,https://www.the-numbers.com/movie/Leon/Turkey#tab=box-office,"$26,000,000",11/3/2022
4,Rest of World,,,,,,"$25,678,357",,https://www.the-numbers.com/movie/Leon,,"$26,000,000",11/3/2022
0,Australia,3/17/1995,$0,0,1,3,"$2,405,151",12/18/2020,https://www.the-numbers.com/movie/Dumb-and-Dumber,https://www.the-numbers.com/movie/Dumb-and-Dumber/Australia#tab=box-office,"$119,224,626",12/18/2020
1,Rest of World,,,,,,"$116,819,475",,https://www.the-numbers.com/movie/Dumb-and-Dumber,,"$119,224,626",12/18/2020
0,Australia,3/17/1995,$0,0,1,3,"$2,405,151",12/18/2020,https://www.the-numbers.com/movie/Dumb-and-Dumber,https://www.the-numbers.com/movie/Dumb-and-Dumber/Australia#tab=box-office,"$119,224,626",12/18/2020
1,Rest of World,,,,,,"$116,819,475",,https://www.the-numbers.com/movie/Dumb-and-Dumber,,"$119,224,626",12/18/2020
0,South Korea,1/28/1995,$0,0,10,10,"$5,625",5/7/2020,https://www.the-numbers.com/movie/Immortal-Beloved,https://www.the-numbers.com/movie/Immortal-Beloved/South-Korea#tab=box-office,"$5,625",5/7/2020
0,South Korea,1/28/1995,$0,0,10,10,"$5,625",5/7/2020,https://www.the-numbers.com/movie/Immortal-Beloved,https://www.the-numbers.com/movie/Immortal-Beloved/South-Korea#tab=box-office,"$5,625",5/7/2020
0,South Korea,3/18/1995,$0,0,39,39,"$10,953",11/3/2021,https://www.the-numbers.com/movie/Legends-of-the-Fall-(1996),https://www.the-numbers.com/movie/Legends-of-the-Fall-(1996)/South-Korea#tab=box-office,"$94,000,000",11/3/2021
1,Rest of World,,,,,,"$93,989,047",,https://www.the-numbers.com/movie/Legends-of-the-Fall-(1996),,"$94,000,000",11/3/2021
0,South Korea,3/18/1995,$0,0,39,39,"$10,953",11/3/2021,https://www.the-numbers.com/movie/Legends-of-the-Fall-(1996),https://www.the-numbers.com/movie/Legends-of-the-Fall-(1996)/South-Korea#tab=box-office,"$94,000,000",11/3/2021
