,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
1,United Kingdom,10/10/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Halloween-(1978),https://www.the-numbers.com/movie/Halloween-(1978)/United-Kingdom#tab=box-office,"$23,000,000",10/20/2022
2,Rest of World,,,,,,"$22,999,616",,https://www.the-numbers.com/movie/Halloween-(1978),,"$23,000,000",10/20/2022
0,Australia,2/22/1979,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/Australia#tab=box-office,"$65,119",10/19/2022
1,New Zealand,4/1/1979,$0,0,1,2,$136,10/19/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,"$65,119",10/19/2022
2,Russia (CIS),6/20/2019,"$20,187",97,97,150,"$48,407",10/19/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/Russia-(CIS)#tab=box-office,"$65,119",10/19/2022
3,South Korea,3/3/1979,$0,0,5,5,"$7,323",7/20/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/South-Korea#tab=box-office,"$65,119",10/19/2022
4,United Kingdom,7/4/2018,"$9,253",2,2,2,"$9,253",7/16/2018,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/United-Kingdom#tab=box-office,"$65,119",10/19/2022
0,Australia,2/22/1979,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/Australia#tab=box-office,"$65,119",10/19/2022
1,New Zealand,4/1/1979,$0,0,1,2,$136,10/19/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/New-Zealand#tab=box-office,"$65,119",10/19/2022
2,Russia (CIS),6/20/2019,"$20,187",97,97,150,"$48,407",10/19/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/Russia-(CIS)#tab=box-office,"$65,119",10/19/2022
3,South Korea,3/3/1979,$0,0,5,5,"$7,323",7/20/2022,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/South-Korea#tab=box-office,"$65,119",10/19/2022
4,United Kingdom,7/4/2018,"$9,253",2,2,2,"$9,253",7/16/2018,https://www.the-numbers.com/movie/Deer-Hunter-The,https://www.the-numbers.com/movie/Deer-Hunter-The/United-Kingdom#tab=box-office,"$65,119",10/19/2022
0,Australia,12/3/2020,$15,1,1,1,$15,12/11/2020,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Australia#tab=box-office,"$165,981,982",6/28/2023
1,Italy,4/24/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Italy#tab=box-office,"$165,981,982",6/28/2023
2,New Zealand,7/9/2020,$0,0,1,1,$396,6/28/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/New-Zealand#tab=box-office,"$165,981,982",6/28/2023
3,Spain,4/16/2023,"$17,052",169,169,169,"$17,052",4/20/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Spain#tab=box-office,"$165,981,982",6/28/2023
4,United Kingdom,4/7/2023,"$19,129",128,128,176,"$92,304",6/21/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,"$165,981,982",6/28/2023
5,Rest of World,,,,,,"$165,872,215",,https://www.the-numbers.com/movie/Superman,,"$165,981,982",6/28/2023
0,Australia,12/3/2020,$15,1,1,1,$15,12/11/2020,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Australia#tab=box-office,"$165,981,982",6/28/2023
1,Italy,4/24/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Italy#tab=box-office,"$165,981,982",6/28/2023
2,New Zealand,7/9/2020,$0,0,1,1,$396,6/28/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/New-Zealand#tab=box-office,"$165,981,982",6/28/2023
3,Spain,4/16/2023,"$17,052",169,169,169,"$17,052",4/20/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/Spain#tab=box-office,"$165,981,982",6/28/2023
4,United Kingdom,4/7/2023,"$19,129",128,128,176,"$92,304",6/21/2023,https://www.the-numbers.com/movie/Superman,https://www.the-numbers.com/movie/Superman/United-Kingdom#tab=box-office,"$165,981,982",6/28/2023
5,Rest of World,,,,,,"$165,872,215",,https://www.the-numbers.com/movie/Superman,,"$165,981,982",6/28/2023
