,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Taxi-Driver/Australia#tab=box-office,2020/11/27,-,$653, ,1,$653,  $653,weekend,1,
0,https://www.the-numbers.com/movie/Taxi-Driver/Netherlands#tab=box-office,2017/07/07,21,"$7,515", ,29,$259,"  $7,515",weekend,1,
1,https://www.the-numbers.com/movie/Taxi-Driver/Netherlands#tab=box-office,2017/07/14,29,"$6,035",-20%,15,$402,"  $21,745",weekend,2,
0,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2020/08/07,-,$511, ,1,$511,  $511,weekend,982,
1,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2021/07/02,-,"$1,585", ,1,"$1,585","  $1,585",weekend,"1,029",
2,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2023/04/28,-,"$1,016", ,1,"$1,016","  $2,405",weekend,"1,124",
0,https://www.the-numbers.com/movie/Taxi-Driver/Portugal#tab=box-office,2016/09/23,22,"$2,637", ,1,"$2,637","  $2,637",weekend,"2,059",
1,https://www.the-numbers.com/movie/Taxi-Driver/Portugal#tab=box-office,2016/09/30,-,"$1,989",-25%,1,"$1,989","  $5,919",weekend,"2,060",
0,https://www.the-numbers.com/movie/Taxi-Driver/Russia-(CIS)#tab=box-office,2021/06/18,14,"$12,921", ,18,$718,"  $12,921",weekend,1,
1,https://www.the-numbers.com/movie/Taxi-Driver/Russia-(CIS)#tab=box-office,2021/06/25,12,"$46,966",+263%,204,$230,"  $61,871",weekend,1,
0,https://www.the-numbers.com/movie/Taxi-Driver/United-Kingdom#tab=box-office,2017/02/10,-,"$25,973", ,8,"$3,247","  $25,973",weekend,1,
0,https://www.the-numbers.com/movie/Taxi-Driver/Australia#tab=box-office,2020/11/27,-,$653, ,1,$653,  $653,weekend,1,
0,https://www.the-numbers.com/movie/Taxi-Driver/Netherlands#tab=box-office,2017/07/07,21,"$7,515", ,29,$259,"  $7,515",weekend,1,
1,https://www.the-numbers.com/movie/Taxi-Driver/Netherlands#tab=box-office,2017/07/14,29,"$6,035",-20%,15,$402,"  $21,745",weekend,2,
0,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2020/08/07,-,$511, ,1,$511,  $511,weekend,982,
1,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2021/07/02,-,"$1,585", ,1,"$1,585","  $1,585",weekend,"1,029",
2,https://www.the-numbers.com/movie/Taxi-Driver/New-Zealand#tab=box-office,2023/04/28,-,"$1,016", ,1,"$1,016","  $2,405",weekend,"1,124",
0,https://www.the-numbers.com/movie/Taxi-Driver/Portugal#tab=box-office,2016/09/23,22,"$2,637", ,1,"$2,637","  $2,637",weekend,"2,059",
1,https://www.the-numbers.com/movie/Taxi-Driver/Portugal#tab=box-office,2016/09/30,-,"$1,989",-25%,1,"$1,989","  $5,919",weekend,"2,060",
0,https://www.the-numbers.com/movie/Taxi-Driver/Russia-(CIS)#tab=box-office,2021/06/18,14,"$12,921", ,18,$718,"  $12,921",weekend,1,
1,https://www.the-numbers.com/movie/Taxi-Driver/Russia-(CIS)#tab=box-office,2021/06/25,12,"$46,966",+263%,204,$230,"  $61,871",weekend,1,
0,https://www.the-numbers.com/movie/Taxi-Driver/United-Kingdom#tab=box-office,2017/02/10,-,"$25,973", ,8,"$3,247","  $25,973",weekend,1,
0,https://www.the-numbers.com/movie/Omen-The-(1976)/South-Korea#tab=box-office,2019/07/19,-,"$3,019", ,6,$503,"  $6,546",weekend,"2,199",
0,https://www.the-numbers.com/movie/Omen-The-(1976)/South-Korea#tab=box-office,2019/07/19,-,"$3,019", ,6,$503,"  $6,546",weekend,"2,199",
0,https://www.the-numbers.com/movie/Carrie-(1976)/Australia#tab=box-office,2020/11/27,-,"$1,069", ,27,$40,"  $1,876",weekend,"2,281",
0,https://www.the-numbers.com/movie/Carrie-(1976)/New-Zealand#tab=box-office,2022/08/19,-,$206, ,1,$206,  $206,weekend,43,
0,https://www.the-numbers.com/movie/Carrie-(1976)/South-Korea#tab=box-office,2020/07/03,-,"$1,592", ,7,$227,"  $6,501",weekend,"2,182",
0,https://www.the-numbers.com/movie/Carrie-(1976)/Australia#tab=box-office,2020/11/27,-,"$1,069", ,27,$40,"  $1,876",weekend,"2,281",
0,https://www.the-numbers.com/movie/Carrie-(1976)/New-Zealand#tab=box-office,2022/08/19,-,$206, ,1,$206,  $206,weekend,43,
0,https://www.the-numbers.com/movie/Carrie-(1976)/South-Korea#tab=box-office,2020/07/03,-,"$1,592", ,7,$227,"  $6,501",weekend,"2,182",
0,https://www.the-numbers.com/movie/Rocky/New-Zealand#tab=box-office,2022/01/21,-,$20, ,1,$20,  $20,weekend,12,
0,https://www.the-numbers.com/movie/Rocky/United-Kingdom#tab=box-office,2020/09/25,-,"$13,748", ,130,$106,"  $13,748",weekend,1,
0,https://www.the-numbers.com/movie/Rocky/New-Zealand#tab=box-office,2022/01/21,-,$20, ,1,$20,  $20,weekend,12,
0,https://www.the-numbers.com/movie/Rocky/United-Kingdom#tab=box-office,2020/09/25,-,"$13,748", ,130,$106,"  $13,748",weekend,1,
