,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,China,1/1/2010,$0,0,39,39,"$8,780,000",9/8/2020,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China),https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,"$8,780,000",9/8/2020
0,China,1/1/2010,$0,0,39,39,"$8,780,000",9/8/2020,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China),https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,"$8,780,000",9/8/2020
0,South Korea,1/21/2010,$0,0,71,71,"$725,032",6/24/2020,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng/South-Korea#tab=box-office,"$44,195,779",6/24/2020
1,Rest of World,,,,,,"$43,470,747",,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng,,"$44,195,779",6/24/2020
0,South Korea,1/21/2010,$0,0,71,71,"$725,032",6/24/2020,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng/South-Korea#tab=box-office,"$44,195,779",6/24/2020
1,Rest of World,,,,,,"$43,470,747",,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng,,"$44,195,779",6/24/2020
0,Bolivia,11/22/2012,"$6,602",3,3,5,"$13,545",12/29/2018,https://www.the-numbers.com/movie/From-Paris-With-Love,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,"$29,061,741",12/29/2018
1,Rest of World,,,,,,"$29,048,196",,https://www.the-numbers.com/movie/From-Paris-With-Love,,"$29,061,741",12/29/2018
0,Bolivia,11/22/2012,"$6,602",3,3,5,"$13,545",12/29/2018,https://www.the-numbers.com/movie/From-Paris-With-Love,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,"$29,061,741",12/29/2018
1,Rest of World,,,,,,"$29,048,196",,https://www.the-numbers.com/movie/From-Paris-With-Love,,"$29,061,741",12/29/2018
0,Lebanon,2/11/2010,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Beauty-and-the-Beast-(2010),https://www.the-numbers.com/movie/Beauty-and-the-Beast-(2010)/Lebanon#tab=box-office,"$11,700,000",
