,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
137,https://www.the-numbers.com/movie/October-(India)-(2018),[],[],,,,,,,,"April 13th, 2018 (Wide) (Australia)
April 13th, 2018 (Wide) (India)
April 13th, 2018 (Wide) (New Zealand)
April 13th, 2018 (Limited) (United Kingdom)
",,,115 minutes,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,India,Hindi,n/a,"$6,766,408","$6,766,408",,,
138,https://www.the-numbers.com/movie/Taxi-5-(France)-(2018),[],"[['Stephane Moreno Carpio', 'First Assistant Director']]",,,,,,,,"April 13th, 2018 (Wide), released as Такси 5 (Bulgaria)
April 13th, 2018 (Wide) (France)
April 20th, 2018 (Wide), released as Taksi 5 (Lithuania)
May 4th, 2018 (Wide) (Poland)
May 4th, 2018 (Wide), released as Taksi 5 (Turkey)
... Show all releases
",,,102 minutes,Taxi,Create your own comparison chart…,IMAX: DMR,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,France,French,n/a,"$41,957,523","$41,957,523",,,
139,https://www.the-numbers.com/movie/Trener-(Russia)-(2018),[],[],,,,"$6,250,000 (worldwide box office is 2.1 times production budget)",,,,"April 19th, 2018 (Wide), released as Тренер (Russia (CIS))
April 27th, 2018 (Limited) (United Kingdom)
June 29th, 2018 (Wide), released as The Coach (China)
",,,138 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,Russian Federation,Russian,n/a,"$13,201,162","$13,201,162",,,
140,https://www.the-numbers.com/movie/21-Ke-La-(China)-(2018),[],[],,,,,,,,"April 20th, 2018 (Wide) (China)
",,,90 minutes,,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$17,241,380","$17,241,380",,,
141,https://www.the-numbers.com/movie/Bharat-Ane-Nenu-(India),[],"[['Siva Koratala', 'Director']]","$2,663,090 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),13.3% (domestic box office/worldwide),,"305 opening theaters/305 max. theaters, 1.0 weeks average run per theater","$3,054,807","April 20th, 2018 (Limited) by Great India Films","April 20th, 2018 (Wide) (Australia)
April 20th, 2018 (Wide) (New Zealand)
April 21st, 2018 (Wide) (India)
",,Not Rated *,173 minutes,,vs. RangasthalamCreate your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,India,Telugu,"$2,663,090","$17,406,688","$20,069,778",,,
142,https://www.the-numbers.com/movie/Charming-(Canada)-(2018),"['Nia Vardalos', 'John Cleese', 'Avril Lavigne', 'Ashley Tisdale', 'G.E.M.', 'Wilmer Valderrama', 'Sia*', 'Demi Lovato']","[['Ross Venokur', 'Director'], ['Ross Venokur', 'Screenwriter'], ['John H. Williams', 'Producer'], ['Demi Moore', 'Executive Producer'], ['Henry Skelsey', 'Executive Producer'], ['Jon Christianson', 'Executive Producer']]",,,,,,,"August 2nd, 2019 (Limited) by Smith Global Media","April 20th, 2018 (Wide), released as El Principe encantador (Spain)
May 18th, 2018 (Wide), released as Чаровният принц (Bulgaria)
May 18th, 2018 (Wide), released as Yakışıklı Prens  (Turkey)
June 1st, 2018 (Wide), released as Príncipe Bué Encantado (Portugal)
June 28th, 2018 (Wide), released as РАСПРЕКРАСНЫЙ ПРИНЦ (Russia (CIS))
... Show all releases
","January 8th, 2021 by Netflix",,90 minutes,,Create your own comparison chart…,,Original Screenplay,Musical,Digital Animation,Kids Fiction,"3QU Media, Vanguard Animation, WV Enterprises","Canada, United States",English,n/a,"$6,919,968","$6,919,968",,,
143,https://www.the-numbers.com/movie/I-Feel-Pretty,"['Michelle Williams', 'Rory Scovel', 'Emily Ratajkowski', 'Naomi Campbell', 'Lauren Hutton', 'Amy Schumer']","[['Abby Kohn', 'Director'], ['Marc Silverstein', 'Director'], ['Abby Kohn', 'Screenwriter'], ['Marc Silverstein', 'Screenwriter'], ['Nicolas Chartier', 'Producer'], ['McG*', 'Producer'], ['Alissa Phillips', 'Producer'], ['Dominic Rustam', 'Producer'], ['Mary Viola', 'Producer'], ['Amy Schumer', 'Producer'], ['Justin Bursch', 'Executive Producer'], ['Kevin Kane', 'Executive Producer'], ['Jonathan Deckter', 'Executive Producer'], ['Daniel Rappaport', 'Executive Producer'], ['Wang Zhongjun', 'Executive Producer'], ['Wang Zhonglei', 'Executive Producer'], ['Felice Bee', 'Executive Producer'], ['Donald Tang', 'Executive Producer'], ['Robert Simonds', 'Executive Producer'], ['Adam Fogelson', 'Executive Producer'], ['Florian Ballhaus', 'Director of Photography'], ['William O. Hunter*', 'Production Designer'], ['Tia Nolan', 'Editor'], ['Debra McGuire', 'Costume Designer'], ['Michael Andrews', 'Composer'], ['Linda Cohen', 'Music Supervisor'], ['Justine Arteta', 'Casting Director'], ['Kim Davis-Wagner', 'Casting Director']]","$16,030,218 (32.9% of total gross)",3.04 (domestic box office/biggest weekend),53.4% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 2.9 times production budget)","3,440 opening theaters/3,440 max. theaters, 4.6 weeks average run per theater","$55,972,990","April 20th, 2018 (Wide) by STX Entertainment","April 20th, 2018 (Wide) (Australia)
April 20th, 2018 (Wide) (New Zealand)
April 27th, 2018 (Wide), released as Диагноза: Секси! (Bulgaria)
May 4th, 2018 (Wide) (Netherlands)
May 4th, 2018 (Wide) (United Kingdom)
... Show all releases
","July 3rd, 2018 by Universal Home Entertainment","PG-13 for sexual content, some partial nudity, and language.(Rating bulletin 2519 (Cert #51524), 3/21/2018)",110 minutes,,vs. Life of the PartyCreate your own comparison chart…,"Hallucinations, Fashion, Romance, Relationships Gone Wrong, Body Swap, Farcical / Slapstick Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Voltage Pictures, Wonderland Sound and Vision, Huayi Brothers Pictures Ltd, STX Entertainment, Asia Production Fund One Limited, Soundford Limited",United States,English,"$48,795,601","$42,648,494","$91,444,095","$2,472,033","$1,797,375","$4,269,408"
144,https://www.the-numbers.com/movie/Inuyashiki-(Japan),[],[],,,,,,,,"April 20th, 2018 (Wide) (Japan)
June 1st, 2018 (Wide) (Australia)
June 1st, 2018 (Wide) (New Zealand)
April 22nd, 2020 (Wide) (South Korea)
",,,127 minutes,,Create your own comparison chart…,,Based on Comic/Graphic Novel,Thriller/Suspense,Live Action,Fantasy,,Japan,Japanese,n/a,"$5,638,854","$5,638,854",,,
145,https://www.the-numbers.com/movie/Larguees-(France),[],"[['Eloïse Lang', 'Director']]",,,,,,,,"April 20th, 2018 (Wide) (France)
July 27th, 2018 (Wide), released as Vacaciones con mama (Spain)
August 31st, 2018 (Wide), released as Lá Vamos Nós Outra Vez! (Portugal)
",,,95 minutes,,Create your own comparison chart…,,,Comedy,,,,France,French,n/a,"$6,367,018","$6,367,018",,,
146,https://www.the-numbers.com/movie/Love-Addict-(France),[],"[['Frank Bellocq', 'Director']]",,,,,,,,"April 20th, 2018 (Wide) (France)
",,,93 minutes,,Create your own comparison chart…,,,Comedy,,,,France,French,n/a,"$5,498,768","$5,498,768",,,
147,https://www.the-numbers.com/movie/Super-Troopers-2,"['Rob Lowe', 'Brian Cox', 'Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme', 'Paul Soter', 'Erik Stolhanske']","[['Jay Chandrasekhar', 'Director'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Richard Perello', 'Producer'], ['Charles Stiefel', 'Executive Producer'], ['Peter E. Lengyel', 'Executive Producer'], ['Todd Stiefel', 'Executive Producer'], ['Brent Stiefel', 'Executive Producer'], ['Michael Hassan', 'Executive Producer'], ['Richard Hassan', 'Executive Producer'], ['Kris Meyer', 'Executive Producer'], ['Justin Begnaud', 'Executive Producer'], ['Jamie Greene', 'Executive Producer'], ['David Gendron', 'Executive Producer'], ['Michael Hansen', 'Executive Producer'], ['Ali Jazayeri', 'Executive Producer'], ['Peter Thompson', 'Co-Executive Producer'], ['Brian Walsh', 'Co-Executive Producer'], ['Sean Patrick Burke', 'Co-Executive Producer'], ['Jason Moring', 'Co-Executive Producer'], ['Mark Padilla', 'Co-Executive Producer'], ['Kayvan S.T. Khalatbari', 'Co-Executive Producer'], ['Nicholas A. Hice', 'Co-Executive Producer'], ['Andy Juett', 'Co-Executive Producer'], ['Paul Italia', 'Co-Executive Producer'], ['Cris Italia', 'Co-Executive Producer'], ['David Kimowitz', 'Co-Executive Producer'], ['Joe Collins', 'Director of Photography'], ['Cabot McMullen', 'Production Designer'], ['Spencer Houck', 'Editor'], ['Debra McGuire', 'Costume Designer'], ['Benjamin C. Dewey', 'Line Producer'], ['Mary Vernieu', 'Casting Director'], ['Venus Kanani', 'Casting Director']]","$15,181,624 (49.6% of total gross)",2.02 (domestic box office/biggest weekend),95.8% (domestic box office/worldwide),"$13,500,000 (worldwide box office is 2.4 times production budget)","2,038 opening theaters/2,125 max. theaters, 4.1 weeks average run per theater","$35,120,945","April 20th, 2018 (Wide) by 20th Century Fox","April 20th, 2018 (Wide) (Australia)
April 20th, 2018 (Wide) (New Zealand)
May 4th, 2018 (Wide), released as Супер патрул 2 (Bulgaria)
May 4th, 2018 (Wide), released as Super Maderos 2 (Spain)
June 15th, 2018 (Wide) (United Kingdom)
... Show all releases
","July 17th, 2018 by Fox Home Entertainment","R for crude sexual content and language throughout, drug material and some graphic nudity.(Rating bulletin 2477 (Cert #51074), 5/24/2017)",99 minutes,Super Troopers,vs. CHiPSCreate your own comparison chart…,"Directing Yourself, Screenplay Written By the Star, Delayed Sequel, Crowdfunding, Set in Canada, RCMP / Mounties, Police life, Corrupt Cops, Ensemble, Undercover, Smuggler, Farcical / Slapstick Comedy, Scene in End Credits, Kidnap, Rescue",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Broken Lizard Industries, Fox Searchlight Pictures, Cataland Films",United States,English,"$30,617,396","$1,349,344","$31,966,740","$3,426,713","$4,044,381","$7,471,094"
148,https://www.the-numbers.com/movie/Traffik,"['Laz Alonso', 'Roselyn Sánchez', 'Dawn Olivieri', 'Luke Goss', 'Missi Pyle', 'William Fichtner', 'Paula Patton', 'Omar Epps']","[['Deon Taylor', 'Director'], ['Deon Taylor', 'Screenwriter'], ['Deon Taylor', 'Producer'], ['Paula Patton', 'Producer'], ['Roxanne Avent', 'Producer'], ['Robert F. Smith', 'Executive Producer'], ['Mark Burg', 'Executive Producer'], ['Dante Spinotti', 'Director of Photography'], ['Melissa Kent', 'Editor'], ['Geoff Zanelli', 'Composer'], ['Kimberly Hardin*', 'Casting Director'], ['Billy Murphy', 'Casting Director']]","$3,941,338 (42.9% of total gross)",2.33 (domestic box office/biggest weekend),96.1% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 2.4 times production budget)","1,046 opening theaters/1,046 max. theaters, 3.2 weeks average run per theater","$10,537,362","April 20th, 2018 (Wide) by Lionsgate","April 25th, 2018 (Wide) (West Indies)
May 11th, 2018 (Wide) (South Africa)
June 15th, 2018 (Wide) (Bangladesh)
September 21st, 2018 (Wide) (Mexico)
","July 10th, 2018 by Lionsgate Home Entertainment","R for violent and disturbing material, language throughout, some drug use and sexual content.(Rating bulletin 2520 (Cert #51515), 3/28/2018)",96 minutes,,vs. PricelessCreate your own comparison chart…,"Cabin in the Woods, Motorcycle Gangs, Gangs, Organized Crime, Human-Trafficking, Sex Crimes, Prostitution, Action Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Hidden Empire Film Group, Third Eye Motion Picture Company, Summit Entertainment, Codeblack Films",United States,English,"$9,186,156","$375,075","$9,561,231","$1,145,536","$332,208","$1,477,744"
149,https://www.the-numbers.com/movie/Tuo-Dan-Gao-Ji-(China)-(2018),[],[],,,,,,,,"April 20th, 2018 (Wide), released as Dude's Manual (Australia)
April 20th, 2018 (Wide) (China)
April 20th, 2018 (Wide), released as Dude's Manual (New Zealand)
",,,101 minutes,,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$5,504,562","$5,504,562",,,
150,https://www.the-numbers.com/movie/Loro-1-(Italy)-(2018),"['Elena Sofia Ricci', 'Riccardo Scamarcio', 'Kasia Smutniak', 'Euridice Axen', 'Fabrizio Bentivoglio', 'Roberto de Francesco', 'Dario Cantarelli', 'Anna Bonaiuto', 'Giovanni Esposito', 'Toni Servillo']","[['Paolo Sorrentino', 'Director'], ['Paolo Sorrentino', 'Story by'], ['Paolo Sorrentino', 'Screenwriter'], ['Umberto Contarello', 'Screenwriter'], ['Luca Bigazzi', 'Director of Photography'], ['Cristiano Travaglioli', 'Editor'], ['Lele Marchitelli', 'Composer'], ['Stefania Cella', 'Production Designer'], ['Carlo Poggioli', 'Costume Designer'], ['Emanuele Cecere', 'Sound Mixer'], ['Silvia Moraes', 'Sound Editor'], ['Davide Bertoni', 'First Assistant Director'], ['Nicola Giuliano', 'Producer'], ['Francesca Cima', 'Producer'], ['Carlotta Calori', 'Producer'], ['Viola Prestieri', 'Producer'], ['Jerome Seydoux', 'Co-Producer'], ['Ardavan Safaee', 'Co-Producer'], ['Muriel Sauzay', 'Co-Producer']]","$5,317 (14.9% of total gross)",4.20 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,"1 opening theaters/11 max. theaters, 1.5 weeks average run per theater","$40,619","September 20th, 2019 (Limited) by IFC Films","April 24th, 2018 (Wide) (Italy)
October 25th, 2018 (Wide), released as Лоро 1 (Russia (CIS))
November 2nd, 2018 (Wide) (France)
November 2nd, 2018 (Wide) (Netherlands)
November 16th, 2018 (Wide), released as Oni a Silvio (Czech Republic)
... Show all releases
",,Not Rated,104 minutes,,vs. YouthCreate your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,"Indigo Film, Pathe, France 2 Cinema, OCS., Ministero Dei Beni e Delle Attivita Culturali e del Turismo, Regione Lazio, Oceania Produzioni Internazionali Cinematografiche, Progetto Cofinanziato Dall’Unione Europea, Fondazione Sardegna Film Commission, Fondo Sardegna Ospitalita, Fondo Filming Olbia, Universal Pictures, France Television","France, Italy",Italian,"$35,613","$6,410,727","$6,446,340",,,
151,https://www.the-numbers.com/movie/Avengers-Infinity-War,"['Anthony Mackie', 'Tom Hiddleston', 'Idris Elba', 'Peter Dinklage', 'Gwyneth Paltrow', 'Benicio del Toro', 'Robert Downey, Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Benedict Cumberbatch', 'Don Cheadle', 'Tom Holland', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Sebastian Stan', 'Danai Gurira', 'Letitia Wright', 'Dave Bautista', 'Zoe Saldana', 'Josh Brolin', 'Chris Pratt', 'Benedict Wong', 'Pom Klementieff', 'Karen Gillan', 'Vin Diesel', 'Bradley Cooper']","[['Joe Russo', 'Director'], ['Anthony Russo', 'Director'], ['Christopher Markus', 'Screenwriter'], ['Stephen McFeely', 'Screenwriter'], ['Kevin Feige', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Michael Grillo', 'Executive Producer'], ['Trinh Tran', 'Executive Producer'], ['Jon Favreau', 'Executive Producer'], ['James Gunn', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Mitch Bell', 'Co-Producer'], ['Trent Opaloch', 'Director of Photography'], ['Charles Wood', 'Production Designer'], ['Jeffrey Ford', 'Editor'], ['Matthew Schmidt', 'Editor'], ['Judianna Makovsky', 'Costume Designer'], ['Dan DeLeeuw', 'Visual Effects Supervisor'], ['Alan Silvestri', 'Composer'], ['Dave Jordan', 'Music Supervisor'], ['Sarah Halley Finn', 'Casting Director']]","$257,698,183 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),33.1% (domestic box office/worldwide),"$300,000,000 (worldwide box office is 6.8 times production budget)","4,474 opening theaters/4,474 max. theaters, 7.7 weeks average run per theater","$778,663,201","April 27th, 2018 (Wide) by Walt DisneyApril 27th, 2018 (IMAX) by Walt Disney","April 25th, 2018 (Wide) (Australia)
April 25th, 2018 (Wide) (France)
April 25th, 2018 (Wide) (Hong Kong)
April 25th, 2018 (Wide) (Indonesia)
April 25th, 2018 (Wide) (Italy)
... Show all releases
","July 31st, 2018 by Walt Disney Home Entertainment","PG-13 for intense sequences of sci-fi violence and action throughout, language and some crude references.(Rating bulletin 2522 (Cert #51517), 4/11/2018)",156 minutes,Marvel Cinematic UniverseAvengers,"All-Time Top-Grossing FilmsBlockbusters, 2018vs. Avengers: EndgameCreate your own comparison chart…","Marvel Comics, Robot, End of the World, Hallucinations, Super Villains, Ensemble, Franchise Crossover, Set in Outer Space, Gods and Goddesses, Non-Chronological, Death of a Sibling, Motion Capture Performance, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Filmed in Pinewood Atlanta Studios, Filmed in Georgia, United States, Filmed in Scotland, Filmed in United States, Filmed in United Kingdom, Filmed in Edinburgh, Scotland, Filmed in Glasgow, Scotland, Filmed in the Scottish Highlands, Filmed in Central Park, Atlanta, GA, Filmed in Queens, New York, NY, Filmed in New York, United States, Filmed in New York, NY, Filmed in Wardpark Studios, Lanarkshire, Scotland, Filmed in Lanarkshire, Scotland, Filmed in Banaue Rice Terraces, Ifugao, Philippines, Filmed in Ifugao, Philippines, Filmed in Philippines, Filmed in Fayette County, GA, Action Adventure",Based on Comic/Graphic Novel,Action,Animation/Live Action,Super Hero,Marvel Studios,United States,English,"$678,815,482","$1,369,544,272","$2,048,359,754","$25,785,420","$78,231,511","$104,016,931"
152,https://www.the-numbers.com/movie/Disobedience-(2018),"['Alessandro Nivola', 'Rachel Weisz', 'Rachel McAdams']","[['Sebastian Lelio', 'Director'], ['Sebastian Lelio', 'Screenwriter'], ['Rebecca Lenkiewicz', 'Screenwriter'], ['Rachel Weisz', 'Producer'], ['Ed Guiney', 'Producer'], ['Frida Torresblanco', 'Producer'], ['Rose Garnet', 'Executive Producer'], ['Daniel Battsek', 'Executive Producer'], ['Ben Browning', 'Executive Producer'], ['Glen Basner', 'Executive Producer'], ['Eric Laufer', 'Executive Producer'], ['Giovanna Randall', 'Executive Producer'], ['Andrew Lowe', 'Executive Producer'], ['Nina Gold', 'Casting Director'], ['Odile Dicks-Mireaux', 'Costume Designer'], ['Sarah Finlay', 'Production Designer'], ['Matthew Herbert', 'Composer'], ['Nathan Nugent', 'Editor'], ['Rachel Dargavel', 'Line Producer'], ['Danny Cohen', 'Director of Photography'], ['Naomi Alderman', 'Based on novel by']]","$237,393 (6.8% of total gross)",6.67 (domestic box office/biggest weekend),48.4% (domestic box office/worldwide),,"5 opening theaters/247 max. theaters, 4.0 weeks average run per theater","$3,992,673","April 27th, 2018 (Limited) by Bleecker Street","May 17th, 2018 (Wide) (Chile)
May 25th, 2018 (Wide) (Spain)
June 15th, 2018 (Wide) (Australia)
June 15th, 2018 (Wide) (France)
June 21st, 2018 (Wide) (Brazil)
... Show all releases
","July 10th, 2018 by Universal Home Entertainment","R for some strong sexuality.(Rating bulletin 2512 (Cert #51445), 1/31/2018)",114 minutes,,vs. CarolCreate your own comparison chart…,"Set in London, Jewish, Childhood Friends, Scandal, Orthodox Religion, Romance, LGBTQ+, You Can't Go Home Again",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Element Pictures, Film4, FilmNation Entertainment, Bleecker Street , LC6 Productions, Braven Films","Ireland, United Kingdom, United States",English,"$3,480,702","$3,714,403","$7,195,105",,,
153,https://www.the-numbers.com/movie/Hou-Lai-De-Wo-Men-(China),[],[],,,,,,,,"April 27th, 2018 (Wide) (China)
","June 21st, 2018 by Netflix, released as Us and Them",,90 minutes,,Create your own comparison chart…,,,Romantic Comedy,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$209,221,328","$209,221,328",,,
154,https://www.the-numbers.com/movie/Mu-Hou-Wan-Jia-(China)-(2018),[],[],,,,,,,,"April 27th, 2018 (Wide) (China)
May 4th, 2018 (Wide), released as A Or B (Australia)
May 4th, 2018 (Wide), released as A or B (New Zealand)
May 4th, 2018 (Wide), released as A or B (United Kingdom)
",,,90 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$56,235,548","$56,235,548",,,
155,https://www.the-numbers.com/movie/Di-Ya-Cao-(China),[],[],,,,,,,,"April 28th, 2018 (Wide) (China)
May 4th, 2018 (Wide), released as The Trough (Australia)
May 4th, 2018 (Wide) (Hong Kong)
May 11th, 2018 (Wide), released as The Trough (New Zealand)
",,,90 minutes,,Create your own comparison chart…,,,Thriller/Suspense,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$5,483,241","$5,483,241",,,
156,https://www.the-numbers.com/movie/Tie-Mu-Zhen-Chuan-Shuo-(China)-(2018),[],[],,,,,,,,"April 28th, 2018 (Wide) (China)
",,,90 minutes,,Create your own comparison chart…,Martial Arts,Based on Real Life Events,Multiple Genres,Multiple Production Methods,Dramatization,,China,Mandarin,n/a,"$5,957,524","$5,957,524",,,
157,https://www.the-numbers.com/movie/Champion-(South-Korea),[],"[['Kim Yong-wan', 'Director']]","$17,095 (17.5% of total gross)",3.02 (domestic box office/biggest weekend),1.1% (domestic box office/worldwide),,"2 opening theaters/29 max. theaters, 1.3 weeks average run per theater","$111,805","May 11th, 2018 (Limited) by Well Go USA","May 1st, 2018 (Wide) (South Korea)
","October 9th, 2018 by Well Go USA Video",Not Rated,108 minutes,,Create your own comparison chart…,"Miscellaneous Sports, Family Movie, Set in South Korea, Inspirational Sports",Original Screenplay,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"$97,470","$8,616,651","$8,714,121",,,
158,https://www.the-numbers.com/movie/102-Not-Out-(India),[],"[['Umesh Shukla', 'Director']]","$483,681 (36.1% of total gross)",2.77 (domestic box office/biggest weekend),8.0% (domestic box office/worldwide),,"102 opening theaters/102 max. theaters, 3.6 weeks average run per theater","$1,536,996","May 4th, 2018 (Limited) by Sony Pictures","May 3rd, 2018 (Wide) (Bahrain)
May 3rd, 2018 (Wide) (Kuwait)
May 3rd, 2018 (Wide) (Oman)
May 3rd, 2018 (Wide) (Qatar)
May 3rd, 2018 (Wide) (United Arab Emirates)
... Show all releases
",,"PG for some thematic material.(Rating bulletin 2522 (Cert #51554), 4/11/2018)",101 minutes,,Create your own comparison chart…,"Autumn Years, Bollywood, World Record Attempt, Dysfunctional Family",Based on Play,Comedy,Live Action,Contemporary Fiction,"SPE Films India, Treetop Productions",India,Hindi,"$1,339,909","$15,425,303","$16,765,212",,,
159,https://www.the-numbers.com/movie/Sobibor-(Russia),[],"[['Konstantin Khabenskiy', 'Director']]",,,,,,,,"May 3rd, 2018 (Wide), released as СОБИБОР (Russia (CIS))
May 4th, 2018 (Wide), released as Sobiboras (Lithuania)
October 12th, 2018 (Wide) (Netherlands)
October 19th, 2018 (Wide) (Argentina)
",,,110 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Historical Fiction,,Russian Federation,Russian,n/a,"$5,096,609","$5,096,609",,,
160,https://www.the-numbers.com/movie/Overboard-(Remake)-(2018),"['Eva Longoria', 'John Hannah', 'Eugenio Derbez', 'Anna Faris']","[['Rob Greenberg', 'Director'], ['Bob Fisher', 'Screenwriter'], ['Rob Greenberg', 'Screenwriter'], ['Leslie Dixon', 'Screenwriter'], ['Leslie Dixon', 'Story by'], ['Eugenio Derbez', 'Producer'], ['Benjamin Odell', 'Producer'], ['Bob Fisher', 'Producer'], ['Brendan Ferguson', 'Executive Producer'], ['Michael Barrett', 'Director of Photography'], ['Brent Thomas', 'Production Designer'], ['Lee Haxall', 'Editor'], ['Lyle Workman', 'Composer'], ['Howard Paar', 'Music Supervisor'], ['Karin Nosella', 'Costume Designer'], ['Deborah Aquila', 'Casting Director'], ['Tricia Wood', 'Casting Director']]","$14,711,101 (29.2% of total gross)",3.42 (domestic box office/biggest weekend),55.1% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 7.6 times production budget)","1,623 opening theaters/2,006 max. theaters, 5.0 weeks average run per theater","$57,717,179","May 4th, 2018 (Wide) by Lionsgate","May 11th, 2018 (Wide), released as Зад борда (Bulgaria)
May 11th, 2018 (Wide), released as Hombre Al Agua (Mexico)
May 17th, 2018 (Wide), released as ЗА БОРТОМ (Russia (CIS))
May 25th, 2018 (Wide) (Netherlands)
June 15th, 2018 (Wide) (Germany)
... Show all releases
","July 10th, 2018 by Lionsgate Home Entertainment","PG-13 for suggestive material, partial nudity and some language.(Rating bulletin 2509 (Cert #51392), 1/10/2018)",112 minutes,,vs. About a BoyCreate your own comparison chart…,"Remake, Faulty Memory, Romance, Boss From Hell, Cross-Class Romance, Genderbending Casting, Unexpected Families, Hispanic",Remake,Romantic Comedy,Live Action,Contemporary Fiction,"Pantelion Films, Metro-Goldwyn-Mayer Pictures, 3Pas Studios",United States,English,"$50,316,123","$40,928,790","$91,244,913","$3,628,191","$2,181,536","$5,809,727"
161,https://www.the-numbers.com/movie/Rapurasu-no-majo-(Japan),[],"[['Takashi Miike', 'Director']]",,,,,,,,"May 4th, 2018 (Wide) (Japan)
May 9th, 2019 (Wide) (South Korea)
",,,115 minutes,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,,Japan,Japanese,n/a,"$10,973,351","$10,973,351",,,
162,https://www.the-numbers.com/movie/RBG-(Documentary)-(2018),[],"[['Julie Cohen', 'Director'], ['Betsy West', 'Director'], ['Betsy West', 'Producer'], ['Justin Wilkes', 'Producer'], ['Sara Bernstein', 'Producer'], ['Julie Cohen', 'Producer'], ['Ron Howard', 'Executive Producer'], ['Brian Grazer', 'Executive Producer'], ['Michael Rosenberg', 'Executive Producer'], ['Amy Entelis', 'Executive Producer'], ['Courtney Sexton', 'Executive Producer'], ['Oren Jacoby', 'Executive Producer'], ['Carla Gutierrez', 'Editor']]","$578,470 (4.1% of total gross)",10.91 (domestic box office/biggest weekend),97.3% (domestic box office/worldwide),,"34 opening theaters/878 max. theaters, 4.8 weeks average run per theater","$16,116,941","May 4th, 2018 (Limited) by Magnolia PicturesSeptember 25th, 2020 (Special Engagement) by Magnolia Pictures","May 18th, 2018 (Wide), released as Rbg (Australia)
August 3rd, 2018 (Wide) (New Zealand)
January 4th, 2019 (Limited) (United Kingdom)
March 28th, 2019 (Wide) (South Korea)
","August 28th, 2018 by Magnolia Home Entertainment","PG for some thematic elements and language.(Rating bulletin 2516 (Cert #51494), 2/28/2018)",97 minutes,,vs. The Final YearCreate your own comparison chart…,"1970s, Biography, Supreme Court, Lawyers, Sundance Film Festival 2018",Based on Real Life Events,Documentary,Live Action,Factual,"CNN Films, BBC Storyville, Julia Child Foundation for Gastronomy and the Culinary Arts, Imagine Documentaries",United States,English,"$14,051,361","$394,210","$14,445,571","$795,027","$240,665","$1,035,692"
