,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Dr-Strangelove/New-Zealand#tab=box-office,2021/04/23,-,$869, ,1,$869,  $869,weekend,1,
1,https://www.the-numbers.com/movie/Dr-Strangelove/New-Zealand#tab=box-office,2022/09/23,-,$61, ,1,$61,  $758,weekend,75,
0,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/17,-,"$25,003", ,23,"$1,087","  $25,003",weekend,1,
1,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/24,-,"$7,398",-70%,9,$822,"  $49,100",weekend,2,
2,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/31,-,"$1,599",-78%,4,$400,"  $62,239",weekend,3,
3,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/07,-,"$1,733",+8%,3,$578,"  $66,308",weekend,4,
4,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/14,-,"$1,574",-9%,10,$157,"  $67,353",weekend,5,
5,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/21,-,$84,-95%,1,$84,"  $69,099",weekend,6,
6,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/28,-,$165,+96%,1,$165,"  $69,360",weekend,7,
7,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2023/06/30,-,"$1,403", ,1,"$1,403","  $73,622",weekend,216,
0,https://www.the-numbers.com/movie/Dr-Strangelove/New-Zealand#tab=box-office,2021/04/23,-,$869, ,1,$869,  $869,weekend,1,
1,https://www.the-numbers.com/movie/Dr-Strangelove/New-Zealand#tab=box-office,2022/09/23,-,$61, ,1,$61,  $758,weekend,75,
0,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/17,-,"$25,003", ,23,"$1,087","  $25,003",weekend,1,
1,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/24,-,"$7,398",-70%,9,$822,"  $49,100",weekend,2,
2,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/05/31,-,"$1,599",-78%,4,$400,"  $62,239",weekend,3,
3,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/07,-,"$1,733",+8%,3,$578,"  $66,308",weekend,4,
4,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/14,-,"$1,574",-9%,10,$157,"  $67,353",weekend,5,
5,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/21,-,$84,-95%,1,$84,"  $69,099",weekend,6,
6,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2019/06/28,-,$165,+96%,1,$165,"  $69,360",weekend,7,
7,https://www.the-numbers.com/movie/Dr-Strangelove/United-Kingdom#tab=box-office,2023/06/30,-,"$1,403", ,1,"$1,403","  $73,622",weekend,216,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/06,-,$403, ,1,$403,  $0,weekend,1,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/13,-,$161,-60%,1,$161,  $0,weekend,2,
2,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/27,-,$44, ,1,$44,  $44,weekend,4,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/New-Zealand#tab=box-office,2022/12/09,-,$477, ,8,$60,  $606,weekend,108,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/New-Zealand#tab=box-office,2022/12/16,-,$130,-73%,1,$130,  $943,weekend,109,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/06,-,$29, ,1,$29,"  $39,173",weekend,603,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/20,-,$290, ,1,$290,"  $39,932",weekend,605,
2,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/27,-,$404,+39%,1,$404,"  $40,776",weekend,606,
3,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/12/11,-,"$1,792", ,14,$128,"  $42,019",weekend,608,
4,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2022/04/22,-,"$11,314", ,104,$109,"  $11,314",weekend,679,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/06,-,$403, ,1,$403,  $0,weekend,1,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/13,-,$161,-60%,1,$161,  $0,weekend,2,
2,https://www.the-numbers.com/movie/From-Russia-With-Love/Australia#tab=box-office,2020/11/27,-,$44, ,1,$44,  $44,weekend,4,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/New-Zealand#tab=box-office,2022/12/09,-,$477, ,8,$60,  $606,weekend,108,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/New-Zealand#tab=box-office,2022/12/16,-,$130,-73%,1,$130,  $943,weekend,109,
0,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/06,-,$29, ,1,$29,"  $39,173",weekend,603,
1,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/20,-,$290, ,1,$290,"  $39,932",weekend,605,
2,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/11/27,-,$404,+39%,1,$404,"  $40,776",weekend,606,
3,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2020/12/11,-,"$1,792", ,14,$128,"  $42,019",weekend,608,
4,https://www.the-numbers.com/movie/From-Russia-With-Love/United-Kingdom#tab=box-office,2022/04/22,-,"$11,314", ,104,$109,"  $11,314",weekend,679,
0,https://www.the-numbers.com/movie/Marnie/New-Zealand#tab=box-office,2021/02/05,-,$673, ,1,$673,  $673,weekend,12,
1,https://www.the-numbers.com/movie/Marnie/New-Zealand#tab=box-office,2021/02/19,-,$180, ,2,$90,  $864,weekend,14,
0,https://www.the-numbers.com/movie/Marnie/South-Korea#tab=box-office,2019/07/05,26,"$2,902", ,6,$484,"  $8,058",weekend,2,
0,https://www.the-numbers.com/movie/Marnie/New-Zealand#tab=box-office,2021/02/05,-,$673, ,1,$673,  $673,weekend,12,
1,https://www.the-numbers.com/movie/Marnie/New-Zealand#tab=box-office,2021/02/19,-,$180, ,2,$90,  $864,weekend,14,
0,https://www.the-numbers.com/movie/Marnie/South-Korea#tab=box-office,2019/07/05,26,"$2,902", ,6,$484,"  $8,058",weekend,2,
0,https://www.the-numbers.com/movie/Mary-Poppins/Australia#tab=box-office,2020/07/03,-,"$2,553", ,24,$106,"  $12,487",weekend,"1,004",
1,https://www.the-numbers.com/movie/Mary-Poppins/Australia#tab=box-office,2020/07/10,-,"$1,453",-43%,14,$104,"  $16,641",weekend,"1,005",
2,https://www.the-numbers.com/movie/Mary-Poppins/Australia#tab=box-office,2020/10/09,-,$25, ,1,$25,"  $13,115",weekend,"1,018",
