,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Barry-Lyndon/New-Zealand#tab=box-office,2022/11/04,-,$625, ,1,$625,  $625,weekend,1,
0,https://www.the-numbers.com/movie/Barry-Lyndon/Portugal#tab=box-office,2016/07/29,18,"$3,654", ,1,"$3,654","  $3,654",weekend,"2,058",
1,https://www.the-numbers.com/movie/Barry-Lyndon/Portugal#tab=box-office,2016/08/05,23,"$2,422",-34%,1,"$2,422","  $8,462",weekend,"2,059",
2,https://www.the-numbers.com/movie/Barry-Lyndon/Portugal#tab=box-office,2016/08/12,28,"$1,634",-33%,1,"$1,634","  $11,741",weekend,"2,060",
3,https://www.the-numbers.com/movie/Barry-Lyndon/Portugal#tab=box-office,2016/08/19,33,$634,-61%,1,$634,"  $15,107",weekend,"2,061",
4,https://www.the-numbers.com/movie/Barry-Lyndon/Portugal#tab=box-office,2019/04/19,38,$300, ,1,$300,"  $15,789",weekend,"2,200",
0,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/07/29,17,"$29,889", ,20,"$1,494","  $29,889",weekend,1,
1,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/08/05,17,"$18,934",-37%,13,"$1,456","  $74,050",weekend,2,
2,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/08/12,-,"$22,887",+21%,56,$409,"  $111,533",weekend,3,
3,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/08/19,-,"$7,800",-66%,18,$433,"  $127,696",weekend,4,
4,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/08/26,-,"$8,080",+4%,11,$735,"  $144,746",weekend,5,
5,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/09/02,-,"$1,613",-80%,5,$323,"  $151,714",weekend,6,
6,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/09/09,-,$557,-65%,1,$557,"  $153,271",weekend,7,
7,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/09/16,-,"$2,406",+332%,2,"$1,203","  $154,702",weekend,8,
8,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/09/23,-,"$1,212",-50%,2,$606,"  $154,827",weekend,9,
9,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2016/10/21,-,$897, ,3,$299,"  $147,044",weekend,13,
10,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2023/02/10,-,"$3,243", ,1,"$3,243","  $177,755",weekend,342,
11,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2023/02/24,-,"$3,351", ,1,"$3,351","  $179,429",weekend,344,
12,https://www.the-numbers.com/movie/Barry-Lyndon/United-Kingdom#tab=box-office,2023/03/10,-,"$1,243", ,2,$622,"  $182,098",weekend,346,
