,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Air-Up-There-The,"Jan 7, 1994",5,"$5,240,859", ,"1,507","$3,478","  $5,240,859",weekend,1,
1,https://www.the-numbers.com/movie/Air-Up-There-The,"Jan 14, 1994",8,"$4,597,976",-12%,"1,721","$2,672","  $10,972,655",weekend,2,
2,https://www.the-numbers.com/movie/Air-Up-There-The,"Jan 28, 1994",11,"$1,933,704", ,"1,506","$1,284","  $17,117,318",weekend,4,
0,https://www.the-numbers.com/movie/Air-Up-There-The,"Jan 7, 1994",5,"$6,374,679", ,"1,507","$4,230","  $6,374,679",daily,1,
0,https://www.the-numbers.com/movie/Air-Up-There-The,"Jan 7, 1994",5,"$6,374,679", ,"1,507","$4,230","  $6,374,679",weekly,1,
0,https://www.the-numbers.com/movie/House-Party-3,"Jan 14, 1994",3,"$6,781,716", ,848,"$7,997","  $8,547,262",weekend,1,
1,https://www.the-numbers.com/movie/House-Party-3,"Jan 21, 1994",9,"$3,281,562",-52%,848,"$3,870","  $12,656,543",weekend,2,
2,https://www.the-numbers.com/movie/House-Party-3,"Jan 28, 1994",12,"$1,685,419",-49%,855,"$1,971","  $15,042,498",weekend,3,
0,https://www.the-numbers.com/movie/House-Party-3,"Jan 14, 1994",4,"$7,609,435", ,848,"$8,973","  $9,374,981",daily,2,
1,https://www.the-numbers.com/movie/House-Party-3,"Jan 21, 1994",10,"$3,982,098",-48%,848,"$4,696","  $13,357,079",daily,3,
0,https://www.the-numbers.com/movie/House-Party-3,"Jan 14, 1994",4,"$7,609,435", ,848,"$8,973","  $9,374,981",weekly,2,
1,https://www.the-numbers.com/movie/House-Party-3,"Jan 21, 1994",10,"$3,982,098",-48%,848,"$4,696","  $13,357,079",weekly,3,
0,https://www.the-numbers.com/movie/Iron-Will,"Jan 14, 1994",6,"$5,313,406", ,"1,901","$2,795","  $5,313,406",weekend,1,
1,https://www.the-numbers.com/movie/Iron-Will,"Jan 21, 1994",5,"$4,114,120",-23%,"2,036","$2,021","  $10,446,697",weekend,2,
2,https://www.the-numbers.com/movie/Iron-Will,"Jan 28, 1994",6,"$3,174,710",-23%,"1,862","$1,705","  $14,576,833",weekend,3,
3,https://www.the-numbers.com/movie/Iron-Will,"Feb 4, 1994",10,"$2,304,541",-27%,"1,527","$1,509","  $17,635,814",weekend,4,
0,https://www.the-numbers.com/movie/Iron-Will,"Jan 14, 1994",6,"$6,332,577", ,"1,901","$3,331","  $6,332,577",daily,1,
1,https://www.the-numbers.com/movie/Iron-Will,"Jan 21, 1994",5,"$5,069,546",-20%,"2,036","$2,490","  $11,402,123",daily,2,
2,https://www.the-numbers.com/movie/Iron-Will,"Jan 28, 1994",7,"$3,929,150",-22%,"1,862","$2,110","  $15,331,273",daily,3,
0,https://www.the-numbers.com/movie/Iron-Will,"Jan 14, 1994",6,"$6,332,577", ,"1,901","$3,331","  $6,332,577",weekly,1,
1,https://www.the-numbers.com/movie/Iron-Will,"Jan 21, 1994",5,"$5,069,546",-20%,"2,036","$2,490","  $11,402,123",weekly,2,
2,https://www.the-numbers.com/movie/Iron-Will,"Jan 28, 1994",7,"$3,929,150",-22%,"1,862","$2,110","  $15,331,273",weekly,3,
0,https://www.the-numbers.com/movie/Intersection,"Jan 21, 1994",3,"$7,818,502", ,"1,300","$6,014","  $7,818,502",weekend,1,
1,https://www.the-numbers.com/movie/Intersection,"Jan 28, 1994",5,"$4,001,350",-49%,"1,300","$3,078","  $13,844,356",weekend,2,
2,https://www.the-numbers.com/movie/Intersection,"Feb 4, 1994",9,"$2,553,039",-36%,"1,300","$1,964","  $17,700,056",weekend,3,
0,https://www.the-numbers.com/movie/Intersection,"Jan 21, 1994",3,"$9,843,006", ,"1,300","$7,572","  $9,843,006",daily,1,
1,https://www.the-numbers.com/movie/Intersection,"Jan 28, 1994",5,"$5,304,011",-46%,"1,300","$4,080","  $15,147,017",daily,2,
0,https://www.the-numbers.com/movie/Intersection,"Jan 21, 1994",3,"$9,843,006", ,"1,300","$7,572","  $9,843,006",weekly,1,
1,https://www.the-numbers.com/movie/Intersection,"Jan 28, 1994",5,"$5,304,011",-46%,"1,300","$4,080","  $15,147,017",weekly,2,
0,https://www.the-numbers.com/movie/Blink,"Jan 28, 1994",4,"$4,410,077", ,"1,527","$2,888","  $5,128,464",weekend,1,
1,https://www.the-numbers.com/movie/Blink,"Feb 4, 1994",8,"$3,948,157",-10%,"1,540","$2,564","  $10,556,233",weekend,2,
0,https://www.the-numbers.com/movie/Blink,"Jan 28, 1994",4,"$5,889,689", ,"1,527","$3,857","  $6,608,076",daily,2,
0,https://www.the-numbers.com/movie/Blink,"Jan 28, 1994",4,"$5,889,689", ,"1,527","$3,857","  $6,608,076",weekly,2,
0,https://www.the-numbers.com/movie/Red-Rock-West,"Jan 28, 1994",-,"$11,562", ,1,"$11,562","  $11,562",weekend,1,
0,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 4, 1994",1,"$12,115,105", ,"1,750","$6,923","  $12,115,105",weekend,1,
1,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 11, 1994",1,"$9,673,717",-20%,"1,906","$5,075","  $24,610,624",weekend,2,
2,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 18, 1994",2,"$10,211,051",+6%,"1,923","$5,310","  $37,654,843",weekend,3,
3,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 25, 1994",1,"$6,512,350",-36%,"1,963","$3,318","  $45,778,697",weekend,4,
4,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 4, 1994",1,"$5,095,449",-22%,"1,963","$2,596","  $52,405,898",weekend,5,
5,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 11, 1994",3,"$4,121,502",-19%,"1,810","$2,277","  $57,936,110",weekend,6,
6,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 18, 1994",6,"$2,687,518",-35%,"1,747","$1,538","  $62,031,183",weekend,7,
7,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"May 13, 1994",12,"$632,176", ,745,$849,"  $27,519,028",weekend,15,
8,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"May 20, 1994",14,"$341,813",-46%,658,$519,"  $71,199,424",weekend,16,
9,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"May 27, 1994",13,"$294,880",-14%,501,$589,"  $71,602,138",weekend,17,
0,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 4, 1994",1,"$14,936,907", ,"1,750","$8,535","  $14,936,907",daily,1,
1,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 11, 1994",1,"$12,506,885",-16%,"1,906","$6,562","  $27,443,792",daily,2,
2,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 18, 1994",2,"$11,822,555",-5%,"1,923","$6,148","  $39,266,347",daily,3,
3,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 25, 1994",2,"$8,044,102",-32%,"1,963","$4,098","  $47,310,449",daily,4,
4,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 4, 1994",1,"$6,504,159",-19%,"1,963","$3,313","  $53,814,608",daily,5,
5,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 11, 1994",3,"$5,529,057",-15%,"1,810","$3,055","  $59,343,665",daily,6,
6,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"May 13, 1994",1,"$43,970,759", ,745,"$59,021","  $70,857,611",daily,15,
7,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"May 20, 1994",10,"$449,647",-99%,658,$683,"  $71,307,258",daily,16,
0,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 4, 1994",1,"$14,936,907", ,"1,750","$8,535","  $14,936,907",weekly,1,
1,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 11, 1994",1,"$12,506,885",-16%,"1,906","$6,562","  $27,443,792",weekly,2,
2,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 18, 1994",2,"$11,822,555",-5%,"1,923","$6,148","  $39,266,347",weekly,3,
3,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Feb 25, 1994",2,"$8,044,102",-32%,"1,963","$4,098","  $47,310,449",weekly,4,
4,https://www.the-numbers.com/movie/Ace-Ventura-Pet-Detective,"Mar 4, 1994",1,"$6,504,159",-19%,"1,963","$3,313","  $53,814,608",weekly,5,
