,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/03,-,"$1,029,074", ,862,"$1,194","  $1,576,737",weekend,1,
1,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/10,-,"$650,991",-37%,558,"$1,167","  $2,709,617",weekend,2,
2,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/17,-,"$576,683",-11%,414,"$1,393","  $3,628,634",weekend,3,
3,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/24,2,"$396,892",-31%,427,$929,"  $4,435,790",weekend,4,
4,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/31,5,"$205,593",-48%,356,$578,"  $4,984,638",weekend,5,
5,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/07,6,"$104,864",-49%,267,$393,"  $5,146,541",weekend,6,
6,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/14,9,"$50,277",-52%,110,$457,"  $5,215,841",weekend,7,
7,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/21,18,"$6,087",-88%,30,$203,"  $5,203,988",weekend,8,
8,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/28,-,$588,-90%,4,$147,"  $5,093,962",weekend,9,
0,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/United-Kingdom#tab=box-office,2020/01/10,-,"$4,405", ,3,"$1,468","  $4,405",weekend,1,
0,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/03,-,"$1,029,074", ,862,"$1,194","  $1,576,737",weekend,1,
1,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/10,-,"$650,991",-37%,558,"$1,167","  $2,709,617",weekend,2,
2,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/17,-,"$576,683",-11%,414,"$1,393","  $3,628,634",weekend,3,
3,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/24,2,"$396,892",-31%,427,$929,"  $4,435,790",weekend,4,
4,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/01/31,5,"$205,593",-48%,356,$578,"  $4,984,638",weekend,5,
5,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/07,6,"$104,864",-49%,267,$393,"  $5,146,541",weekend,6,
6,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/14,9,"$50,277",-52%,110,$457,"  $5,215,841",weekend,7,
7,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/21,18,"$6,087",-88%,30,$203,"  $5,203,988",weekend,8,
8,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/Turkey#tab=box-office,2020/02/28,-,$588,-90%,4,$147,"  $5,093,962",weekend,9,
0,https://www.the-numbers.com/movie/Baba-Parasi-(Turkey)/United-Kingdom#tab=box-office,2020/01/10,-,"$4,405", ,3,"$1,468","  $4,405",weekend,1,
0,https://www.the-numbers.com/movie/Tolo-Tolo-(Italy)/Italy#tab=box-office,2020/01/03,1,"$23,577,533", ,0, ,"  $33,483,580",weekend,1,
1,https://www.the-numbers.com/movie/Tolo-Tolo-(Italy)/Italy#tab=box-office,2020/01/10,1,"$5,839,377",-75%,0, ,"  $45,760,874",weekend,2,
2,https://www.the-numbers.com/movie/Tolo-Tolo-(Italy)/Italy#tab=box-office,2020/01/17,2,"$2,401,347",-59%,0, ,"  $49,201,060",weekend,3,
3,https://www.the-numbers.com/movie/Tolo-Tolo-(Italy)/Italy#tab=box-office,2020/01/24,6,"$957,991",-60%,0, ,"  $50,353,256",weekend,4,
