,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,10/8/2020,$0,0,1,2,$718,10/19/2022,https://www.the-numbers.com/movie/Angel-Heart,https://www.the-numbers.com/movie/Angel-Heart/New-Zealand#tab=box-office,"$7,555",10/19/2022
1,South Korea,8/5/1989,$0,0,18,18,"$6,837",9/7/2022,https://www.the-numbers.com/movie/Angel-Heart,https://www.the-numbers.com/movie/Angel-Heart/South-Korea#tab=box-office,"$7,555",10/19/2022
0,New Zealand,10/8/2020,$0,0,1,2,$718,10/19/2022,https://www.the-numbers.com/movie/Angel-Heart,https://www.the-numbers.com/movie/Angel-Heart/New-Zealand#tab=box-office,"$7,555",10/19/2022
1,South Korea,8/5/1989,$0,0,18,18,"$6,837",9/7/2022,https://www.the-numbers.com/movie/Angel-Heart,https://www.the-numbers.com/movie/Angel-Heart/South-Korea#tab=box-office,"$7,555",10/19/2022
0,Australia,10/19/2018,"$3,133",27,51,79,"$3,133",11/3/2020,https://www.the-numbers.com/movie/Evil-Dead-II,https://www.the-numbers.com/movie/Evil-Dead-II/Australia#tab=box-office,"$4,513",10/20/2022
1,New Zealand,6/3/2021,$753,1,1,2,"$1,380",10/20/2022,https://www.the-numbers.com/movie/Evil-Dead-II,https://www.the-numbers.com/movie/Evil-Dead-II/New-Zealand#tab=box-office,"$4,513",10/20/2022
0,Australia,10/19/2018,"$3,133",27,51,79,"$3,133",11/3/2020,https://www.the-numbers.com/movie/Evil-Dead-II,https://www.the-numbers.com/movie/Evil-Dead-II/Australia#tab=box-office,"$4,513",10/20/2022
1,New Zealand,6/3/2021,$753,1,1,2,"$1,380",10/20/2022,https://www.the-numbers.com/movie/Evil-Dead-II,https://www.the-numbers.com/movie/Evil-Dead-II/New-Zealand#tab=box-office,"$4,513",10/20/2022
0,New Zealand,12/17/2020,$0,0,1,4,$660,4/26/2022,https://www.the-numbers.com/movie/Raising-Arizona,https://www.the-numbers.com/movie/Raising-Arizona/New-Zealand#tab=box-office,$660,4/26/2022
0,New Zealand,12/17/2020,$0,0,1,4,$660,4/26/2022,https://www.the-numbers.com/movie/Raising-Arizona,https://www.the-numbers.com/movie/Raising-Arizona/New-Zealand#tab=box-office,$660,4/26/2022
0,United Kingdom,7/31/2015,"$487,294",328,328,589,"$1,095,016",9/28/2015,https://www.the-numbers.com/movie/Hot-Pursuit-(1987),https://www.the-numbers.com/movie/Hot-Pursuit-(1987)/United-Kingdom#tab=box-office,"$1,095,016",9/28/2015
0,United Kingdom,7/31/2015,"$487,294",328,328,589,"$1,095,016",9/28/2015,https://www.the-numbers.com/movie/Hot-Pursuit-(1987),https://www.the-numbers.com/movie/Hot-Pursuit-(1987)/United-Kingdom#tab=box-office,"$1,095,016",9/28/2015
0,Australia,9/4/1987,$0,0,21,21,"$1,541",8/18/2020,https://www.the-numbers.com/movie/Untouchables-The-(1987),https://www.the-numbers.com/movie/Untouchables-The-(1987)/Australia#tab=box-office,"$1,541",8/18/2020
0,Australia,9/4/1987,$0,0,21,21,"$1,541",8/18/2020,https://www.the-numbers.com/movie/Untouchables-The-(1987),https://www.the-numbers.com/movie/Untouchables-The-(1987)/Australia#tab=box-office,"$1,541",8/18/2020
0,Australia,8/21/1987,$0,0,61,91,"$336,172",12/4/2020,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/Australia#tab=box-office,"$38,532,010",5/15/2023
1,New Zealand,8/14/1987,$0,0,33,48,"$6,514",5/15/2023,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/New-Zealand#tab=box-office,"$38,532,010",5/15/2023
2,United Kingdom,11/10/2017,"$130,929",2,2,2,"$130,929",11/15/2017,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/United-Kingdom#tab=box-office,"$38,532,010",5/15/2023
3,Rest of World,,,,,,"$38,058,395",,https://www.the-numbers.com/movie/Predator,,"$38,532,010",5/15/2023
0,Australia,8/21/1987,$0,0,61,91,"$336,172",12/4/2020,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/Australia#tab=box-office,"$38,532,010",5/15/2023
1,New Zealand,8/14/1987,$0,0,33,48,"$6,514",5/15/2023,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/New-Zealand#tab=box-office,"$38,532,010",5/15/2023
2,United Kingdom,11/10/2017,"$130,929",2,2,2,"$130,929",11/15/2017,https://www.the-numbers.com/movie/Predator,https://www.the-numbers.com/movie/Predator/United-Kingdom#tab=box-office,"$38,532,010",5/15/2023
3,Rest of World,,,,,,"$38,058,395",,https://www.the-numbers.com/movie/Predator,,"$38,532,010",5/15/2023
0,New Zealand,11/3/2022,$0,0,3,3,"$1,135",11/28/2022,https://www.the-numbers.com/movie/Full-Metal-Jacket-(1987),https://www.the-numbers.com/movie/Full-Metal-Jacket-(1987)/New-Zealand#tab=box-office,"$1,135",11/28/2022
0,New Zealand,11/3/2022,$0,0,3,3,"$1,135",11/28/2022,https://www.the-numbers.com/movie/Full-Metal-Jacket-(1987),https://www.the-numbers.com/movie/Full-Metal-Jacket-(1987)/New-Zealand#tab=box-office,"$1,135",11/28/2022
0,Australia,9/17/1987,$0,0,0,0,$0,,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/Australia#tab=box-office,"$700,491",6/19/2023
1,New Zealand,7/8/2021,$0,0,2,5,"$675,502",6/19/2023,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/New-Zealand#tab=box-office,"$700,491",6/19/2023
2,United Kingdom,5/20/2022,"$24,989",140,140,140,"$24,989",5/25/2022,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/United-Kingdom#tab=box-office,"$700,491",6/19/2023
0,Australia,9/17/1987,$0,0,0,0,$0,,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/Australia#tab=box-office,"$700,491",6/19/2023
1,New Zealand,7/8/2021,$0,0,2,5,"$675,502",6/19/2023,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/New-Zealand#tab=box-office,"$700,491",6/19/2023
2,United Kingdom,5/20/2022,"$24,989",140,140,140,"$24,989",5/25/2022,https://www.the-numbers.com/movie/RoboCop-(1987),https://www.the-numbers.com/movie/RoboCop-(1987)/United-Kingdom#tab=box-office,"$700,491",6/19/2023
0,New Zealand,10/29/2020,$362,10,10,10,$362,10/19/2022,https://www.the-numbers.com/movie/Living-Daylights-The,https://www.the-numbers.com/movie/Living-Daylights-The/New-Zealand#tab=box-office,"$140,014,996",10/19/2022
1,United Kingdom,7/22/2022,"$12,869",100,100,102,"$34,064",10/5/2022,https://www.the-numbers.com/movie/Living-Daylights-The,https://www.the-numbers.com/movie/Living-Daylights-The/United-Kingdom#tab=box-office,"$140,014,996",10/19/2022
2,Rest of World,,,,,,"$139,980,570",,https://www.the-numbers.com/movie/Living-Daylights-The,,"$140,014,996",10/19/2022
0,New Zealand,10/29/2020,$362,10,10,10,$362,10/19/2022,https://www.the-numbers.com/movie/Living-Daylights-The,https://www.the-numbers.com/movie/Living-Daylights-The/New-Zealand#tab=box-office,"$140,014,996",10/19/2022
1,United Kingdom,7/22/2022,"$12,869",100,100,102,"$34,064",10/5/2022,https://www.the-numbers.com/movie/Living-Daylights-The,https://www.the-numbers.com/movie/Living-Daylights-The/United-Kingdom#tab=box-office,"$140,014,996",10/19/2022
2,Rest of World,,,,,,"$139,980,570",,https://www.the-numbers.com/movie/Living-Daylights-The,,"$140,014,996",10/19/2022
0,Australia,10/8/2020,"$1,269",7,7,9,"$7,336",10/19/2022,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/Australia#tab=box-office,"$171,084",10/19/2022
1,New Zealand,9/17/2020,$0,0,1,1,$885,10/19/2020,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/New-Zealand#tab=box-office,"$171,084",10/19/2022
2,United Kingdom,2/14/2020,"$80,340",94,94,184,"$162,863",10/19/2022,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/United-Kingdom#tab=box-office,"$171,084",10/19/2022
0,Australia,10/8/2020,"$1,269",7,7,9,"$7,336",10/19/2022,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/Australia#tab=box-office,"$171,084",10/19/2022
1,New Zealand,9/17/2020,$0,0,1,1,$885,10/19/2020,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/New-Zealand#tab=box-office,"$171,084",10/19/2022
2,United Kingdom,2/14/2020,"$80,340",94,94,184,"$162,863",10/19/2022,https://www.the-numbers.com/movie/Lost-Boys-The,https://www.the-numbers.com/movie/Lost-Boys-The/United-Kingdom#tab=box-office,"$171,084",10/19/2022
0,Australia,8/25/2017,$0,0,57,128,"$136,228",4/2/2021,https://www.the-numbers.com/movie/Dirty-Dancing-(1987),https://www.the-numbers.com/movie/Dirty-Dancing-(1987)/Australia#tab=box-office,"$150,001,106",7/3/2023
1,New Zealand,6/25/2020,$0,0,5,19,"$5,766",7/3/2023,https://www.the-numbers.com/movie/Dirty-Dancing-(1987),https://www.the-numbers.com/movie/Dirty-Dancing-(1987)/New-Zealand#tab=box-office,"$150,001,106",7/3/2023
2,Spain,8/27/2021,"$10,506",39,39,39,"$17,325",9/2/2021,https://www.the-numbers.com/movie/Dirty-Dancing-(1987),https://www.the-numbers.com/movie/Dirty-Dancing-(1987)/Spain#tab=box-office,"$150,001,106",7/3/2023
