,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Mirror-Crackd-The/New-Zealand#tab=box-office,2020/08/28,-,$89, ,1,$89,  $414,weekend,124,
0,https://www.the-numbers.com/movie/Mirror-Crackd-The/New-Zealand#tab=box-office,2020/08/28,-,$89, ,1,$89,  $414,weekend,124,
0,https://www.the-numbers.com/movie/Fog-The-(1980)/Australia#tab=box-office,2018/12/14,-,$502, ,1,$502,  $502,weekend,1,
0,https://www.the-numbers.com/movie/Fog-The-(1980)/New-Zealand#tab=box-office,2021/12/24,-,$48, ,1,$48,  $48,weekend,61,
0,https://www.the-numbers.com/movie/Fog-The-(1980)/Australia#tab=box-office,2018/12/14,-,$502, ,1,$502,  $502,weekend,1,
0,https://www.the-numbers.com/movie/Fog-The-(1980)/New-Zealand#tab=box-office,2021/12/24,-,$48, ,1,$48,  $48,weekend,61,
0,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/Australia#tab=box-office,2020/11/13,-,"$2,559", ,3,$853,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,2022/01/28,-,"$11,077", ,67,$165,"  $11,077",weekend,1,
1,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,2022/05/13,19,"$32,235", ,96,$336,"  $32,235",weekend,16,
0,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/Australia#tab=box-office,2020/11/13,-,"$2,559", ,3,$853,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,2022/01/28,-,"$11,077", ,67,$165,"  $11,077",weekend,1,
1,https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,2022/05/13,19,"$32,235", ,96,$336,"  $32,235",weekend,16,
