,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Seven-Brides-for-Seven-Brothers/South-Korea#tab=box-office,2021/04/16,-,$513, ,1,$513,"  $14,933",weekend,"2,522",
1,https://www.the-numbers.com/movie/Seven-Brides-for-Seven-Brothers/South-Korea#tab=box-office,2023/03/03,-,$650, ,1,$650,"  $13,672",weekend,"2,620",
0,https://www.the-numbers.com/movie/Seven-Brides-for-Seven-Brothers/South-Korea#tab=box-office,2021/04/16,-,$513, ,1,$513,"  $14,933",weekend,"2,522",
1,https://www.the-numbers.com/movie/Seven-Brides-for-Seven-Brothers/South-Korea#tab=box-office,2023/03/03,-,$650, ,1,$650,"  $13,672",weekend,"2,620",
0,https://www.the-numbers.com/movie/White-Christmas/Australia#tab=box-office,2020/12/04,-,$596, ,4,$149,  $596,weekend,1,
0,https://www.the-numbers.com/movie/White-Christmas/Australia#tab=box-office,2020/12/04,-,$596, ,4,$149,  $596,weekend,1,
0,https://www.the-numbers.com/movie/Dial-M-for-Murder-(1954)/New-Zealand#tab=box-office,2021/06/04,-,$108, ,1,$108,  $108,weekend,1,
0,https://www.the-numbers.com/movie/Dial-M-for-Murder-(1954)/New-Zealand#tab=box-office,2021/06/04,-,$108, ,1,$108,  $108,weekend,1,
0,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2016/09/16,-,"$4,105", ,1,"$4,105","  $5,892",weekend,"2,066",
1,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2019/01/18,-,$688, ,1,$688,"  $9,904",weekend,"2,188",
2,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2021/06/11,-,$660, ,1,$660,"  $12,630",weekend,"2,313",
0,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2016/09/16,-,"$4,105", ,1,"$4,105","  $5,892",weekend,"2,066",
1,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2019/01/18,-,$688, ,1,$688,"  $9,904",weekend,"2,188",
2,https://www.the-numbers.com/movie/Demetrius-and-the-Gladiators/South-Korea#tab=box-office,2021/06/11,-,$660, ,1,$660,"  $12,630",weekend,"2,313",
0,https://www.the-numbers.com/movie/Rear-Window/Australia#tab=box-office,2018/11/23,-,"$1,138", ,3,$379,"  $19,863",weekend,942,
1,https://www.the-numbers.com/movie/Rear-Window/Australia#tab=box-office,2020/10/16,-,"$1,087", ,1,"$1,087","  $30,515",weekend,"1,041",
0,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/11/20,-,$436, ,1,$436,  $436,weekend,6,
1,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/11/27,-,$97,-78%,1,$97,  $537,weekend,7,
2,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/12/04,-,$54,-44%,1,$54,  $618,weekend,8,
3,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2022/08/26,-,$138, ,1,$138,  $678,weekend,98,
4,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2023/05/05,-,$429, ,1,$429,  $971,weekend,134,
0,https://www.the-numbers.com/movie/Rear-Window/Portugal#tab=box-office,2023/02/24,-,$888, ,1,$888,  $888,weekend,1,
1,https://www.the-numbers.com/movie/Rear-Window/Portugal#tab=box-office,2023/03/03,-,$809,-9%,1,$809,"  $1,702",weekend,2,
0,https://www.the-numbers.com/movie/Rear-Window/Australia#tab=box-office,2018/11/23,-,"$1,138", ,3,$379,"  $19,863",weekend,942,
1,https://www.the-numbers.com/movie/Rear-Window/Australia#tab=box-office,2020/10/16,-,"$1,087", ,1,"$1,087","  $30,515",weekend,"1,041",
0,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/11/20,-,$436, ,1,$436,  $436,weekend,6,
1,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/11/27,-,$97,-78%,1,$97,  $537,weekend,7,
2,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2020/12/04,-,$54,-44%,1,$54,  $618,weekend,8,
3,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2022/08/26,-,$138, ,1,$138,  $678,weekend,98,
4,https://www.the-numbers.com/movie/Rear-Window/New-Zealand#tab=box-office,2023/05/05,-,$429, ,1,$429,  $971,weekend,134,
0,https://www.the-numbers.com/movie/Rear-Window/Portugal#tab=box-office,2023/02/24,-,$888, ,1,$888,  $888,weekend,1,
1,https://www.the-numbers.com/movie/Rear-Window/Portugal#tab=box-office,2023/03/03,-,$809,-9%,1,$809,"  $1,702",weekend,2,
0,https://www.the-numbers.com/movie/Vera-Cruz/South-Korea#tab=box-office,2020/12/18,-,$216, ,1,$216,"  $20,061",weekend,"2,602",
0,https://www.the-numbers.com/movie/Vera-Cruz/South-Korea#tab=box-office,2020/12/18,-,$216, ,1,$216,"  $20,061",weekend,"2,602",
