,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Eraserhead/Australia#tab=box-office,2020/10/09,-,"$1,827", ,1,"$1,827","  $83,484",weekend,1,
0,https://www.the-numbers.com/movie/Eraserhead/Russia-(CIS)#tab=box-office,2017/05/19,18,"$12,458", ,86,$145,"  $12,458",weekend,1,
0,https://www.the-numbers.com/movie/Eraserhead/Turkey#tab=box-office,2020/10/30,29,$11, ,2,$6,  $635,weekend,1,
0,https://www.the-numbers.com/movie/Eraserhead/Australia#tab=box-office,2020/10/09,-,"$1,827", ,1,"$1,827","  $83,484",weekend,1,
0,https://www.the-numbers.com/movie/Eraserhead/Russia-(CIS)#tab=box-office,2017/05/19,18,"$12,458", ,86,$145,"  $12,458",weekend,1,
0,https://www.the-numbers.com/movie/Eraserhead/Turkey#tab=box-office,2020/10/30,29,$11, ,2,$6,  $635,weekend,1,
0,https://www.the-numbers.com/movie/Suspiria-(Italy)/Australia#tab=box-office,2020/11/13,-,"$1,263", ,7,$180,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Suspiria-(Italy)/Turkey#tab=box-office,2017/09/29,20,"$2,320", ,9,$258,"  $2,320",weekend,1,
1,https://www.the-numbers.com/movie/Suspiria-(Italy)/Turkey#tab=box-office,2018/12/14,-,$265, ,1,$265,"  $8,039",weekend,64,
0,https://www.the-numbers.com/movie/Suspiria-(Italy)/United-Kingdom#tab=box-office,2017/11/17,-,"$8,674", ,1,"$8,674","  $8,674",weekend,1,
0,https://www.the-numbers.com/movie/Suspiria-(Italy)/Australia#tab=box-office,2020/11/13,-,"$1,263", ,7,$180,  $0,weekend,1,
0,https://www.the-numbers.com/movie/Suspiria-(Italy)/Turkey#tab=box-office,2017/09/29,20,"$2,320", ,9,$258,"  $2,320",weekend,1,
1,https://www.the-numbers.com/movie/Suspiria-(Italy)/Turkey#tab=box-office,2018/12/14,-,$265, ,1,$265,"  $8,039",weekend,64,
