,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Spain,5/25/2012,$0,0,9,9,"$13,565,535",8/23/2016,https://www.the-numbers.com/movie/Plastic-Planet,https://www.the-numbers.com/movie/Plastic-Planet/Spain#tab=box-office,"$13,565,535",8/23/2016
0,Spain,5/25/2012,$0,0,9,9,"$13,565,535",8/23/2016,https://www.the-numbers.com/movie/Plastic-Planet,https://www.the-numbers.com/movie/Plastic-Planet/Spain#tab=box-office,"$13,565,535",8/23/2016
0,South Korea,10/14/2022,"$15,804",12,12,24,"$23,970",11/2/2022,https://www.the-numbers.com/movie/Evangerion-shin-gekijoban-Ha-(2009-Japan),https://www.the-numbers.com/movie/Evangerion-shin-gekijoban-Ha-(2009-Japan)/South-Korea#tab=box-office,"$23,970",11/2/2022
0,South Korea,10/14/2022,"$15,804",12,12,24,"$23,970",11/2/2022,https://www.the-numbers.com/movie/Evangerion-shin-gekijoban-Ha-(2009-Japan),https://www.the-numbers.com/movie/Evangerion-shin-gekijoban-Ha-(2009-Japan)/South-Korea#tab=box-office,"$23,970",11/2/2022
0,Italy,7/6/2012,"$23,189",14,15,46,"$132,306",12/11/2015,https://www.the-numbers.com/movie/Way-Back-The,https://www.the-numbers.com/movie/Way-Back-The/Italy#tab=box-office,"$23,805,693",12/11/2015
1,Rest of World,,,,,,"$23,673,387",,https://www.the-numbers.com/movie/Way-Back-The,,"$23,805,693",12/11/2015
0,Italy,7/6/2012,"$23,189",14,15,46,"$132,306",12/11/2015,https://www.the-numbers.com/movie/Way-Back-The,https://www.the-numbers.com/movie/Way-Back-The/Italy#tab=box-office,"$23,805,693",12/11/2015
1,Rest of World,,,,,,"$23,673,387",,https://www.the-numbers.com/movie/Way-Back-The,,"$23,805,693",12/11/2015
0,Ecuador,7/13/2012,"$18,137",11,11,33,"$55,205",12/29/2018,https://www.the-numbers.com/movie/Mechanic-The-(2010),https://www.the-numbers.com/movie/Mechanic-The-(2010)/Ecuador#tab=box-office,"$47,225,895",12/29/2018
1,Rest of World,,,,,,"$47,170,690",,https://www.the-numbers.com/movie/Mechanic-The-(2010),,"$47,225,895",12/29/2018
0,Ecuador,7/13/2012,"$18,137",11,11,33,"$55,205",12/29/2018,https://www.the-numbers.com/movie/Mechanic-The-(2010),https://www.the-numbers.com/movie/Mechanic-The-(2010)/Ecuador#tab=box-office,"$47,225,895",12/29/2018
1,Rest of World,,,,,,"$47,170,690",,https://www.the-numbers.com/movie/Mechanic-The-(2010),,"$47,225,895",12/29/2018
0,South Korea,2/17/2011,$0,0,5,5,"$5,324,500",9/19/2019,https://www.the-numbers.com/movie/Manchoo-(S-Korea),https://www.the-numbers.com/movie/Manchoo-(S-Korea)/South-Korea#tab=box-office,"$5,324,500",9/19/2019
0,South Korea,2/17/2011,$0,0,5,5,"$5,324,500",9/19/2019,https://www.the-numbers.com/movie/Manchoo-(S-Korea),https://www.the-numbers.com/movie/Manchoo-(S-Korea)/South-Korea#tab=box-office,"$5,324,500",9/19/2019
0,Central America,3/11/2011,$0,0,62,62,"$296,394",12/14/2015,https://www.the-numbers.com/movie/I-am-Number-Four,https://www.the-numbers.com/movie/I-am-Number-Four/Central-America#tab=box-office,"$91,094,722",12/14/2015
1,Rest of World,,,,,,"$90,798,328",,https://www.the-numbers.com/movie/I-am-Number-Four,,"$91,094,722",12/14/2015
0,Central America,3/11/2011,$0,0,62,62,"$296,394",12/14/2015,https://www.the-numbers.com/movie/I-am-Number-Four,https://www.the-numbers.com/movie/I-am-Number-Four/Central-America#tab=box-office,"$91,094,722",12/14/2015
1,Rest of World,,,,,,"$90,798,328",,https://www.the-numbers.com/movie/I-am-Number-Four,,"$91,094,722",12/14/2015
