,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,6/29/2018,$0,0,59,69,"$23,510",11/20/2020,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,"$25,072",11/20/2020
1,New Zealand,9/3/2020,$54,2,3,7,"$1,562",9/21/2020,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,"$25,072",11/20/2020
0,Australia,6/29/2018,$0,0,59,69,"$23,510",11/20/2020,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/Australia#tab=box-office,"$25,072",11/20/2020
1,New Zealand,9/3/2020,$54,2,3,7,"$1,562",9/21/2020,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure,https://www.the-numbers.com/movie/Bill-and-Teds-Excellent-Adventure/New-Zealand#tab=box-office,"$25,072",11/20/2020
0,Australia,6/15/1989,$0,0,1,1,$671,4/2/2021,https://www.the-numbers.com/movie/Pet-Sematary-(1989),https://www.the-numbers.com/movie/Pet-Sematary-(1989)/Australia#tab=box-office,$671,4/2/2021
0,Australia,6/15/1989,$0,0,1,1,$671,4/2/2021,https://www.the-numbers.com/movie/Pet-Sematary-(1989),https://www.the-numbers.com/movie/Pet-Sematary-(1989)/Australia#tab=box-office,$671,4/2/2021
0,Australia,6/15/1989,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Road-House,https://www.the-numbers.com/movie/Road-House/Australia#tab=box-office,$0,
0,Australia,6/15/1989,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Road-House,https://www.the-numbers.com/movie/Road-House/Australia#tab=box-office,$0,
0,Australia,6/8/1989,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/Australia#tab=box-office,"$277,000,000",10/19/2022
1,New Zealand,2/18/2021,"$4,542",9,14,33,"$9,726",10/19/2022,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,"$277,000,000",10/19/2022
2,Rest of World,,,,,,"$276,990,274",,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,,"$277,000,000",10/19/2022
0,Australia,6/8/1989,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/Australia#tab=box-office,"$277,000,000",10/19/2022
1,New Zealand,2/18/2021,"$4,542",9,14,33,"$9,726",10/19/2022,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade/New-Zealand#tab=box-office,"$277,000,000",10/19/2022
2,Rest of World,,,,,,"$276,990,274",,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Last-Crusade,,"$277,000,000",10/19/2022
0,South Korea,5/19/1990,$0,0,103,239,"$702,155",4/15/2021,https://www.the-numbers.com/movie/Dead-Poets-Society,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,"$143,639,884",4/15/2021
1,Rest of World,,,,,,"$142,937,729",,https://www.the-numbers.com/movie/Dead-Poets-Society,,"$143,639,884",4/15/2021
0,South Korea,5/19/1990,$0,0,103,239,"$702,155",4/15/2021,https://www.the-numbers.com/movie/Dead-Poets-Society,https://www.the-numbers.com/movie/Dead-Poets-Society/South-Korea#tab=box-office,"$143,639,884",4/15/2021
1,Rest of World,,,,,,"$142,937,729",,https://www.the-numbers.com/movie/Dead-Poets-Society,,"$143,639,884",4/15/2021
0,Australia,8/25/1989,$0,0,28,29,"$2,303,783",10/26/2020,https://www.the-numbers.com/movie/Batman,https://www.the-numbers.com/movie/Batman/Australia#tab=box-office,"$160,160,000",10/26/2020
1,United Kingdom,5/17/2019,"$48,489",221,221,221,"$48,489",5/26/2019,https://www.the-numbers.com/movie/Batman,https://www.the-numbers.com/movie/Batman/United-Kingdom#tab=box-office,"$160,160,000",10/26/2020
2,Rest of World,,,,,,"$157,807,728",,https://www.the-numbers.com/movie/Batman,,"$160,160,000",10/26/2020
0,Australia,8/25/1989,$0,0,28,29,"$2,303,783",10/26/2020,https://www.the-numbers.com/movie/Batman,https://www.the-numbers.com/movie/Batman/Australia#tab=box-office,"$160,160,000",10/26/2020
1,United Kingdom,5/17/2019,"$48,489",221,221,221,"$48,489",5/26/2019,https://www.the-numbers.com/movie/Batman,https://www.the-numbers.com/movie/Batman/United-Kingdom#tab=box-office,"$160,160,000",10/26/2020
2,Rest of World,,,,,,"$157,807,728",,https://www.the-numbers.com/movie/Batman,,"$160,160,000",10/26/2020
0,Australia,11/30/1989,$0,0,1,2,$162,5/29/2021,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids/Australia#tab=box-office,"$91,975,828",5/29/2021
1,Rest of World,,,,,,"$91,975,666",,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids,,"$91,975,828",5/29/2021
0,Australia,11/30/1989,$0,0,1,2,$162,5/29/2021,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids/Australia#tab=box-office,"$91,975,828",5/29/2021
1,Rest of World,,,,,,"$91,975,666",,https://www.the-numbers.com/movie/Honey-I-Shrunk-the-Kids,,"$91,975,828",5/29/2021
0,Australia,12/14/1989,$0,0,2,3,$0,,https://www.the-numbers.com/movie/Do-the-Right-Thing,https://www.the-numbers.com/movie/Do-the-Right-Thing/Australia#tab=box-office,"$47,476",10/19/2022
