,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
4,Italy,12/11/2015,"$78,584",0,0,0,"$78,584",11/7/2018,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/Italy#tab=box-office,"$27,410,393",10/20/2022
5,Japan,4/16/1988,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/Japan#tab=box-office,"$27,410,393",10/20/2022
6,New Zealand,5/30/2020,$0,0,5,10,$796,10/20/2022,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/New-Zealand#tab=box-office,"$27,410,393",10/20/2022
7,Russia (CIS),3/20/2008,$0,0,230,649,"$172,971",3/16/2022,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/Russia-(CIS)#tab=box-office,"$27,410,393",10/20/2022
8,South Korea,7/28/2001,$0,0,435,832,"$1,128,127",7/11/2019,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/South-Korea#tab=box-office,"$27,410,393",10/20/2022
9,Spain,1/4/2019,"$60,228",105,105,192,"$140,771",1/17/2019,https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan),https://www.the-numbers.com/movie/Tonari-no-Totoro-(Japan)/Spain#tab=box-office,"$27,410,393",10/20/2022
0,Australia,12/8/1988,$0,0,2,2,$0,,https://www.the-numbers.com/movie/Bagdad-Cafe,https://www.the-numbers.com/movie/Bagdad-Cafe/Australia#tab=box-office,"$38,414,607",5/26/2021
1,South Korea,7/14/2016,"$30,089",59,59,150,"$38,414,607",5/26/2021,https://www.the-numbers.com/movie/Bagdad-Cafe,https://www.the-numbers.com/movie/Bagdad-Cafe/South-Korea#tab=box-office,"$38,414,607",5/26/2021
0,Australia,12/8/1988,$0,0,2,2,$0,,https://www.the-numbers.com/movie/Bagdad-Cafe,https://www.the-numbers.com/movie/Bagdad-Cafe/Australia#tab=box-office,"$38,414,607",5/26/2021
1,South Korea,7/14/2016,"$30,089",59,59,150,"$38,414,607",5/26/2021,https://www.the-numbers.com/movie/Bagdad-Cafe,https://www.the-numbers.com/movie/Bagdad-Cafe/South-Korea#tab=box-office,"$38,414,607",5/26/2021
0,Australia,11/5/2020,$213,1,1,1,$0,11/13/2020,https://www.the-numbers.com/movie/Willow,https://www.the-numbers.com/movie/Willow/Australia#tab=box-office,$0,11/13/2020
0,Australia,11/5/2020,$213,1,1,1,$0,11/13/2020,https://www.the-numbers.com/movie/Willow,https://www.the-numbers.com/movie/Willow/Australia#tab=box-office,$0,11/13/2020
0,Australia,5/27/2021,$19,1,1,2,"$2,626,707",6/15/2021,https://www.the-numbers.com/movie/Big,https://www.the-numbers.com/movie/Big/Australia#tab=box-office,"$36,696,573",1/23/2023
1,New Zealand,1/19/2023,$121,1,1,1,$121,1/23/2023,https://www.the-numbers.com/movie/Big,https://www.the-numbers.com/movie/Big/New-Zealand#tab=box-office,"$36,696,573",1/23/2023
2,Rest of World,,,,,,"$34,069,745",,https://www.the-numbers.com/movie/Big,,"$36,696,573",1/23/2023
0,Australia,5/27/2021,$19,1,1,2,"$2,626,707",6/15/2021,https://www.the-numbers.com/movie/Big,https://www.the-numbers.com/movie/Big/Australia#tab=box-office,"$36,696,573",1/23/2023
1,New Zealand,1/19/2023,$121,1,1,1,$121,1/23/2023,https://www.the-numbers.com/movie/Big,https://www.the-numbers.com/movie/Big/New-Zealand#tab=box-office,"$36,696,573",1/23/2023
2,Rest of World,,,,,,"$34,069,745",,https://www.the-numbers.com/movie/Big,,"$36,696,573",1/23/2023
0,Australia,11/24/1988,$0,0,3,3,$0,,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit/Australia#tab=box-office,"$197,387,508",4/19/2022
1,New Zealand,12/17/2020,$0,0,1,2,"$1,171",4/19/2022,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit/New-Zealand#tab=box-office,"$197,387,508",4/19/2022
2,Rest of World,,,,,,"$197,386,337",,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,,"$197,387,508",4/19/2022
0,Australia,11/24/1988,$0,0,3,3,$0,,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit/Australia#tab=box-office,"$197,387,508",4/19/2022
1,New Zealand,12/17/2020,$0,0,1,2,"$1,171",4/19/2022,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit/New-Zealand#tab=box-office,"$197,387,508",4/19/2022
2,Rest of World,,,,,,"$197,386,337",,https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit,,"$197,387,508",4/19/2022
0,Australia,10/7/1988,$0,0,83,201,"$436,963",1/4/2021,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/Australia#tab=box-office,"$57,759,104",5/15/2023
1,New Zealand,10/7/1988,$0,0,15,50,"$12,867",5/15/2023,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/New-Zealand#tab=box-office,"$57,759,104",5/15/2023
2,United Kingdom,12/5/2018,"$110,439",190,190,516,"$775,305",12/21/2022,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/United-Kingdom#tab=box-office,"$57,759,104",5/15/2023
3,Rest of World,,,,,,"$56,533,969",,https://www.the-numbers.com/movie/Die-Hard,,"$57,759,104",5/15/2023
0,Australia,10/7/1988,$0,0,83,201,"$436,963",1/4/2021,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/Australia#tab=box-office,"$57,759,104",5/15/2023
1,New Zealand,10/7/1988,$0,0,15,50,"$12,867",5/15/2023,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/New-Zealand#tab=box-office,"$57,759,104",5/15/2023
2,United Kingdom,12/5/2018,"$110,439",190,190,516,"$775,305",12/21/2022,https://www.the-numbers.com/movie/Die-Hard,https://www.the-numbers.com/movie/Die-Hard/United-Kingdom#tab=box-office,"$57,759,104",5/15/2023
3,Rest of World,,,,,,"$56,533,969",,https://www.the-numbers.com/movie/Die-Hard,,"$57,759,104",5/15/2023
0,Australia,11/10/1988,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fish-Called-Wanda-A,https://www.the-numbers.com/movie/Fish-Called-Wanda-A/Australia#tab=box-office,$0,
0,Australia,11/10/1988,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fish-Called-Wanda-A,https://www.the-numbers.com/movie/Fish-Called-Wanda-A/Australia#tab=box-office,$0,
0,Australia,10/19/2018,$774,1,1,1,$774,12/7/2018,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/Australia#tab=box-office,"$1,044",1/4/2023
1,New Zealand,12/15/2022,$0,0,1,2,$270,1/4/2023,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/New-Zealand#tab=box-office,"$1,044",1/4/2023
2,United Kingdom,10/26/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/United-Kingdom#tab=box-office,"$1,044",1/4/2023
0,Australia,10/19/2018,$774,1,1,1,$774,12/7/2018,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/Australia#tab=box-office,"$1,044",1/4/2023
1,New Zealand,12/15/2022,$0,0,1,2,$270,1/4/2023,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/New-Zealand#tab=box-office,"$1,044",1/4/2023
2,United Kingdom,10/26/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/They-Live,https://www.the-numbers.com/movie/They-Live/United-Kingdom#tab=box-office,"$1,044",1/4/2023
0,Australia,12/26/1988,$0,0,3,6,$549,4/9/2021,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Australia#tab=box-office,$549,4/9/2021
1,Italy,6/15/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Italy#tab=box-office,$549,4/9/2021
2,Russia (CIS),11/3/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Russia-(CIS)#tab=box-office,$549,4/9/2021
0,Australia,12/26/1988,$0,0,3,6,$549,4/9/2021,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Australia#tab=box-office,$549,4/9/2021
1,Italy,6/15/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Italy#tab=box-office,$549,4/9/2021
2,Russia (CIS),11/3/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios,https://www.the-numbers.com/movie/Mujeres-al-borde-de-un-ataque-de-nervios/Russia-(CIS)#tab=box-office,$549,4/9/2021
0,Australia,9/21/1989,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Land-Before-Time-The,https://www.the-numbers.com/movie/Land-Before-Time-The/Australia#tab=box-office,"$33,880,000",
0,Australia,9/21/1989,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Land-Before-Time-The,https://www.the-numbers.com/movie/Land-Before-Time-The/Australia#tab=box-office,"$33,880,000",
0,Australia,12/1/1988,$0,0,1,2,$443,1/4/2021,https://www.the-numbers.com/movie/Scrooged,https://www.the-numbers.com/movie/Scrooged/Australia#tab=box-office,$443,1/4/2021
0,Australia,12/1/1988,$0,0,1,2,$443,1/4/2021,https://www.the-numbers.com/movie/Scrooged,https://www.the-numbers.com/movie/Scrooged/Australia#tab=box-office,$443,1/4/2021
0,South Korea,5/5/1989,$0,0,11,21,"$10,145",6/21/2023,https://www.the-numbers.com/movie/Rain-Man,https://www.the-numbers.com/movie/Rain-Man/South-Korea#tab=box-office,"$239,974,565",6/21/2023
1,Rest of World,,,,,,"$239,964,420",,https://www.the-numbers.com/movie/Rain-Man,,"$239,974,565",6/21/2023
0,South Korea,5/5/1989,$0,0,11,21,"$10,145",6/21/2023,https://www.the-numbers.com/movie/Rain-Man,https://www.the-numbers.com/movie/Rain-Man/South-Korea#tab=box-office,"$239,974,565",6/21/2023
1,Rest of World,,,,,,"$239,964,420",,https://www.the-numbers.com/movie/Rain-Man,,"$239,974,565",6/21/2023
