,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,11/5/2020,$84,1,3,6,$0,11/13/2020,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/Australia#tab=box-office,"$3,896,274",10/20/2022
1,New Zealand,3/1/2007,$0,0,1,3,"$1,084",8/17/2021,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/New-Zealand#tab=box-office,"$3,896,274",10/20/2022
2,Portugal,4/23/1963,$0,0,6,8,"$1,887",10/20/2022,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/Portugal#tab=box-office,"$3,896,274",10/20/2022
3,United Kingdom,11/12/2021,"$11,702",48,48,48,"$3,893,303",9/12/2022,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/United-Kingdom#tab=box-office,"$3,896,274",10/20/2022
0,Australia,11/5/2020,$84,1,3,6,$0,11/13/2020,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/Australia#tab=box-office,"$3,896,274",10/20/2022
1,New Zealand,3/1/2007,$0,0,1,3,"$1,084",8/17/2021,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/New-Zealand#tab=box-office,"$3,896,274",10/20/2022
2,Portugal,4/23/1963,$0,0,6,8,"$1,887",10/20/2022,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/Portugal#tab=box-office,"$3,896,274",10/20/2022
3,United Kingdom,11/12/2021,"$11,702",48,48,48,"$3,893,303",9/12/2022,https://www.the-numbers.com/movie/West-Side-Story,https://www.the-numbers.com/movie/West-Side-Story/United-Kingdom#tab=box-office,"$3,896,274",10/20/2022
0,Australia,1/7/2021,$77,2,2,2,$0,1/15/2021,https://www.the-numbers.com/movie/Blue-Hawaii,https://www.the-numbers.com/movie/Blue-Hawaii/Australia#tab=box-office,$0,1/15/2021
0,Australia,1/7/2021,$77,2,2,2,$0,1/15/2021,https://www.the-numbers.com/movie/Blue-Hawaii,https://www.the-numbers.com/movie/Blue-Hawaii/Australia#tab=box-office,$0,1/15/2021
