,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Russia (CIS),4/13/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Cidade-de-Deus,https://www.the-numbers.com/movie/Cidade-de-Deus/Russia-(CIS)#tab=box-office,"$24,495,898",5/28/2020
1,United Kingdom,1/3/2003,$0,0,24,76,"$3,946,669",5/28/2020,https://www.the-numbers.com/movie/Cidade-de-Deus,https://www.the-numbers.com/movie/Cidade-de-Deus/United-Kingdom#tab=box-office,"$24,495,898",5/28/2020
2,Rest of World,,,,,,"$20,549,229",,https://www.the-numbers.com/movie/Cidade-de-Deus,,"$24,495,898",5/28/2020
0,Russia (CIS),4/13/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Cidade-de-Deus,https://www.the-numbers.com/movie/Cidade-de-Deus/Russia-(CIS)#tab=box-office,"$24,495,898",5/28/2020
1,United Kingdom,1/3/2003,$0,0,24,76,"$3,946,669",5/28/2020,https://www.the-numbers.com/movie/Cidade-de-Deus,https://www.the-numbers.com/movie/Cidade-de-Deus/United-Kingdom#tab=box-office,"$24,495,898",5/28/2020
2,Rest of World,,,,,,"$20,549,229",,https://www.the-numbers.com/movie/Cidade-de-Deus,,"$24,495,898",5/28/2020
0,United Kingdom,3/21/2003,$0,0,33,33,"$5,917,027",4/16/2020,https://www.the-numbers.com/movie/Just-Married,https://www.the-numbers.com/movie/Just-Married/United-Kingdom#tab=box-office,"$45,437,773",4/16/2020
1,Rest of World,,,,,,"$39,520,746",,https://www.the-numbers.com/movie/Just-Married,,"$45,437,773",4/16/2020
0,United Kingdom,3/21/2003,$0,0,33,33,"$5,917,027",4/16/2020,https://www.the-numbers.com/movie/Just-Married,https://www.the-numbers.com/movie/Just-Married/United-Kingdom#tab=box-office,"$45,437,773",4/16/2020
1,Rest of World,,,,,,"$39,520,746",,https://www.the-numbers.com/movie/Just-Married,,"$45,437,773",4/16/2020
0,United Kingdom,6/13/2003,"$225,039",196,196,385,"$486,401",5/28/2020,https://www.the-numbers.com/movie/Guy-Thing-A,https://www.the-numbers.com/movie/Guy-Thing-A/United-Kingdom#tab=box-office,"$1,886,732",5/28/2020
1,Rest of World,,,,,,"$1,400,331",,https://www.the-numbers.com/movie/Guy-Thing-A,,"$1,886,732",5/28/2020
0,United Kingdom,6/13/2003,"$225,039",196,196,385,"$486,401",5/28/2020,https://www.the-numbers.com/movie/Guy-Thing-A,https://www.the-numbers.com/movie/Guy-Thing-A/United-Kingdom#tab=box-office,"$1,886,732",5/28/2020
1,Rest of World,,,,,,"$1,400,331",,https://www.the-numbers.com/movie/Guy-Thing-A,,"$1,886,732",5/28/2020
0,United Kingdom,5/16/2003,"$1,242,353",373,382,"3,244","$5,105,744",6/23/2020,https://www.the-numbers.com/movie/Kangaroo-Jack,https://www.the-numbers.com/movie/Kangaroo-Jack/United-Kingdom#tab=box-office,"$23,835,366",6/23/2020
1,Rest of World,,,,,,"$18,729,622",,https://www.the-numbers.com/movie/Kangaroo-Jack,,"$23,835,366",6/23/2020
