,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
8,United Kingdom,11/21/2014,$0,0,267,383,"$515,699",7/19/2023,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/United-Kingdom#tab=box-office,"$11,864,953",7/19/2023
9,Rest of World,,,,,,"$10,188,186",,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,,"$11,864,953",7/19/2023
0,Argentina,12/9/2016,$0,0,0,0,"$14,500",1/1/2019,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Argentina#tab=box-office,"$11,864,953",7/19/2023
1,Australia,5/25/2018,"$20,096",9,72,109,"$743,531",6/11/2021,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Australia#tab=box-office,"$11,864,953",7/19/2023
2,Netherlands,6/2/2017,$0,0,51,147,"$158,957",7/5/2018,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Netherlands#tab=box-office,"$11,864,953",7/19/2023
3,New Zealand,6/1/2018,"$5,049",8,8,13,"$11,704",3/6/2023,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/New-Zealand#tab=box-office,"$11,864,953",7/19/2023
4,Portugal,10/2/1968,$0,0,1,3,"$7,684",5/3/2023,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Portugal#tab=box-office,"$11,864,953",7/19/2023
5,Russia (CIS),8/30/2018,"$97,049",50,50,50,"$155,841",1/1/2019,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Russia-(CIS)#tab=box-office,"$11,864,953",7/19/2023
6,South Korea,1/4/2019,"$12,659",33,33,33,"$34,832",7/9/2023,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/South-Korea#tab=box-office,"$11,864,953",7/19/2023
7,Spain,6/1/2018,"$34,019",88,88,88,"$34,019",6/7/2018,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/Spain#tab=box-office,"$11,864,953",7/19/2023
8,United Kingdom,11/21/2014,$0,0,267,383,"$515,699",7/19/2023,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,https://www.the-numbers.com/movie/2001-A-Space-Odyssey/United-Kingdom#tab=box-office,"$11,864,953",7/19/2023
9,Rest of World,,,,,,"$10,188,186",,https://www.the-numbers.com/movie/2001-A-Space-Odyssey,,"$11,864,953",7/19/2023
0,Australia,12/31/1968,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/Australia#tab=box-office,"$1,654",5/15/2023
1,New Zealand,5/11/2023,$340,1,1,1,$340,5/15/2023,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/New-Zealand#tab=box-office,"$1,654",5/15/2023
2,Portugal,3/1/1969,$0,0,1,1,"$1,314",2/26/2020,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/Portugal#tab=box-office,"$1,654",5/15/2023
0,Australia,12/31/1968,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/Australia#tab=box-office,"$1,654",5/15/2023
1,New Zealand,5/11/2023,$340,1,1,1,$340,5/15/2023,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/New-Zealand#tab=box-office,"$1,654",5/15/2023
2,Portugal,3/1/1969,$0,0,1,1,"$1,314",2/26/2020,https://www.the-numbers.com/movie/Rosemarys-Baby,https://www.the-numbers.com/movie/Rosemarys-Baby/Portugal#tab=box-office,"$1,654",5/15/2023
0,Australia,11/19/2020,$375,1,1,1,$0,11/25/2020,https://www.the-numbers.com/movie/Funny-Girl-(1968),https://www.the-numbers.com/movie/Funny-Girl-(1968)/Australia#tab=box-office,$0,11/25/2020
0,Australia,11/19/2020,$375,1,1,1,$0,11/25/2020,https://www.the-numbers.com/movie/Funny-Girl-(1968),https://www.the-numbers.com/movie/Funny-Girl-(1968)/Australia#tab=box-office,$0,11/25/2020
0,United Kingdom,10/24/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Night-of-the-Living-Dead-(1968),https://www.the-numbers.com/movie/Night-of-the-Living-Dead-(1968)/United-Kingdom#tab=box-office,"$18,000,000",
0,United Kingdom,10/24/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Night-of-the-Living-Dead-(1968),https://www.the-numbers.com/movie/Night-of-the-Living-Dead-(1968)/United-Kingdom#tab=box-office,"$18,000,000",
0,United Kingdom,5/20/2016,$0,0,0,0,"$6,292",9/8/2018,https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom),https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom)/United-Kingdom#tab=box-office,"$6,429",9/8/2018
1,Rest of World,,,,,,$137,,https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom),,"$6,429",9/8/2018
0,United Kingdom,5/20/2016,$0,0,0,0,"$6,292",9/8/2018,https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom),https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom)/United-Kingdom#tab=box-office,"$6,429",9/8/2018
1,Rest of World,,,,,,$137,,https://www.the-numbers.com/movie/Romeo-and-Juliet-(1968-United-Kingdom),,"$6,429",9/8/2018
0,Australia,12/10/2020,$72,1,1,1,$72,12/18/2020,https://www.the-numbers.com/movie/Bullitt,https://www.the-numbers.com/movie/Bullitt/Australia#tab=box-office,$72,12/18/2020
0,Australia,12/10/2020,$72,1,1,1,$72,12/18/2020,https://www.the-numbers.com/movie/Bullitt,https://www.the-numbers.com/movie/Bullitt/Australia#tab=box-office,$72,12/18/2020
0,Australia,11/5/2020,$527,3,3,3,$0,11/13/2020,https://www.the-numbers.com/movie/Oliver,https://www.the-numbers.com/movie/Oliver/Australia#tab=box-office,$0,11/13/2020
0,Australia,11/5/2020,$527,3,3,3,$0,11/13/2020,https://www.the-numbers.com/movie/Oliver,https://www.the-numbers.com/movie/Oliver/Australia#tab=box-office,$0,11/13/2020
