,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,2020/11/06,-,$789, ,1,$789,  $0,weekend,1,
1,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,2020/11/13,-,$131,-83%,1,$131,  $0,weekend,2,
0,https://www.the-numbers.com/movie/Showgirls/Portugal#tab=box-office,2020/10/30,-,$262, ,1,$262,  $262,weekend,"1,348",
0,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,2020/12/25,17,"$5,584", ,20,$279,"  $7,580",weekend,"1,311",
1,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,2021/01/08,-,$388, ,4,$97,"  $15,411",weekend,"1,313",
0,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,2020/11/06,-,$789, ,1,$789,  $0,weekend,1,
1,https://www.the-numbers.com/movie/Showgirls/Australia#tab=box-office,2020/11/13,-,$131,-83%,1,$131,  $0,weekend,2,
0,https://www.the-numbers.com/movie/Showgirls/Portugal#tab=box-office,2020/10/30,-,$262, ,1,$262,  $262,weekend,"1,348",
0,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,2020/12/25,17,"$5,584", ,20,$279,"  $7,580",weekend,"1,311",
1,https://www.the-numbers.com/movie/Showgirls/South-Korea#tab=box-office,2021/01/08,-,$388, ,4,$97,"  $15,411",weekend,"1,313",
0,https://www.the-numbers.com/movie/Before-Sunrise/Australia#tab=box-office,2020/09/25,-,$407, ,1,$407,"  $1,632",weekend,1,
0,https://www.the-numbers.com/movie/Before-Sunrise/South-Korea#tab=box-office,2016/04/08,7,"$124,371", ,142,$876,"  $155,654",weekend,"1,046",
1,https://www.the-numbers.com/movie/Before-Sunrise/South-Korea#tab=box-office,2016/04/22,17,"$25,991", ,47,$553,"  $339,109",weekend,"1,048",
0,https://www.the-numbers.com/movie/Before-Sunrise/Australia#tab=box-office,2020/09/25,-,$407, ,1,$407,"  $1,632",weekend,1,
0,https://www.the-numbers.com/movie/Before-Sunrise/South-Korea#tab=box-office,2016/04/08,7,"$124,371", ,142,$876,"  $155,654",weekend,"1,046",
1,https://www.the-numbers.com/movie/Before-Sunrise/South-Korea#tab=box-office,2016/04/22,17,"$25,991", ,47,$553,"  $339,109",weekend,"1,048",
0,https://www.the-numbers.com/movie/Muriels-Wedding/South-Korea#tab=box-office,2021/11/26,-,"$2,398", ,20,$120,"  $3,311",weekend,"1,385",
0,https://www.the-numbers.com/movie/Muriels-Wedding/South-Korea#tab=box-office,2021/11/26,-,"$2,398", ,20,$120,"  $3,311",weekend,"1,385",
0,https://www.the-numbers.com/movie/While-You-Were-Sleeping/South-Korea#tab=box-office,2020/11/27,-,"$3,468", ,20,$173,"  $4,030",weekend,"1,334",
1,https://www.the-numbers.com/movie/While-You-Were-Sleeping/South-Korea#tab=box-office,2020/12/11,-,"$1,191", ,8,$149,"  $11,930",weekend,"1,336",
0,https://www.the-numbers.com/movie/While-You-Were-Sleeping/South-Korea#tab=box-office,2020/11/27,-,"$3,468", ,20,$173,"  $4,030",weekend,"1,334",
1,https://www.the-numbers.com/movie/While-You-Were-Sleeping/South-Korea#tab=box-office,2020/12/11,-,"$1,191", ,8,$149,"  $11,930",weekend,"1,336",
0,https://www.the-numbers.com/movie/Die-Hard-With-a-Vengeance/New-Zealand#tab=box-office,2023/03/03,-,$218, ,1,$218,  $218,weekend,"1,443",
1,https://www.the-numbers.com/movie/Die-Hard-With-a-Vengeance/New-Zealand#tab=box-office,2023/05/05,-,$445, ,1,$445,  $445,weekend,"1,452",
0,https://www.the-numbers.com/movie/Die-Hard-With-a-Vengeance/New-Zealand#tab=box-office,2023/03/03,-,$218, ,1,$218,  $218,weekend,"1,443",
1,https://www.the-numbers.com/movie/Die-Hard-With-a-Vengeance/New-Zealand#tab=box-office,2023/05/05,-,$445, ,1,$445,  $445,weekend,"1,452",
0,https://www.the-numbers.com/movie/Braveheart/Australia#tab=box-office,2020/08/21,-,"$1,169", ,4,$292,"  $1,489,955",weekend,"1,317",
0,https://www.the-numbers.com/movie/Braveheart/Australia#tab=box-office,2020/08/21,-,"$1,169", ,4,$292,"  $1,489,955",weekend,"1,317",
0,https://www.the-numbers.com/movie/Bridges-of-Madison-County-The-(1995)/Australia#tab=box-office,2020/10/09,-,$648, ,2,$324,"  $1,181",weekend,1,
0,https://www.the-numbers.com/movie/Bridges-of-Madison-County-The-(1995)/Australia#tab=box-office,2020/10/09,-,$648, ,2,$324,"  $1,181",weekend,1,
0,https://www.the-numbers.com/movie/Postino-Il/Portugal#tab=box-office,2019/04/05,17,"$6,508", ,5,"$1,302","  $6,508",weekend,"1,226",
1,https://www.the-numbers.com/movie/Postino-Il/Portugal#tab=box-office,2019/04/12,20,"$5,271",-19%,4,"$1,318","  $16,754",weekend,"1,227",
2,https://www.the-numbers.com/movie/Postino-Il/Portugal#tab=box-office,2019/04/19,27,"$1,942",-63%,4,$486,"  $21,680",weekend,"1,228",
