,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,3/12/2009,$0,0,3,3,"$1,224,980",10/11/2018,https://www.the-numbers.com/movie/Notorious-(2009),https://www.the-numbers.com/movie/Notorious-(2009)/Australia#tab=box-office,"$8,128,501",10/11/2018
1,Rest of World,,,,,,"$6,903,521",,https://www.the-numbers.com/movie/Notorious-(2009),,"$8,128,501",10/11/2018
0,Australia,3/12/2009,$0,0,3,3,"$1,224,980",10/11/2018,https://www.the-numbers.com/movie/Notorious-(2009),https://www.the-numbers.com/movie/Notorious-(2009)/Australia#tab=box-office,"$8,128,501",10/11/2018
1,Rest of World,,,,,,"$6,903,521",,https://www.the-numbers.com/movie/Notorious-(2009),,"$8,128,501",10/11/2018
0,Australia,8/6/2009,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/Australia#tab=box-office,"$50,750,828",11/12/2022
1,New Zealand,7/15/2021,$0,0,1,1,$126,7/26/2021,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/New-Zealand#tab=box-office,"$50,750,828",11/12/2022
2,United Kingdom,10/21/2022,"$30,976",102,102,102,"$30,976",11/12/2022,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/United-Kingdom#tab=box-office,"$50,750,828",11/12/2022
3,Rest of World,,,,,,"$50,719,726",,https://www.the-numbers.com/movie/Coraline,,"$50,750,828",11/12/2022
0,Australia,8/6/2009,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/Australia#tab=box-office,"$50,750,828",11/12/2022
1,New Zealand,7/15/2021,$0,0,1,1,$126,7/26/2021,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/New-Zealand#tab=box-office,"$50,750,828",11/12/2022
2,United Kingdom,10/21/2022,"$30,976",102,102,102,"$30,976",11/12/2022,https://www.the-numbers.com/movie/Coraline,https://www.the-numbers.com/movie/Coraline/United-Kingdom#tab=box-office,"$50,750,828",11/12/2022
3,Rest of World,,,,,,"$50,719,726",,https://www.the-numbers.com/movie/Coraline,,"$50,750,828",11/12/2022
0,Australia,3/13/2009,$0,0,5,6,"$856,876",11/3/2020,https://www.the-numbers.com/movie/Friday-the-13th-(2009),https://www.the-numbers.com/movie/Friday-the-13th-(2009)/Australia#tab=box-office,"$27,668,218",11/3/2020
1,Rest of World,,,,,,"$26,811,342",,https://www.the-numbers.com/movie/Friday-the-13th-(2009),,"$27,668,218",11/3/2020
0,Australia,3/13/2009,$0,0,5,6,"$856,876",11/3/2020,https://www.the-numbers.com/movie/Friday-the-13th-(2009),https://www.the-numbers.com/movie/Friday-the-13th-(2009)/Australia#tab=box-office,"$27,668,218",11/3/2020
1,Rest of World,,,,,,"$26,811,342",,https://www.the-numbers.com/movie/Friday-the-13th-(2009),,"$27,668,218",11/3/2020
0,Australia,3/12/2009,$0,0,3,176,"$2,758,442",6/25/2018,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/Australia#tab=box-office,"$10,638,746",9/5/2019
1,Malaysia,8/6/2015,$616,4,4,4,$616,8/11/2015,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/Malaysia#tab=box-office,"$10,638,746",9/5/2019
2,New Zealand,1/12/2017,$0,0,2,2,$376,9/5/2019,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/New-Zealand#tab=box-office,"$10,638,746",9/5/2019
3,Rest of World,,,,,,"$7,879,312",,https://www.the-numbers.com/movie/Under-the-Sea-3-D,,"$10,638,746",9/5/2019
0,Australia,3/12/2009,$0,0,3,176,"$2,758,442",6/25/2018,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/Australia#tab=box-office,"$10,638,746",9/5/2019
1,Malaysia,8/6/2015,$616,4,4,4,$616,8/11/2015,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/Malaysia#tab=box-office,"$10,638,746",9/5/2019
2,New Zealand,1/12/2017,$0,0,2,2,$376,9/5/2019,https://www.the-numbers.com/movie/Under-the-Sea-3-D,https://www.the-numbers.com/movie/Under-the-Sea-3-D/New-Zealand#tab=box-office,"$10,638,746",9/5/2019
3,Rest of World,,,,,,"$7,879,312",,https://www.the-numbers.com/movie/Under-the-Sea-3-D,,"$10,638,746",9/5/2019
0,Bolivia,3/22/2012,$0,0,2,2,"$41,961",12/29/2018,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The/Bolivia#tab=box-office,"$23,369,006",12/29/2018
1,Rest of World,,,,,,"$23,327,045",,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The,,"$23,369,006",12/29/2018
0,Bolivia,3/22/2012,$0,0,2,2,"$41,961",12/29/2018,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The/Bolivia#tab=box-office,"$23,369,006",12/29/2018
1,Rest of World,,,,,,"$23,327,045",,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The,,"$23,369,006",12/29/2018
0,New Zealand,4/16/2009,$0,0,15,15,"$2,603",5/18/2021,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),https://www.the-numbers.com/movie/Fast-and-Furious-(2009)/New-Zealand#tab=box-office,"$204,283,568",5/18/2021
1,South Korea,4/2/2009,$0,0,47,47,$0,,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),https://www.the-numbers.com/movie/Fast-and-Furious-(2009)/South-Korea#tab=box-office,"$204,283,568",5/18/2021
2,Rest of World,,,,,,"$204,280,965",,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),,"$204,283,568",5/18/2021
0,New Zealand,4/16/2009,$0,0,15,15,"$2,603",5/18/2021,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),https://www.the-numbers.com/movie/Fast-and-Furious-(2009)/New-Zealand#tab=box-office,"$204,283,568",5/18/2021
1,South Korea,4/2/2009,$0,0,47,47,$0,,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),https://www.the-numbers.com/movie/Fast-and-Furious-(2009)/South-Korea#tab=box-office,"$204,283,568",5/18/2021
2,Rest of World,,,,,,"$204,280,965",,https://www.the-numbers.com/movie/Fast-and-Furious-(2009),,"$204,283,568",5/18/2021
0,South Korea,4/3/2009,$0,0,9,19,"$13,150,377",7/27/2022,https://www.the-numbers.com/movie/Thirst,https://www.the-numbers.com/movie/Thirst/South-Korea#tab=box-office,"$13,150,377",7/27/2022
0,South Korea,4/3/2009,$0,0,9,19,"$13,150,377",7/27/2022,https://www.the-numbers.com/movie/Thirst,https://www.the-numbers.com/movie/Thirst/South-Korea#tab=box-office,"$13,150,377",7/27/2022
0,South Korea,4/16/2009,$0,0,3,3,"$587,941",4/28/2020,https://www.the-numbers.com/movie/Ip-Man,https://www.the-numbers.com/movie/Ip-Man/South-Korea#tab=box-office,"$22,114,423",4/28/2020
1,Rest of World,,,,,,"$21,526,482",,https://www.the-numbers.com/movie/Ip-Man,,"$22,114,423",4/28/2020
0,South Korea,4/16/2009,$0,0,3,3,"$587,941",4/28/2020,https://www.the-numbers.com/movie/Ip-Man,https://www.the-numbers.com/movie/Ip-Man/South-Korea#tab=box-office,"$22,114,423",4/28/2020
1,Rest of World,,,,,,"$21,526,482",,https://www.the-numbers.com/movie/Ip-Man,,"$22,114,423",4/28/2020
0,China,10/30/2015,"$375,090",0,0,0,"$387,751",8/20/2018,https://www.the-numbers.com/movie/17-Again,https://www.the-numbers.com/movie/17-Again/China#tab=box-office,"$75,307,837",8/20/2018
1,Rest of World,,,,,,"$74,920,086",,https://www.the-numbers.com/movie/17-Again,,"$75,307,837",8/20/2018
0,China,10/30/2015,"$375,090",0,0,0,"$387,751",8/20/2018,https://www.the-numbers.com/movie/17-Again,https://www.the-numbers.com/movie/17-Again/China#tab=box-office,"$75,307,837",8/20/2018
1,Rest of World,,,,,,"$74,920,086",,https://www.the-numbers.com/movie/17-Again,,"$75,307,837",8/20/2018
0,South Korea,4/30/2009,$0,0,0,0,"$13,158,962",11/27/2018,https://www.the-numbers.com/movie/Thirst-(2009),https://www.the-numbers.com/movie/Thirst-(2009)/South-Korea#tab=box-office,"$13,158,962",11/27/2018
0,South Korea,4/30/2009,$0,0,0,0,"$13,158,962",11/27/2018,https://www.the-numbers.com/movie/Thirst-(2009),https://www.the-numbers.com/movie/Thirst-(2009)/South-Korea#tab=box-office,"$13,158,962",11/27/2018
0,Lebanon,10/18/2012,"$2,716",5,5,5,"$2,716",12/29/2018,https://www.the-numbers.com/movie/Battle-for-Terra,https://www.the-numbers.com/movie/Battle-for-Terra/Lebanon#tab=box-office,"$4,740,415",12/29/2018
1,Rest of World,,,,,,"$4,737,699",,https://www.the-numbers.com/movie/Battle-for-Terra,,"$4,740,415",12/29/2018
0,Lebanon,10/18/2012,"$2,716",5,5,5,"$2,716",12/29/2018,https://www.the-numbers.com/movie/Battle-for-Terra,https://www.the-numbers.com/movie/Battle-for-Terra/Lebanon#tab=box-office,"$4,740,415",12/29/2018
1,Rest of World,,,,,,"$4,737,699",,https://www.the-numbers.com/movie/Battle-for-Terra,,"$4,740,415",12/29/2018
0,Australia,11/5/2020,$329,3,3,3,$0,11/13/2020,https://www.the-numbers.com/movie/Star-Trek,https://www.the-numbers.com/movie/Star-Trek/Australia#tab=box-office,"$129,109,595",11/13/2020
0,Australia,11/5/2020,$329,3,3,3,$0,11/13/2020,https://www.the-numbers.com/movie/Star-Trek,https://www.the-numbers.com/movie/Star-Trek/Australia#tab=box-office,"$129,109,595",11/13/2020
0,Japan,5/9/2009,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome/Japan#tab=box-office,"$31,510,715",
0,Japan,5/9/2009,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome/Japan#tab=box-office,"$31,510,715",
0,Portugal,6/5/2009,$0,0,1,1,"$820,907",6/27/2018,https://www.the-numbers.com/movie/Terminator-Salvation,https://www.the-numbers.com/movie/Terminator-Salvation/Portugal#tab=box-office,"$240,169,323",6/27/2018
1,Rest of World,,,,,,"$239,348,416",,https://www.the-numbers.com/movie/Terminator-Salvation,,"$240,169,323",6/27/2018
0,Portugal,6/5/2009,$0,0,1,1,"$820,907",6/27/2018,https://www.the-numbers.com/movie/Terminator-Salvation,https://www.the-numbers.com/movie/Terminator-Salvation/Portugal#tab=box-office,"$240,169,323",6/27/2018
1,Rest of World,,,,,,"$239,348,416",,https://www.the-numbers.com/movie/Terminator-Salvation,,"$240,169,323",6/27/2018
0,Australia,5/19/2022,$705,1,1,1,"$66,966",5/24/2022,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Australia#tab=box-office,"$17,184,419",5/24/2022
1,Italy,7/1/2021,"$24,671",0,23,23,"$138,919",9/17/2021,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Italy#tab=box-office,"$17,184,419",5/24/2022
2,Portugal,5/14/2010,$0,0,2,5,"$11,888",9/15/2021,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Portugal#tab=box-office,"$17,184,419",5/24/2022
3,South Korea,5/28/2009,$0,0,6,6,"$16,966,646",6/7/2019,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/South-Korea#tab=box-office,"$17,184,419",5/24/2022
0,Australia,5/19/2022,$705,1,1,1,"$66,966",5/24/2022,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Australia#tab=box-office,"$17,184,419",5/24/2022
1,Italy,7/1/2021,"$24,671",0,23,23,"$138,919",9/17/2021,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Italy#tab=box-office,"$17,184,419",5/24/2022
2,Portugal,5/14/2010,$0,0,2,5,"$11,888",9/15/2021,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/Portugal#tab=box-office,"$17,184,419",5/24/2022
3,South Korea,5/28/2009,$0,0,6,6,"$16,966,646",6/7/2019,https://www.the-numbers.com/movie/Mother-(2009),https://www.the-numbers.com/movie/Mother-(2009)/South-Korea#tab=box-office,"$17,184,419",5/24/2022
0,Australia,3/21/2015,"$13,885",68,410,"1,474","$13,885",5/21/2015,https://www.the-numbers.com/movie/Up,https://www.the-numbers.com/movie/Up/Australia#tab=box-office,"$438,459,213",2/1/2023
1,New Zealand,9/10/2009,$0,0,1,2,$438,5/11/2021,https://www.the-numbers.com/movie/Up,https://www.the-numbers.com/movie/Up/New-Zealand#tab=box-office,"$438,459,213",2/1/2023
2,South Korea,7/29/2009,$0,0,5,5,"$6,938,781",2/1/2023,https://www.the-numbers.com/movie/Up,https://www.the-numbers.com/movie/Up/South-Korea#tab=box-office,"$438,459,213",2/1/2023
3,Rest of World,,,,,,"$431,506,109",,https://www.the-numbers.com/movie/Up,,"$438,459,213",2/1/2023
0,Australia,3/21/2015,"$13,885",68,410,"1,474","$13,885",5/21/2015,https://www.the-numbers.com/movie/Up,https://www.the-numbers.com/movie/Up/Australia#tab=box-office,"$438,459,213",2/1/2023
1,New Zealand,9/10/2009,$0,0,1,2,$438,5/11/2021,https://www.the-numbers.com/movie/Up,https://www.the-numbers.com/movie/Up/New-Zealand#tab=box-office,"$438,459,213",2/1/2023
