,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 18, 1994",8,"$2,753,208", ,"1,190","$2,314","  $2,753,208",weekend,1,
1,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 25, 1994",9,"$3,800,166",+38%,"1,192","$3,188","  $8,132,354",weekend,2,
2,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 2, 1994",10,"$2,016,070",-47%,"1,219","$1,654","  $10,730,119",weekend,3,
3,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 9, 1994",9,"$1,464,634",-27%,"1,255","$1,167","  $12,698,253",weekend,4,
4,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 16, 1994",11,"$1,265,382",-14%,"1,212","$1,044","  $14,382,030",weekend,5,
5,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 23, 1994",20,"$905,469",-28%,975,$929,"  $16,346,491",weekend,6,
6,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 30, 1994",28,"$323,903",-64%,528,$613,"  $17,017,102",weekend,7,
7,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Jan 6, 1995",41,"$105,680",-67%,250,$423,"  $17,174,068",weekend,8,
0,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 18, 1994",8,"$4,332,188", ,"1,190","$3,640","  $4,332,188",daily,1,
1,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 25, 1994",10,"$4,381,861",+1%,"1,192","$3,676","  $8,714,049",daily,2,
2,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 2, 1994",10,"$2,519,570",-43%,"1,219","$2,067","  $11,233,619",daily,3,
3,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 9, 1994",9,"$1,883,029",-25%,"1,255","$1,500","  $13,116,648",daily,4,
4,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 16, 1994",9,"$2,324,374",+23%,"1,212","$1,918","  $15,441,022",daily,5,
5,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 23, 1994",21,"$1,252,177",-46%,975,"$1,284","  $16,693,199",daily,6,
6,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 30, 1994",28,"$375,189",-70%,528,$711,"  $17,068,388",daily,7,
0,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 18, 1994",8,"$4,332,188", ,"1,190","$3,640","  $4,332,188",weekly,1,
1,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Nov 25, 1994",10,"$4,381,861",+1%,"1,192","$3,676","  $8,714,049",weekly,2,
2,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 2, 1994",10,"$2,519,570",-43%,"1,219","$2,067","  $11,233,619",weekly,3,
3,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 9, 1994",9,"$1,883,029",-25%,"1,255","$1,500","  $13,116,648",weekly,4,
4,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 16, 1994",9,"$2,324,374",+23%,"1,212","$1,918","  $15,441,022",weekly,5,
5,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 23, 1994",21,"$1,252,177",-46%,975,"$1,284","  $16,693,199",weekly,6,
6,https://www.the-numbers.com/movie/Miracle-on-34th-Street,"Dec 30, 1994",28,"$375,189",-70%,528,$711,"  $17,068,388",weekly,7,
