,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Z,"Mar 13, 2009",73,"$10,144", ,1,"$10,144","  $10,144",weekend,"2,049",
1,https://www.the-numbers.com/movie/Z,"Mar 20, 2009",74,"$7,802",-23%,1,"$7,802","  $23,685",weekend,"2,050",
2,https://www.the-numbers.com/movie/Z,"Mar 27, 2009",85,"$4,606",-41%,1,"$4,606","  $34,289",weekend,"2,051",
3,https://www.the-numbers.com/movie/Z,"Apr 3, 2009",88,"$4,113",-11%,1,"$4,113","  $41,139",weekend,"2,052",
4,https://www.the-numbers.com/movie/Z,"Apr 24, 2009",96,"$1,993", ,1,"$1,993","  $46,297",weekend,"2,055",
5,https://www.the-numbers.com/movie/Z,"May 1, 2009",96,"$1,472",-26%,1,"$1,472","  $47,078",weekend,"2,056",
6,https://www.the-numbers.com/movie/Z,"May 8, 2009",83,"$3,701",+151%,1,"$3,701","  $53,220",weekend,"2,057",
7,https://www.the-numbers.com/movie/Z,"Jun 26, 2009",93,"$1,822", ,1,"$1,822","  $59,600",weekend,"2,064",
8,https://www.the-numbers.com/movie/Z,"Jul 10, 2009",68,"$3,948", ,1,"$3,948","  $65,443",weekend,"2,066",
9,https://www.the-numbers.com/movie/Z,"Jul 17, 2009",92,"$2,137",-46%,2,"$1,069","  $69,513",weekend,"2,067",
10,https://www.the-numbers.com/movie/Z,"Jul 24, 2009",105,$729,-66%,1,$729,"  $71,113",weekend,"2,068",
11,https://www.the-numbers.com/movie/Z,"Jul 31, 2009",95,"$2,388",+228%,1,"$2,388","  $73,501",weekend,"2,069",
12,https://www.the-numbers.com/movie/Z,"Aug 14, 2009",95,"$1,764", ,1,"$1,764","  $77,197",weekend,"2,071",
13,https://www.the-numbers.com/movie/Z,"Aug 21, 2009",106,"$2,030",+15%,1,"$2,030","  $79,227",weekend,"2,072",
14,https://www.the-numbers.com/movie/Z,"Sep 4, 2009",113,$464, ,1,$464,"  $81,361",weekend,"2,074",
15,https://www.the-numbers.com/movie/Z,"Sep 11, 2009",107,"$1,628",+251%,1,"$1,628","  $83,305",weekend,"2,075",
0,https://www.the-numbers.com/movie/Z,"Sep 7, 2009",85,$316, ,1,$316,"  $81,677",daily,"14,519", 
0,https://www.the-numbers.com/movie/Z,"Mar 13, 2009",71,"$15,883", ,1,"$15,883","  $15,883",weekly,"2,050",
1,https://www.the-numbers.com/movie/Z,"Mar 20, 2009",71,"$13,800",-13%,1,"$13,800","  $29,683",weekly,"2,051",
2,https://www.the-numbers.com/movie/Z,"Mar 27, 2009",81,"$7,343",-47%,1,"$7,343","  $37,026",weekly,"2,052",
3,https://www.the-numbers.com/movie/Z,"Apr 3, 2009",84,"$7,278",-1%,1,"$7,278","  $44,304",weekly,"2,053",
4,https://www.the-numbers.com/movie/Z,"Apr 24, 2009",105,"$1,302", ,1,"$1,302","  $45,606",weekly,"2,056",
5,https://www.the-numbers.com/movie/Z,"May 1, 2009",93,"$3,913",+201%,1,"$3,913","  $49,519",weekly,"2,057",
6,https://www.the-numbers.com/movie/Z,"May 8, 2009",80,"$7,764",+98%,1,"$7,764","  $57,283",weekly,"2,058",
7,https://www.the-numbers.com/movie/Z,"Jun 5, 2009",113,$495, ,1,$495,"  $57,778",weekly,"2,062",
8,https://www.the-numbers.com/movie/Z,"Jun 26, 2009",99,"$1,822", ,1,"$1,822","  $59,600",weekly,"2,065",
9,https://www.the-numbers.com/movie/Z,"Jul 10, 2009",73,"$5,881", ,1,"$5,881","  $67,376",weekly,"2,067",
10,https://www.the-numbers.com/movie/Z,"Jul 17, 2009",93,"$3,008",-49%,2,"$1,504","  $70,384",weekly,"2,068",
11,https://www.the-numbers.com/movie/Z,"Jul 24, 2009",111,$729,-76%,1,$729,"  $71,113",weekly,"2,069",
12,https://www.the-numbers.com/movie/Z,"Jul 31, 2009",93,"$3,984",+447%,1,"$3,984","  $75,097",weekly,"2,070",
13,https://www.the-numbers.com/movie/Z,"Aug 14, 2009",107,"$1,764", ,1,"$1,764","  $77,197",weekly,"2,072",
14,https://www.the-numbers.com/movie/Z,"Aug 21, 2009",110,"$2,030",+15%,1,"$2,030","  $79,227",weekly,"2,073",
15,https://www.the-numbers.com/movie/Z,"Sep 4, 2009",117,$780, ,1,$780,"  $81,677",weekly,"2,075",
16,https://www.the-numbers.com/movie/Z,"Sep 11, 2009",115,"$1,628",+109%,1,"$1,628","  $83,305",weekly,"2,076",
