,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,5/21/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Paper-Moon,https://www.the-numbers.com/movie/Paper-Moon/Australia#tab=box-office,$248,1/25/2022
1,Portugal,12/20/1973,$0,0,1,1,$248,1/25/2022,https://www.the-numbers.com/movie/Paper-Moon,https://www.the-numbers.com/movie/Paper-Moon/Portugal#tab=box-office,$248,1/25/2022
0,Australia,5/21/2021,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Paper-Moon,https://www.the-numbers.com/movie/Paper-Moon/Australia#tab=box-office,$248,1/25/2022
1,Portugal,12/20/1973,$0,0,1,1,$248,1/25/2022,https://www.the-numbers.com/movie/Paper-Moon,https://www.the-numbers.com/movie/Paper-Moon/Portugal#tab=box-office,$248,1/25/2022
0,Australia,11/12/2020,"$1,001",1,1,1,$0,11/20/2020,https://www.the-numbers.com/movie/Live-and-Let-Die,https://www.the-numbers.com/movie/Live-and-Let-Die/Australia#tab=box-office,"$126,400,000",12/16/2020
1,United Kingdom,6/19/2015,$0,0,14,15,"$6,277",12/16/2020,https://www.the-numbers.com/movie/Live-and-Let-Die,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,"$126,400,000",12/16/2020
2,Rest of World,,,,,,"$126,393,723",,https://www.the-numbers.com/movie/Live-and-Let-Die,,"$126,400,000",12/16/2020
0,Australia,11/12/2020,"$1,001",1,1,1,$0,11/20/2020,https://www.the-numbers.com/movie/Live-and-Let-Die,https://www.the-numbers.com/movie/Live-and-Let-Die/Australia#tab=box-office,"$126,400,000",12/16/2020
1,United Kingdom,6/19/2015,$0,0,14,15,"$6,277",12/16/2020,https://www.the-numbers.com/movie/Live-and-Let-Die,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,"$126,400,000",12/16/2020
2,Rest of World,,,,,,"$126,393,723",,https://www.the-numbers.com/movie/Live-and-Let-Die,,"$126,400,000",12/16/2020
0,Australia,4/25/1974,$0,0,1,1,$0,,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/Australia#tab=box-office,"$25,000,000",2/20/2023
1,New Zealand,2/16/2023,$571,1,1,1,$571,2/20/2023,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/New-Zealand#tab=box-office,"$25,000,000",2/20/2023
2,Switzerland,8/2/1973,$0,0,0,0,$0,,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/Switzerland#tab=box-office,"$25,000,000",2/20/2023
3,Rest of World,,,,,,"$24,999,429",,https://www.the-numbers.com/movie/American-Graffiti-(1973),,"$25,000,000",2/20/2023
0,Australia,4/25/1974,$0,0,1,1,$0,,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/Australia#tab=box-office,"$25,000,000",2/20/2023
1,New Zealand,2/16/2023,$571,1,1,1,$571,2/20/2023,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/New-Zealand#tab=box-office,"$25,000,000",2/20/2023
2,Switzerland,8/2/1973,$0,0,0,0,$0,,https://www.the-numbers.com/movie/American-Graffiti-(1973),https://www.the-numbers.com/movie/American-Graffiti-(1973)/Switzerland#tab=box-office,"$25,000,000",2/20/2023
3,Rest of World,,,,,,"$24,999,429",,https://www.the-numbers.com/movie/American-Graffiti-(1973),,"$25,000,000",2/20/2023
0,Australia,9/7/2003,$0,0,19,29,"$1,984",1/4/2021,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/Australia#tab=box-office,"$2,003",1/4/2021
1,Italy,8/14/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/Italy#tab=box-office,"$2,003",1/4/2021
2,United Kingdom,1/10/1974,$0,0,1,1,$19,8/6/2020,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/United-Kingdom#tab=box-office,"$2,003",1/4/2021
0,Australia,9/7/2003,$0,0,19,29,"$1,984",1/4/2021,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/Australia#tab=box-office,"$2,003",1/4/2021
1,Italy,8/14/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/Italy#tab=box-office,"$2,003",1/4/2021
2,United Kingdom,1/10/1974,$0,0,1,1,$19,8/6/2020,https://www.the-numbers.com/movie/Enter-the-Dragon,https://www.the-numbers.com/movie/Enter-the-Dragon/United-Kingdom#tab=box-office,"$2,003",1/4/2021
0,Australia,4/1/2021,$68,1,1,1,"$115,488",4/5/2021,https://www.the-numbers.com/movie/Jesus-Christ-Superstar,https://www.the-numbers.com/movie/Jesus-Christ-Superstar/Australia#tab=box-office,"$115,488",4/5/2021
0,Australia,4/1/2021,$68,1,1,1,"$115,488",4/5/2021,https://www.the-numbers.com/movie/Jesus-Christ-Superstar,https://www.the-numbers.com/movie/Jesus-Christ-Superstar/Australia#tab=box-office,"$115,488",4/5/2021
0,Germany,3/28/1974,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Serpico,https://www.the-numbers.com/movie/Serpico/Germany#tab=box-office,$0,
1,United Kingdom,8/18/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Serpico,https://www.the-numbers.com/movie/Serpico/United-Kingdom#tab=box-office,$0,
0,Germany,3/28/1974,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Serpico,https://www.the-numbers.com/movie/Serpico/Germany#tab=box-office,$0,
1,United Kingdom,8/18/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Serpico,https://www.the-numbers.com/movie/Serpico/United-Kingdom#tab=box-office,$0,
0,South Korea,9/7/1974,$0,0,0,0,"$25,989",5/15/2018,https://www.the-numbers.com/movie/Papillon,https://www.the-numbers.com/movie/Papillon/South-Korea#tab=box-office,"$25,989",5/15/2018
0,South Korea,9/7/1974,$0,0,0,0,"$25,989",5/15/2018,https://www.the-numbers.com/movie/Papillon,https://www.the-numbers.com/movie/Papillon/South-Korea#tab=box-office,"$25,989",5/15/2018
0,Australia,3/23/2001,$0,0,28,29,"$1,245,347",11/20/2020,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,"$197,867,132",11/28/2022
1,New Zealand,10/22/2020,$0,0,1,3,$629,11/28/2022,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,"$197,867,132",11/28/2022
2,South Korea,11/16/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/South-Korea#tab=box-office,"$197,867,132",11/28/2022
3,United Kingdom,9/29/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/United-Kingdom#tab=box-office,"$197,867,132",11/28/2022
4,Rest of World,,,,,,"$196,621,156",,https://www.the-numbers.com/movie/Exorcist-The,,"$197,867,132",11/28/2022
0,Australia,3/23/2001,$0,0,28,29,"$1,245,347",11/20/2020,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,"$197,867,132",11/28/2022
1,New Zealand,10/22/2020,$0,0,1,3,$629,11/28/2022,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,"$197,867,132",11/28/2022
2,South Korea,11/16/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/South-Korea#tab=box-office,"$197,867,132",11/28/2022
3,United Kingdom,9/29/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Exorcist-The,https://www.the-numbers.com/movie/Exorcist-The/United-Kingdom#tab=box-office,"$197,867,132",11/28/2022
4,Rest of World,,,,,,"$196,621,156",,https://www.the-numbers.com/movie/Exorcist-The,,"$197,867,132",11/28/2022
