,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,4/21/2018,$0,0,1,1,$414,9/2/2020,https://www.the-numbers.com/movie/Mirror-Crackd-The,https://www.the-numbers.com/movie/Mirror-Crackd-The/New-Zealand#tab=box-office,$414,9/2/2020
0,New Zealand,4/21/2018,$0,0,1,1,$414,9/2/2020,https://www.the-numbers.com/movie/Mirror-Crackd-The,https://www.the-numbers.com/movie/Mirror-Crackd-The/New-Zealand#tab=box-office,$414,9/2/2020
0,Australia,12/14/2018,$502,1,1,1,$502,1/1/2019,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/Australia#tab=box-office,$550,12/30/2021
1,New Zealand,10/29/2020,$0,0,1,1,$48,12/30/2021,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/New-Zealand#tab=box-office,$550,12/30/2021
2,United Kingdom,10/31/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/United-Kingdom#tab=box-office,$550,12/30/2021
0,Australia,12/14/2018,$502,1,1,1,$502,1/1/2019,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/Australia#tab=box-office,$550,12/30/2021
1,New Zealand,10/29/2020,$0,0,1,1,$48,12/30/2021,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/New-Zealand#tab=box-office,$550,12/30/2021
2,United Kingdom,10/31/2018,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fog-The-(1980),https://www.the-numbers.com/movie/Fog-The-(1980)/United-Kingdom#tab=box-office,$550,12/30/2021
0,Australia,11/12/2020,"$2,559",3,3,3,$0,11/20/2020,https://www.the-numbers.com/movie/Friday-the-13th-(1980),https://www.the-numbers.com/movie/Friday-the-13th-(1980)/Australia#tab=box-office,"$20,000,000",5/18/2022
1,United Kingdom,1/28/2022,"$11,077",67,96,163,"$32,235",5/18/2022,https://www.the-numbers.com/movie/Friday-the-13th-(1980),https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,"$20,000,000",5/18/2022
2,Rest of World,,,,,,"$19,967,765",,https://www.the-numbers.com/movie/Friday-the-13th-(1980),,"$20,000,000",5/18/2022
0,Australia,11/12/2020,"$2,559",3,3,3,$0,11/20/2020,https://www.the-numbers.com/movie/Friday-the-13th-(1980),https://www.the-numbers.com/movie/Friday-the-13th-(1980)/Australia#tab=box-office,"$20,000,000",5/18/2022
1,United Kingdom,1/28/2022,"$11,077",67,96,163,"$32,235",5/18/2022,https://www.the-numbers.com/movie/Friday-the-13th-(1980),https://www.the-numbers.com/movie/Friday-the-13th-(1980)/United-Kingdom#tab=box-office,"$20,000,000",5/18/2022
2,Rest of World,,,,,,"$19,967,765",,https://www.the-numbers.com/movie/Friday-the-13th-(1980),,"$20,000,000",5/18/2022
0,Australia,8/1/1980,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fame,https://www.the-numbers.com/movie/Fame/Australia#tab=box-office,$0,
0,Australia,8/1/1980,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Fame,https://www.the-numbers.com/movie/Fame/Australia#tab=box-office,$0,
0,Australia,9/11/2020,"$230,344",191,191,200,"$251,612",1/15/2021,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back/Australia#tab=box-office,"$257,262,126",10/19/2022
1,Czech Republic,7/24/2020,"$5,204",9,9,9,"$5,204",10/19/2022,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back/Czech-Republic#tab=box-office,"$257,262,126",10/19/2022
