,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Orlando,"Jul 23, 2010",61,"$10,885", ,2,"$5,443","  $5,324,888",weekend,969,
1,https://www.the-numbers.com/movie/Orlando,"Jul 30, 2010",65,"$7,413",-32%,5,"$1,483","  $5,340,948",weekend,970,
2,https://www.the-numbers.com/movie/Orlando,"Aug 6, 2010",80,"$5,059",-32%,2,"$2,530","  $5,348,051",weekend,971,
3,https://www.the-numbers.com/movie/Orlando,"Aug 13, 2010",71,"$6,448",+27%,4,"$1,612","  $5,358,074",weekend,972,
4,https://www.the-numbers.com/movie/Orlando,"Aug 20, 2010",100,$779,-88%,5,$156,"  $5,363,452",weekend,973,
5,https://www.the-numbers.com/movie/Orlando,"Aug 27, 2010",96,"$1,079",+39%,3,$360,"  $5,365,100",weekend,974,
6,https://www.the-numbers.com/movie/Orlando,"Sep 17, 2010",133,$358, ,1,$358,"  $5,366,051",weekend,977,
7,https://www.the-numbers.com/movie/Orlando,"Sep 24, 2010",136,$83,-77%,1,$83,"  $5,366,787",weekend,978,
8,https://www.the-numbers.com/movie/Orlando,"Oct 1, 2010",135,$165,+99%,2,$83,"  $5,367,342",weekend,979,
9,https://www.the-numbers.com/movie/Orlando,"Oct 15, 2010",128,$520, ,2,$260,"  $5,367,945",weekend,981,
0,https://www.the-numbers.com/movie/Orlando,"Jul 23, 2010",58,"$19,532", ,2,"$9,766","  $5,329,211",daily,970,
1,https://www.the-numbers.com/movie/Orlando,"Jul 30, 2010",62,"$13,781",-29%,3,"$4,594","  $5,342,992",daily,971,
2,https://www.the-numbers.com/movie/Orlando,"Aug 6, 2010",77,"$8,634",-37%,2,"$4,317","  $5,351,626",daily,972,
3,https://www.the-numbers.com/movie/Orlando,"Aug 13, 2010",70,"$11,047",+28%,4,"$2,762","  $5,362,673",daily,973,
4,https://www.the-numbers.com/movie/Orlando,"Aug 20, 2010",95,"$1,339",-88%,5,$268,"  $5,364,012",daily,974,
5,https://www.the-numbers.com/movie/Orlando,"Aug 27, 2010",96,"$1,981",+48%,3,$660,"  $5,365,993",daily,975,
6,https://www.the-numbers.com/movie/Orlando,"Sep 17, 2010",135,$653, ,1,$653,"  $5,366,704",daily,978,
7,https://www.the-numbers.com/movie/Orlando,"Sep 24, 2010",129,$473,-28%,1,$473,"  $5,367,177",daily,979,
8,https://www.the-numbers.com/movie/Orlando,"Oct 1, 2010",135,$248,-48%,2,$124,"  $5,367,425",daily,980,
9,https://www.the-numbers.com/movie/Orlando,"Oct 15, 2010",134,$520, ,2,$260,"  $5,367,945",daily,982,
0,https://www.the-numbers.com/movie/Orlando,"Jul 23, 2010",58,"$19,532", ,2,"$9,766","  $5,329,211",weekly,970,
1,https://www.the-numbers.com/movie/Orlando,"Jul 30, 2010",62,"$13,781",-29%,3,"$4,594","  $5,342,992",weekly,971,
2,https://www.the-numbers.com/movie/Orlando,"Aug 6, 2010",77,"$8,634",-37%,2,"$4,317","  $5,351,626",weekly,972,
3,https://www.the-numbers.com/movie/Orlando,"Aug 13, 2010",70,"$11,047",+28%,4,"$2,762","  $5,362,673",weekly,973,
4,https://www.the-numbers.com/movie/Orlando,"Aug 20, 2010",95,"$1,339",-88%,5,$268,"  $5,364,012",weekly,974,
5,https://www.the-numbers.com/movie/Orlando,"Aug 27, 2010",96,"$1,981",+48%,3,$660,"  $5,365,993",weekly,975,
6,https://www.the-numbers.com/movie/Orlando,"Sep 17, 2010",135,$653, ,1,$653,"  $5,366,704",weekly,978,
7,https://www.the-numbers.com/movie/Orlando,"Sep 24, 2010",129,$473,-28%,1,$473,"  $5,367,177",weekly,979,
8,https://www.the-numbers.com/movie/Orlando,"Oct 1, 2010",135,$248,-48%,2,$124,"  $5,367,425",weekly,980,
9,https://www.the-numbers.com/movie/Orlando,"Oct 15, 2010",134,$520, ,2,$260,"  $5,367,945",weekly,982,
0,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Jan 10, 1992",1,"$7,675,016", ,766,"$10,020","  $7,675,016",weekend,1,
1,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Jan 17, 1992",1,"$11,839,246",+54%,"1,667","$7,102","  $21,862,861",weekend,2,
2,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Jan 24, 1992",1,"$8,007,691",-32%,"1,722","$4,650","  $32,082,708",weekend,3,
3,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Jan 31, 1992",1,"$8,120,455",+1%,"1,759","$4,617","  $42,852,585",weekend,4,
4,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Feb 7, 1992",2,"$6,469,602",-20%,"1,759","$3,678","  $51,457,782",weekend,5,
5,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Feb 14, 1992",4,"$6,880,132",+6%,"1,750","$3,932","  $59,814,471",weekend,6,
6,https://www.the-numbers.com/movie/Hand-That-Rocks-the-Cradle-The,"Feb 21, 1992",5,"$4,076,328",-41%,"1,721","$2,369","  $65,131,758",weekend,7,
