,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Funhouse-The/New-Zealand#tab=box-office,2022/10/28,-,$141, ,1,$141,  $141,weekend,1,
0,https://www.the-numbers.com/movie/Funhouse-The/New-Zealand#tab=box-office,2022/10/28,-,$141, ,1,$141,  $141,weekend,1,
0,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/05/07,-,$425, ,2,$213,  $460,weekend,15,
1,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/07/09,-,$643, ,1,$643,"  $1,083",weekend,24,
2,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/07/30,-,$42, ,1,$42,  $42,weekend,27,
3,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/08/06,-,$208,+395%,1,$208,"  $1,338",weekend,28,
4,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2022/07/22,-,$95, ,1,$95,  $95,weekend,78,
0,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/05/07,-,$425, ,2,$213,  $460,weekend,15,
1,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/07/09,-,$643, ,1,$643,"  $1,083",weekend,24,
2,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/07/30,-,$42, ,1,$42,  $42,weekend,27,
3,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2021/08/06,-,$208,+395%,1,$208,"  $1,338",weekend,28,
4,https://www.the-numbers.com/movie/Thief/New-Zealand#tab=box-office,2022/07/22,-,$95, ,1,$95,  $95,weekend,78,
0,https://www.the-numbers.com/movie/Howling-The/New-Zealand#tab=box-office,2022/10/28,-,$130, ,2,$65,  $130,weekend,4,
0,https://www.the-numbers.com/movie/Howling-The/New-Zealand#tab=box-office,2022/10/28,-,$130, ,2,$65,  $130,weekend,4,
0,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/Australia#tab=box-office,2021/05/07,-,$785, ,1,$785,  $0,weekend,"2,074",
0,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/01/29,20,"$4,980", ,9,$553,"  $4,980",weekend,1,
1,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/02/26,-,"$2,502", ,10,$250,"  $7,516",weekend,5,
2,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/03/05,19,"$4,254",+70%,14,$304,"  $11,665",weekend,6,
0,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/Australia#tab=box-office,2021/05/07,-,$785, ,1,$785,  $0,weekend,"2,074",
0,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/01/29,20,"$4,980", ,9,$553,"  $4,980",weekend,1,
1,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/02/26,-,"$2,502", ,10,$250,"  $7,516",weekend,5,
2,https://www.the-numbers.com/movie/Raiders-of-the-Lost-Ark/New-Zealand#tab=box-office,2021/03/05,19,"$4,254",+70%,14,$304,"  $11,665",weekend,6,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/Australia#tab=box-office,2020/09/25,-,$428, ,2,$214,"  $1,283",weekend,1,
1,https://www.the-numbers.com/movie/For-Your-Eyes-Only/Australia#tab=box-office,2020/10/16,-,"$1,197", ,27,$44,"  $2,493",weekend,4,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/New-Zealand#tab=box-office,2020/10/23,-,$419, ,10,$42,  $419,weekend,1,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/United-Kingdom#tab=box-office,2022/07/01,-,"$9,194", ,104,$88,"  $9,194",weekend,1,
1,https://www.the-numbers.com/movie/For-Your-Eyes-Only/United-Kingdom#tab=box-office,2022/08/12,-,$98, ,1,$98,"  $24,316",weekend,7,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/Australia#tab=box-office,2020/09/25,-,$428, ,2,$214,"  $1,283",weekend,1,
1,https://www.the-numbers.com/movie/For-Your-Eyes-Only/Australia#tab=box-office,2020/10/16,-,"$1,197", ,27,$44,"  $2,493",weekend,4,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/New-Zealand#tab=box-office,2020/10/23,-,$419, ,10,$42,  $419,weekend,1,
0,https://www.the-numbers.com/movie/For-Your-Eyes-Only/United-Kingdom#tab=box-office,2022/07/01,-,"$9,194", ,104,$88,"  $9,194",weekend,1,
1,https://www.the-numbers.com/movie/For-Your-Eyes-Only/United-Kingdom#tab=box-office,2022/08/12,-,$98, ,1,$98,"  $24,316",weekend,7,
0,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/Australia#tab=box-office,2018/11/23,-,"$1,225", ,1,"$1,225","  $1,225",weekend,1,
0,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/New-Zealand#tab=box-office,2021/12/24,-,$68, ,1,$68,  $674,weekend,35,
1,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/New-Zealand#tab=box-office,2023/05/12,-,$189, ,1,$189,"  $1,370",weekend,107,
0,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/Australia#tab=box-office,2018/11/23,-,"$1,225", ,1,"$1,225","  $1,225",weekend,1,
0,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/New-Zealand#tab=box-office,2021/12/24,-,$68, ,1,$68,  $674,weekend,35,
1,https://www.the-numbers.com/movie/Escape-from-New-York-(1981)/New-Zealand#tab=box-office,2023/05/12,-,$189, ,1,$189,"  $1,370",weekend,107,
0,https://www.the-numbers.com/movie/Blow-Out/New-Zealand#tab=box-office,2021/08/06,-,$754, ,2,$377,  $754,weekend,1,
0,https://www.the-numbers.com/movie/Blow-Out/New-Zealand#tab=box-office,2021/08/06,-,$754, ,2,$377,  $754,weekend,1,
0,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2020/10/30,-,"$4,368", ,9,$485,"  $103,951",weekend,"2,034",
1,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2021/10/29,-,"$3,337", ,4,$834,"  $118,009",weekend,"2,086",
2,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2022/04/22,-,"$1,714", ,1,"$1,714","  $113,283",weekend,"2,111",
0,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2020/10/30,-,"$4,368", ,9,$485,"  $103,951",weekend,"2,034",
1,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2021/10/29,-,"$3,337", ,4,$834,"  $118,009",weekend,"2,086",
2,https://www.the-numbers.com/movie/American-Werewolf-in-London-An/United-Kingdom#tab=box-office,2022/04/22,-,"$1,714", ,1,"$1,714","  $113,283",weekend,"2,111",
0,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/06/17,12,"$43,430", ,81,$536,"  $79,640",weekend,1,
1,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/06/24,16,"$36,097",-17%,63,$573,"  $146,485",weekend,2,
2,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/01,23,"$22,868",-37%,36,$635,"  $189,878",weekend,3,
3,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/08,30,"$14,244",-38%,24,$594,"  $217,632",weekend,4,
4,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/15,27,"$12,947",-9%,16,$809,"  $248,893",weekend,5,
5,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/22,26,"$4,023",-69%,8,$503,"  $273,952",weekend,6,
6,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/29,22,"$7,860",+95%,7,"$1,123","  $287,951",weekend,7,
7,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/08/26,-,"$15,702", ,5,"$3,140","  $270,323",weekend,11,
8,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/09/23,-,"$9,189", ,3,"$3,063","  $281,541",weekend,15,
9,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2020/10/30,-,"$3,439", ,22,$156,"  $352,345",weekend,229,
0,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/06/17,12,"$43,430", ,81,$536,"  $79,640",weekend,1,
1,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/06/24,16,"$36,097",-17%,63,$573,"  $146,485",weekend,2,
2,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/01,23,"$22,868",-37%,36,$635,"  $189,878",weekend,3,
3,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/08,30,"$14,244",-38%,24,$594,"  $217,632",weekend,4,
4,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/15,27,"$12,947",-9%,16,$809,"  $248,893",weekend,5,
5,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/22,26,"$4,023",-69%,8,$503,"  $273,952",weekend,6,
6,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/07/29,22,"$7,860",+95%,7,"$1,123","  $287,951",weekend,7,
7,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/08/26,-,"$15,702", ,5,"$3,140","  $270,323",weekend,11,
8,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2016/09/23,-,"$9,189", ,3,"$3,063","  $281,541",weekend,15,
9,https://www.the-numbers.com/movie/Chariots-of-Fire/South-Korea#tab=box-office,2020/10/30,-,"$3,439", ,22,$156,"  $352,345",weekend,229,
0,https://www.the-numbers.com/movie/Reds-(1981)/New-Zealand#tab=box-office,2022/06/17,-,$130, ,1,$130,  $130,weekend,8,
0,https://www.the-numbers.com/movie/Reds-(1981)/New-Zealand#tab=box-office,2022/06/17,-,$130, ,1,$130,  $130,weekend,8,
0,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/New-Zealand#tab=box-office,2022/07/01,-,$38, ,1,$38,  $38,weekend,6,
0,https://www.the-numbers.com/movie/Mad-Max-2-The-Road-Warrior/New-Zealand#tab=box-office,2022/07/01,-,$38, ,1,$38,  $38,weekend,6,
