,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/07/03,-,"$1,057", ,4,$264,"  $1,896",weekend,908,
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/07/10,-,$877,-17%,2,$439,"  $2,783",weekend,909,
2,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/11/06,-,"$1,638", ,5,$328,  $0,weekend,926,
3,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/11/13,-,$169,-90%,1,$169,  $0,weekend,927,
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Portugal#tab=box-office,2022/08/19,-,$459, ,1,$459,  $927,weekend,"3,636",
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Portugal#tab=box-office,2022/08/26,-,$352,-23%,1,$352,"  $1,275",weekend,"3,637",
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Spain#tab=box-office,2019/08/02,19,"$10,013", ,27,$371,"  $10,184",weekend,1,
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Spain#tab=box-office,2023/01/20,-,"$14,333", ,152,$94,"  $14,333",weekend,182,
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/United-Kingdom#tab=box-office,2019/10/18,-,"$22,618", ,31,$730,"  $22,618",weekend,1,
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/07/03,-,"$1,057", ,4,$264,"  $1,896",weekend,908,
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/07/10,-,$877,-17%,2,$439,"  $2,783",weekend,909,
2,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/11/06,-,"$1,638", ,5,$328,  $0,weekend,926,
3,https://www.the-numbers.com/movie/Singin-in-the-Rain/Australia#tab=box-office,2020/11/13,-,$169,-90%,1,$169,  $0,weekend,927,
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Portugal#tab=box-office,2022/08/19,-,$459, ,1,$459,  $927,weekend,"3,636",
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Portugal#tab=box-office,2022/08/26,-,$352,-23%,1,$352,"  $1,275",weekend,"3,637",
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/Spain#tab=box-office,2019/08/02,19,"$10,013", ,27,$371,"  $10,184",weekend,1,
1,https://www.the-numbers.com/movie/Singin-in-the-Rain/Spain#tab=box-office,2023/01/20,-,"$14,333", ,152,$94,"  $14,333",weekend,182,
0,https://www.the-numbers.com/movie/Singin-in-the-Rain/United-Kingdom#tab=box-office,2019/10/18,-,"$22,618", ,31,$730,"  $22,618",weekend,1,
0,https://www.the-numbers.com/movie/Quiet-Man-The/Portugal#tab=box-office,2022/03/11,-,$220, ,1,$220,  $376,weekend,"3,598",
0,https://www.the-numbers.com/movie/Quiet-Man-The/Portugal#tab=box-office,2022/03/11,-,$220, ,1,$220,  $376,weekend,"3,598",
