,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,8/11/2022,"$21,894",87,87,112,"$42,866",5/29/2023,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,"$73,311",5/29/2023
1,New Zealand,6/17/2021,$0,0,17,28,"$6,697",9/12/2022,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,"$73,311",5/29/2023
2,United Kingdom,5/6/2022,"$23,748",16,16,16,"$23,748",5/11/2022,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/United-Kingdom#tab=box-office,"$73,311",5/29/2023
0,Australia,8/11/2022,"$21,894",87,87,112,"$42,866",5/29/2023,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,"$73,311",5/29/2023
1,New Zealand,6/17/2021,$0,0,17,28,"$6,697",9/12/2022,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,"$73,311",5/29/2023
2,United Kingdom,5/6/2022,"$23,748",16,16,16,"$23,748",5/11/2022,https://www.the-numbers.com/movie/Cabaret,https://www.the-numbers.com/movie/Cabaret/United-Kingdom#tab=box-office,"$73,311",5/29/2023
0,Australia,11/2/1972,$0,0,66,73,"$50,412",11/28/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Australia#tab=box-office,"$133,527,400",5/30/2023
1,Netherlands,2/24/2022,"$95,288",99,99,99,"$95,288",2/28/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Netherlands#tab=box-office,"$133,527,400",5/30/2023
2,New Zealand,10/8/2020,$0,0,14,25,"$7,014",4/3/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/New-Zealand#tab=box-office,"$133,527,400",5/30/2023
3,Portugal,10/24/1972,$0,0,1,1,$520,5/30/2023,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Portugal#tab=box-office,"$133,527,400",5/30/2023
4,Russia (CIS),2/24/2022,"$87,044",371,377,748,"$194,514",10/20/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Russia-(CIS)#tab=box-office,"$133,527,400",5/30/2023
5,Spain,6/29/2018,"$17,586",55,87,178,"$84,011",3/12/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Spain#tab=box-office,"$133,527,400",5/30/2023
6,United Kingdom,9/21/2018,"$21,678",9,466,475,"$358,086",3/2/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/United-Kingdom#tab=box-office,"$133,527,400",5/30/2023
7,Rest of World,,,,,,"$132,737,555",,https://www.the-numbers.com/movie/Godfather-The,,"$133,527,400",5/30/2023
0,Australia,11/2/1972,$0,0,66,73,"$50,412",11/28/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Australia#tab=box-office,"$133,527,400",5/30/2023
1,Netherlands,2/24/2022,"$95,288",99,99,99,"$95,288",2/28/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Netherlands#tab=box-office,"$133,527,400",5/30/2023
2,New Zealand,10/8/2020,$0,0,14,25,"$7,014",4/3/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/New-Zealand#tab=box-office,"$133,527,400",5/30/2023
3,Portugal,10/24/1972,$0,0,1,1,$520,5/30/2023,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Portugal#tab=box-office,"$133,527,400",5/30/2023
4,Russia (CIS),2/24/2022,"$87,044",371,377,748,"$194,514",10/20/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Russia-(CIS)#tab=box-office,"$133,527,400",5/30/2023
5,Spain,6/29/2018,"$17,586",55,87,178,"$84,011",3/12/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/Spain#tab=box-office,"$133,527,400",5/30/2023
6,United Kingdom,9/21/2018,"$21,678",9,466,475,"$358,086",3/2/2022,https://www.the-numbers.com/movie/Godfather-The,https://www.the-numbers.com/movie/Godfather-The/United-Kingdom#tab=box-office,"$133,527,400",5/30/2023
7,Rest of World,,,,,,"$132,737,555",,https://www.the-numbers.com/movie/Godfather-The,,"$133,527,400",5/30/2023
0,Portugal,5/1/1974,$0,0,1,2,"$2,887",9/15/2020,https://www.the-numbers.com/movie/Last-Tango-in-Paris,https://www.the-numbers.com/movie/Last-Tango-in-Paris/Portugal#tab=box-office,"$2,887",9/15/2020
0,Portugal,5/1/1974,$0,0,1,2,"$2,887",9/15/2020,https://www.the-numbers.com/movie/Last-Tango-in-Paris,https://www.the-numbers.com/movie/Last-Tango-in-Paris/Portugal#tab=box-office,"$2,887",9/15/2020
