,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 21, 1986",3,"$4,203,111", ,"1,105","$3,804","  $4,203,111",weekend,"2,089",
1,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 28, 1986",4,"$5,205,175",+24%,"1,529","$3,404","  $11,305,885",weekend,"2,090",
2,https://www.the-numbers.com/movie/Song-of-the-South,"Dec 5, 1986",5,"$2,002,800",-62%,"1,488","$1,346","  $14,051,466",weekend,"2,091",
3,https://www.the-numbers.com/movie/Song-of-the-South,"Dec 12, 1986",8,"$1,014,133",-49%,"1,207",$840,"  $15,495,830",weekend,"2,092",
0,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 21, 1986",3,"$6,100,710", ,"1,105","$5,521","  $6,100,710",daily,"2,090",
1,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 28, 1986",4,"$5,947,956",-3%,"1,529","$3,890","  $12,048,666",daily,"2,091",
2,https://www.the-numbers.com/movie/Song-of-the-South,"Dec 5, 1986",5,"$2,433,031",-59%,"1,488","$1,635","  $14,481,697",daily,"2,092",
0,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 21, 1986",3,"$6,100,710", ,"1,105","$5,521","  $6,100,710",weekly,"2,090",
1,https://www.the-numbers.com/movie/Song-of-the-South,"Nov 28, 1986",4,"$5,947,956",-3%,"1,529","$3,890","  $12,048,666",weekly,"2,091",
2,https://www.the-numbers.com/movie/Song-of-the-South,"Dec 5, 1986",5,"$2,433,031",-59%,"1,488","$1,635","  $14,481,697",weekly,"2,092",
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 18, 2020",-,"$44,000", ,250,$176,"  $6,644,000",weekend,"3,862",
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 16, 2022",8,"$734,571", ,960,$765,"  $11,557,472",weekend,"3,966",
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 18, 2022",4,"$734,571", ,960,$765,"  $11,557,472",daily,"27,758", 
1,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 19, 2022",-,"$26,703",-96%,186,$144,"  $11,584,175",daily,"27,759", 
2,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 20, 2022",-,"$33,812",+27%,140,$242,"  $11,617,987",daily,"27,760", 
3,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 21, 2022",6,"$578,703","+1,612%",960,$603,"  $12,196,690",daily,"27,761", 
4,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 22, 2022",-,"$30,490",-95%,49,$622,"  $12,227,180",daily,"27,762", 
5,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 23, 2022",-,"$14,511",-52%,43,$337,"  $12,241,691",daily,"27,763", 
0,https://www.the-numbers.com/movie/Its-a-Wonderful-Life,"Dec 16, 2022",7,"$1,404,279", ,49,"$28,659","  $12,227,180",weekly,"3,966",
